topword,middleword,bottomword,chosenword,percentage,trial_type,question,response,rt,session,points,trialnum,datetime
 dirt, weight,a cheek, dirt,,trial,,,4271,1,4668,208,2022-06-01T06:46:49.962Z
 weight, dirt, life, life,,trial,,,3569,1,4669,209,2022-06-01T06:46:53.531Z
 pain, life, dirt, pain,,trial,,,3186,1,4679,210,2022-06-01T06:46:56.718Z
 life, pain, country, life,,trial,,,3347,1,4680,211,2022-06-01T06:47:00.065Z
perch,seal,coyote,,81,feedback,,,3442,1,4681,212,2022-06-01T06:47:03.509Z
a nest,blue,a heel,a nest,,trial,,,7156,1,4714,213,2022-06-01T06:47:10.666Z
blue,a nest, sick, sick,,trial,,,2747,1,4715,214,2022-06-01T06:47:13.414Z
 grass, sick,a nest,a nest,,trial,,,2971,1,4725,215,2022-06-01T06:47:16.386Z
chicken,duck,caribou,,64,feedback,,,5358,1,4735,216,2022-06-01T06:47:21.746Z
a family, famous,a pillow,a family,,trial,,,3522,1,4781,217,2022-06-01T06:47:27.138Z
 famous,a family,orange, famous,,trial,,,2558,1,4782,218,2022-06-01T06:47:29.696Z
fawn,horse,peacock,,85,feedback,,,5460,1,4783,219,2022-06-01T06:47:35.158Z
a teacher,a needle, thick,a teacher,,trial,,,2463,1,4877,220,2022-06-01T06:47:38.654Z
a needle,a teacher,a knife,a needle,,trial,,,2324,1,4878,221,2022-06-01T06:47:40.978Z
vulture,rat,tiger,,52,feedback,,,3529,1,4879,222,2022-06-01T06:47:44.508Z
 cheap,purple,a message,a message,,trial,,,3308,1,4976,223,2022-06-01T06:47:49.099Z
to read,a message,purple,to read,,trial,,,1535,1,4986,224,2022-06-01T06:47:50.634Z
a message,to read, thin,a message,,trial,,,1744,1,4987,225,2022-06-01T06:47:52.379Z
chicken,duck,crocodile,,83,feedback,,,2548,1,4988,226,2022-06-01T06:47:54.929Z
to deceive,a shirt,a nest,to deceive,,trial,,,3207,1,5076,227,2022-06-01T06:47:58.139Z
a shirt,to deceive,a mistake,a mistake,,trial,,,2079,1,5077,228,2022-06-01T06:48:00.218Z
black,a mistake,to deceive,to deceive,,trial,,,3060,1,5087,229,2022-06-01T06:48:03.278Z
coyote,seal,turtle,,35,feedback,,,2783,1,5097,230,2022-06-01T06:48:06.062Z
to teach,a toe,to disturb,to disturb,,trial,,,5937,1,5177,231,2022-06-01T06:48:13.025Z
a boot,to disturb,a toe,a boot,,trial,,,6799,1,5187,232,2022-06-01T06:48:19.824Z
to disturb,a boot,to teach,to disturb,,trial,,,4600,1,5188,233,2022-06-01T06:48:24.424Z
chicken,horse,dolphin,,63,feedback,,,5537,1,5189,234,2022-06-01T06:48:29.963Z
a fish,brown, cheap,a fish,,trial,,,3340,1,5257,235,2022-06-01T06:48:34.297Z
brown,a fish,a box,brown,,trial,,,4513,1,5258,236,2022-06-01T06:48:38.809Z
perch,seal,pony,,81,feedback,,,1946,1,5259,237,2022-06-01T06:48:40.758Z
to read,a message,a corner,to read,,trial,,,2159,1,5296,238,2022-06-01T06:48:43.957Z
a message,to read,gray,a message,,trial,,,1853,1,5297,239,2022-06-01T06:48:45.812Z
vulture,penguin,seal,,20,feedback,,,1986,1,5298,240,2022-06-01T06:48:47.799Z
 sad,to speak, thin, sad,,trial,,,2755,1,5335,241,2022-06-01T06:48:51.422Z
to speak, sad,to hear,to hear,,trial,,,2729,1,5336,242,2022-06-01T06:48:54.152Z
to arrive,to hear, sad,to arrive,,trial,,,2927,1,5346,243,2022-06-01T06:48:57.078Z
to hear,to arrive,to destroy,to destroy,,trial,,,1877,1,5347,244,2022-06-01T06:48:58.955Z
an arm,to destroy,to arrive,to arrive,,trial,,,4874,1,5357,245,2022-06-01T06:49:03.829Z
cougar,seal,frog,,38,feedback,,,4378,1,5367,246,2022-06-01T06:49:08.209Z
 dirt, weight,a cheek, dirt,,trial,,,2566,1,5433,247,2022-06-01T06:49:11.848Z
 weight, dirt,green,green,,trial,,,2618,1,5434,248,2022-06-01T06:49:14.466Z
 cheap,green, dirt, dirt,,trial,,,2709,1,5444,249,2022-06-01T06:49:17.175Z
crab,seal,coyote,,65,feedback,,,2195,1,5454,250,2022-06-01T06:49:19.373Z
a shelf,an arm,a roof,a shelf,,trial,,,3740,1,5518,251,2022-06-01T06:49:23.887Z
an arm,a shelf,a chair,a chair,,trial,,,1878,1,5519,252,2022-06-01T06:49:25.766Z
a story,a chair,a shelf,a story,,trial,,,2707,1,5529,253,2022-06-01T06:49:28.473Z
a chair,a story, gentle,a chair,,trial,,,2003,1,5530,254,2022-06-01T06:49:30.476Z
,,,,,cap,completion_code,aqylem1mj3ys9,,1,5531,254,2022-06-01T06:50:08.223Z
