sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,96,99,3","true,true,true,true","8135.0999999940395,3640.1000000089407,2902.2999999970198,4677.5999999940395",50,"radio,radio,radio,radio",100,12,0,random,"work,work,work,work","ship,wagon,oven,buffalo",random,60,3
"1,98,6,3","true,true,true,true","3306.3999999910593,3681.6000000089407,3437.2999999970198,3117.0999999940395",50,"snail,snail,snail,snail",100,12,0,random,"necklace,necklace,necklace,necklace","allow,hammer,ship,bike",random,39,4
"0,99,99,5","true,true,true,true","3715.2999999970198,2395.7999999970198,3073.1000000089407,3823.5",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","zebra,gloves,desk,make",random,21,5
"72,94,94,50","true,true,true,false","6786.699999988079,4396.5,7020.600000008941,1541.7999999970198",50,"oven,oven,oven,oven",100,12,0,random,"fork,fork,fork,fork","allow,turtle,bike,radio",random,22,6
"97,5,97,100","true,true,true,true","4642.79999999702,4397.5999999940395,2169.7000000029802,2516.5",50,"turtle,turtle,turtle,turtle",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","fox,shirt,find,fork",random,29,7
"50,22,16,3","false,true,true,true","2015.2000000029802,3055,3276.7999999970198,2793",50,"knife,knife,knife,knife",100,12,0,random,"pen,pen,pen,pen","gloves,hammer,alligator,train",random,28,8
0,true,6332.600000008941,50,left,100,12,0,catch,right,move this slider to the left,random,5,9
"0,4,90,9","true,true,true,true","6762.699999988079,6795.70000000298,4950.100000008941,3094",50,"airplane,airplane,airplane,airplane",100,12,0,random,"elephant,elephant,elephant,elephant","squirrel,bike,buffalo,submarine",random,11,10
"3,97,89,6","true,true,true,true","4087.5999999940395,2552.2999999970198,4533.70000000298,2476.2999999970198",50,"pot,pot,pot,pot",100,12,0,random,"cushion,cushion,cushion,cushion","door,find,scissors,cabinet",random,8,11
"92,95,94,4","true,true,true,false","3145.9000000059605,2674,4169.20000000298,6913.70000000298",50,"elephant,elephant,elephant,elephant",100,12,0,random,"train,train,train,train","lion,coat,oven,cabinet",random,49,12
"3,59,5,94","true,false,true,true","6003.100000008941,3072.8999999910593,5061.9000000059605,3362.7000000029802",50,"chair,chair,chair,chair",100,12,0,random,"necklace,necklace,necklace,necklace","door,fox,toy,work",random,48,13
"50,9,93,98","false,true,true,true","3733.9000000059605,2812.3999999910593,7314.800000011921,5378",50,"belt,belt,belt,belt",100,12,0,random,"mouse,mouse,mouse,mouse","alligator,buffalo,submarine,make",random,27,14
0,true,9972.5,50,left,100,12,0,catch,right,move this slider to the left,random,3,15
"0,95,100,8","true,true,true,true","3044.4000000059605,3247.8999999910593,4252,6027.100000008941",50,"radio,radio,radio,radio",100,12,0,random,"zebra,zebra,zebra,zebra","allow,cushion,alligator,gloves",random,12,16
"100,5,9,96","true,true,true,false","2782,2560.5999999940395,3062.800000011921,2591.7999999970198",50,"bike,bike,bike,bike",100,12,0,random,"zebra,zebra,zebra,zebra","snail,pot,toy,oven",random,45,17
"5,5,59,10","true,true,false,true","6347.5,3218.5,4543.4000000059605,3606.2999999970198",50,"toy,toy,toy,toy",100,12,0,random,"ship,ship,ship,ship","make,cushion,radio,wagon",random,25,18
"13,96,7,99","true,true,true,true","5426.899999991059,2878.4000000059605,2653.5999999940395,2424.4000000059605",50,"make,make,make,make",100,12,0,random,"lion,lion,lion,lion","belt,airplane,cushion,octopus",random,38,19
"7,48,5,86","true,false,true,true","3888,4087.5,3688.7999999970198,2647.6000000089407",50,"allow,allow,allow,allow",100,12,0,random,"alligator,alligator,alligator,alligator","submarine,desk,dress,use",random,62,20
"50,91,6,39","false,true,true,true","2149.8999999910593,3169.9000000059605,2534.7999999970198,2340.1000000089407",50,"oven,oven,oven,oven",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","fork,chair,ship,snail",random,40,21
"89,10,92,94","true,true,true,true","2910.2000000029802,3987.5,3657.7999999970198,4857.600000008941",50,"airplane,airplane,airplane,airplane",100,12,0,random,"pot,pot,pot,pot","bike,buffalo,use,belt",random,23,22
100,true,3577.8999999910593,50,left,100,12,0,catch,right,move this slider to the right,random,6,23
"7,100,97,16","true,true,true,true","2539.7999999970198,2592.7999999970198,2275.9000000059605,2931.7999999970198",50,"dress,dress,dress,dress",100,12,0,random,"mouse,mouse,mouse,mouse","dish,couch,fox,protect",random,33,24
"7,0,40,50","true,true,false,true","3187.7000000029802,4698.9000000059605,6859.5,2307",50,"dress,dress,dress,dress",100,12,0,random,"gloves,gloves,gloves,gloves","lion,submarine,train,squirrel",random,35,25
"26,48,20,23","true,false,true,true","9320.5,3031,4861.5,3981.1000000089407",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"octopus,octopus,octopus,octopus","alligator,make,cabinet,lion",random,20,26
"70,26,13,50","true,true,true,true","4008.7999999970198,2372.2999999970198,4862.29999999702,1688.5",50,"coat,coat,coat,coat",100,12,0,random,"brush,brush,brush,brush","dress,couch,chair,airplane",random,44,27
"77,44,50,100","true,true,true,true","3260.2000000029802,4096.5,2658.699999988079,3387.4000000059605",50,"necklace,necklace,necklace,necklace",100,12,0,random,"squirrel,squirrel,squirrel,squirrel","fox,chair,snail,submarine",random,59,28
"11,89,37,6","true,true,true,true","3986.2999999970198,2910.4000000059605,2406.4000000059605,2541.5",50,"mouse,mouse,mouse,mouse",100,12,0,random,"bike,bike,bike,bike","cushion,work,cabinet,squirrel",random,16,29
"81,20,84,50","true,true,false,false","4288.399999991059,3275,5089.600000008941,1794.5999999940395",50,"toy,toy,toy,toy",100,12,0,random,"cabinet,cabinet,cabinet,cabinet","allow,radio,turtle,couch",random,65,30
"98,17,92,96","true,true,true,true","5496.9000000059605,2984,4845.79999999702,3102.7999999970198",50,"couch,couch,couch,couch",100,12,0,random,"desk,desk,desk,desk","elephant,cushion,scissors,dolphin",random,54,31
"14,7,68,29","true,true,false,true","5482.0999999940395,5934.800000011921,7689.399999991059,4957.29999999702",50,"octopus,octopus,octopus,octopus",100,12,0,random,"ship,ship,ship,ship","fork,lion,turtle,gloves",random,47,32
"86,16,91,20","true,true,true,true","3770.3999999910593,7804.70000000298,3887.2000000029802,3599.8999999910593",50,"radio,radio,radio,radio",100,12,0,random,"make,make,make,make","submarine,ship,turtle,find",random,58,33
"50,6,19,82","false,true,true,true","2960.7999999970198,3145.7000000029802,4025,2797.0999999940395",50,"turtle,turtle,turtle,turtle",100,12,0,random,"alligator,alligator,alligator,alligator","squirrel,exist,brush,couch",random,17,34
"50,50,50,93","false,true,false,true","6751.9000000059605,2146.3999999910593,1941.2999999970198,5105.4000000059605",50,"ship,ship,ship,ship",100,12,0,random,"zebra,zebra,zebra,zebra","turtle,lion,brush,chair",random,43,35
"82,99,94,21","true,true,true,true","4077.4000000059605,3136.0999999940395,5173.20000000298,4306",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"dress,dress,dress,dress","elephant,submarine,doll,knife",random,13,36
"28,93,13,93","true,true,true,true","4106.899999991059,3164.2999999970198,5577.9000000059605,5012.29999999702",50,"scissors,scissors,scissors,scissors",100,12,0,random,"chair,chair,chair,chair","dress,airplane,buffalo,train",random,61,37
"6,6,95,7","true,true,true,true","7192.5,2806.7000000029802,3885.7000000029802,4544.5",50,"fox,fox,fox,fox",100,12,0,random,"clam,clam,clam,clam","lion,fork,coat,wagon",random,15,38
"10,100,53,50","true,true,false,true","6541.600000008941,3576.8999999910593,3652.2000000029802,1761.7000000029802",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"make,make,make,make","chair,work,turtle,fox",random,46,39
"1,28,79,50","true,true,true,true","4944.899999991059,3889.7000000029802,5131.79999999702,4438.9000000059605",50,"exist,exist,exist,exist",100,12,0,random,"knife,knife,knife,knife","fox,gloves,buffalo,door",random,66,40
"85,86,17,95","true,true,true,true","3460.4000000059605,2430.7999999970198,3301.7999999970198,3794.4000000059605",50,"snail,snail,snail,snail",100,12,0,random,"wagon,wagon,wagon,wagon","find,buffalo,desk,radio",random,34,41
"11,51,97,95","true,false,true,true","3879.5,7708.20000000298,2765.5999999940395,3553.300000011921",50,"gloves,gloves,gloves,gloves",100,12,0,random,"wagon,wagon,wagon,wagon","fork,airplane,work,knife",random,41,42
"8,87,88,90","true,true,true,true","9798.59999999404,3364.5,2158.300000011921,2232.0999999940395",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"desk,desk,desk,desk","pen,turtle,fork,zebra",random,14,43
"13,80,60,80","true,true,false,true","5116.70000000298,2944.8999999910593,4347.600000008941,2613.5",50,"turtle,turtle,turtle,turtle",100,12,0,random,"necklace,necklace,necklace,necklace","elephant,door,find,bike",random,36,44
"90,100,92,88","true,true,true,true","5330.9000000059605,2538.3999999910593,6837.9000000059605,2745.5999999940395",50,"ship,ship,ship,ship",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","coat,exist,necklace,mouse",random,30,45
"87,3,0,11","true,true,true,true","5401.800000011921,2961.5,5399.29999999702,2316.2999999970198",50,"door,door,door,door",100,12,0,random,"pot,pot,pot,pot","toy,coat,mouse,zebra",random,26,46
"99,2,98,100","true,true,true,true","4059.2000000029802,2409.7999999970198,2317.5999999940395,3202.300000011921",50,"doll,doll,doll,doll",100,12,0,random,"mouse,mouse,mouse,mouse","hammer,pot,turtle,zebra",random,42,47
"90,100,53,50","false,true,false,false","3153.5,5349,3105.9000000059605,1711.2000000029802",50,"submarine,submarine,submarine,submarine",100,12,0,random,"squirrel,squirrel,squirrel,squirrel","buffalo,dress,belt,fork",random,19,48
"0,100,80,100","true,true,true,true","3511.2000000029802,2798.0999999940395,2479.7000000029802,2861.4000000059605",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"radio,radio,radio,radio","mouse,lion,oven,coat",random,50,49
"0,11,35,63","true,true,true,true","3503.0999999940395,2454.800000011921,3141.5,2820.5999999940395",50,"train,train,train,train",100,12,0,random,"alligator,alligator,alligator,alligator","toy,lion,cushion,couch",random,32,50
"25,81,10,15","true,true,true,true","2810.2000000029802,2417.9000000059605,2780.3999999910593,2601.4000000059605",50,"train,train,train,train",100,12,0,random,"dish,dish,dish,dish","hammer,bike,gloves,airplane",random,10,51
"86,11,24,23","true,true,true,true","4794.20000000298,4115.9000000059605,2153.2999999970198,2033.0999999940395",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"pen,pen,pen,pen","belt,airplane,hammer,necklace",random,56,52
"13,81,87,50","true,true,true,false","2769.2000000029802,2391,2796.5,2449.2999999970198",50,"make,make,make,make",100,12,0,random,"radio,radio,radio,radio","pot,ship,train,squirrel",random,51,53
100,true,6328.0999999940395,50,left,100,12,0,catch,right,move this slider to the right,random,4,54
"13,81,98,16","true,true,true,true","2900.7000000029802,2441.2000000029802,1951.8999999910593,2244.9000000059605",50,"ship,ship,ship,ship",100,12,0,random,"zebra,zebra,zebra,zebra","knife,dolphin,cabinet,snail",random,9,55
"0,94,12,25","true,true,true,true","3488.8999999910593,2195.6000000089407,2910.8999999910593,5010.300000011921",50,"turtle,turtle,turtle,turtle",100,12,0,random,"elephant,elephant,elephant,elephant","gloves,buffalo,pen,dish",random,57,56
"99,20,92,95","true,true,true,true","6683.0999999940395,7338.5999999940395,2168.4000000059605,2733.0999999940395",50,"toy,toy,toy,toy",100,12,0,random,"octopus,octopus,octopus,octopus","dish,mouse,door,belt",random,24,57
"92,19,79,100","true,true,true,true","7952.199999988079,5034.20000000298,3996.7000000029802,7461.9000000059605",50,"find,find,find,find",100,12,0,random,"elephant,elephant,elephant,elephant","allow,snail,train,use",random,37,58
