sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"28,26,35,20","true,true,true,true","5578.5,4663.900000095367,4537.200000047684,3743.399999856949",50,"train,train,train,train",100,12,0,type3,"make,make,make,make","airplane,wagon,ship,bike",50% type 1/50% type 3,56,3
"50,75,84,79","false,true,true,true","2687.7000000476837,3939.5,4882.099999904633,6072.599999904633",50,"doll,doll,doll,doll",100,12,0,type3,"coat,coat,coat,coat","necklace,belt,dress,shirt",50% type 1/50% type 3,43,4
"78,74,50,75","true,true,,true","7057.200000047684,4838.100000143051,,5882.099999904633",50,"bike,bike,bike,bike",100,12,0,type3,"chair,chair,chair,chair","desk,cabinet,couch,door",50% type 1/50% type 3,62,5
"50,50,50,50","false,,true,true","3747,,3795,2854",50,"find,find,find,find",100,12,0,type1,"make,make,make,make","exist,allow,work,use",50% type 1/50% type 3,9,6
"88,74,75,17","true,true,true,true","5068.299999952316,3415.2000000476837,3323.0999999046326,3042.2999999523163",50,"dress,dress,dress,dress",100,12,0,type1,"coat,coat,coat,coat","gloves,belt,shirt,necklace",50% type 1/50% type 3,24,7
"40,50,50,7","true,true,false,true","4176.300000190735,1534,1359.1999998092651,5551.900000095367",50,"toy,toy,toy,toy",100,12,0,type1,"brush,brush,brush,brush","doll,pen,radio,hammer",50% type 1/50% type 3,33,8
"87,50,72,84","true,false,true,true","2908.2999999523163,4325.700000047684,3177.0999999046326,2439.9000000953674",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"lion,lion,lion,lion","elephant,mouse,squirrel,fox",50% type 1/50% type 3,35,9
"50,50,37,50","true,true,true,true","2615.899999856949,2856.100000143051,6256,3014.7000000476837",50,"radio,radio,radio,radio",100,12,0,type3,"buffalo,buffalo,buffalo,buffalo","brush,pen,hammer,doll",50% type 1/50% type 3,39,10
"69,100,0,73","true,true,true,true","3202.199999809265,4669.400000095367,3255.9000000953674,3467",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"gloves,gloves,gloves,gloves","belt,coat,dress,shirt",50% type 1/50% type 3,17,11
"0,7,6,6","true,true,true,true","4186.400000095367,4086.399999856949,2819.2000000476837,2707.7000000476837",50,"train,train,train,train",100,12,0,type3,"find,find,find,find","bike,submarine,airplane,wagon",50% type 1/50% type 3,42,12
"87,50,100,50","true,true,true,false","3431.100000143051,4693.899999856949,3322,2881.5",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"desk,desk,desk,desk","cushion,couch,chair,door",50% type 1/50% type 3,25,13
"50,89,18,28","true,true,true,true","3365.899999856949,3877.7000000476837,3124.800000190735,3547",50,"allow,allow,allow,allow",100,12,0,type1,"exist,exist,exist,exist","work,find,make,use",50% type 1/50% type 3,23,14
"80,100,77,92","true,true,true,true","4085.2999999523163,3208.9000000953674,2968.2999999523163,2382.7999999523163",50,"scissors,scissors,scissors,scissors",100,12,0,type3,"alligator,alligator,alligator,alligator","snail,turtle,elephant,fox",50% type 1/50% type 3,44,15
"1,50,2,31","true,true,true,true","4639.900000095367,3980.899999856949,4406.700000047684,5004.100000143051",50,"pot,pot,pot,pot",100,12,0,type3,"dress,dress,dress,dress","oven,scissors,knife,fork",50% type 1/50% type 3,40,16
"97,76,79,75","true,true,true,true","3529.5,4377.400000095367,2486.5999999046326,2470.2000000476837",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"clam,clam,clam,clam","snail,dolphin,elephant,alligator",50% type 1/50% type 3,14,17
"9,15,31,25","true,true,true,true","3310.5999999046326,2970,2736.2999999523163,5939.5",50,"elephant,elephant,elephant,elephant",100,12,0,type3,"cushion,cushion,cushion,cushion","buffalo,turtle,mouse,snail",50% type 1/50% type 3,37,18
"0,5,10,0","true,true,true,true","4343.099999904633,2665.4000000953674,3189.5999999046326,4809.5",50,"octopus,octopus,octopus,octopus",100,12,0,type3,"allow,allow,allow,allow","dolphin,fox,snail,clam",50% type 1/50% type 3,65,19
"94,50,50,50","true,true,true,true","3028.7000000476837,2422,3006.899999856949,2351.7000000476837",50,"protect,protect,protect,protect",100,12,0,type1,"find,find,find,find","allow,make,work,use",50% type 1/50% type 3,30,20
"50,50,50,87","false,false,false,true","6300.199999809265,2995,4160.200000047684,3259.600000143051",50,"coat,coat,coat,coat",100,12,0,type3,"hammer,hammer,hammer,hammer","brush,doll,radio,toy",50% type 1/50% type 3,60,21
"23,28,32,50","true,true,true,true","7658.5,6444.199999809265,5062.900000095367,4157.700000047684",50,"fork,fork,fork,fork",100,12,0,type3,"bike,bike,bike,bike","oven,pot,scissors,dish",50% type 1/50% type 3,61,22
"50,89,50,72","true,true,false,true","6664.299999952316,3410.0999999046326,3035.7999999523163,3081",50,"pot,pot,pot,pot",100,12,0,type3,"belt,belt,belt,belt","coat,necklace,dress,shirt",50% type 1/50% type 3,57,23
"50,50,82,100","false,true,true,true","11008.599999904633,4626.799999952316,3578.2000000476837,3636.100000143051",50,"door,door,door,door",100,12,0,type1,"couch,couch,couch,couch","chair,cabinet,desk,cushion",50% type 1/50% type 3,32,24
"17,21,26,18","true,true,true,true","2970.7999999523163,4258.900000095367,3717.7999999523163,3784.7000000476837",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,type3,"radio,radio,radio,radio","dolphin,turtle,clam,alligator",50% type 1/50% type 3,58,25
"20,13,29,30","true,true,true,true","3130.5,7984.300000190735,3218.899999856949,4053.2999999523163",50,"door,door,door,door",100,12,0,type3,"doll,doll,doll,doll","desk,cabinet,cushion,chair",50% type 1/50% type 3,55,26
"88,87,85,92","true,true,true,true","3532.5,2682.0999999046326,2585,4179.600000143051",50,"toy,toy,toy,toy",100,12,0,type3,"exist,exist,exist,exist","find,make,work,allow",50% type 1/50% type 3,45,27
"88,50,82,74","true,true,true,true","5310.600000143051,3769.199999809265,3645.800000190735,2472.7000000476837",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"dish,dish,dish,dish","pot,oven,fork,knife",50% type 1/50% type 3,13,28
"100,33,0,25","true,true,true,true","3341.2999999523163,4276.200000047684,3914.7999999523163,9690.300000190735",50,"toy,toy,toy,toy",100,12,0,type1,"pen,pen,pen,pen","brush,hammer,doll,radio",50% type 1/50% type 3,12,29
0,true,3381,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,5,30
"50,84,19,8","false,true,true,true","6205,3144.7000000476837,3608.5,3360.9000000953674",50,"oven,oven,oven,oven",100,12,0,type1,"scissors,scissors,scissors,scissors","knife,fork,dish,pot",50% type 1/50% type 3,27,31
"50,26,50,50","true,true,true,false","3569.2000000476837,3267.600000143051,3802.7999999523163,2098.7000000476837",50,"bike,bike,bike,bike",100,12,0,type3,"hammer,hammer,hammer,hammer","brush,toy,pen,doll",50% type 1/50% type 3,53,32
"100,50,50,94","true,true,true,true","4894.700000047684,3593.2000000476837,2669.7000000476837,3157.7000000476837",50,"use,use,use,use",100,12,0,type1,"allow,allow,allow,allow","protect,work,find,exist",50% type 1/50% type 3,16,33
"18,50,27,0","true,true,true,true","3355.100000143051,2836.899999856949,3599,4060.800000190735",50,"find,find,find,find",100,12,0,type3,"necklace,necklace,necklace,necklace","allow,work,protect,exist",50% type 1/50% type 3,66,34
"31,33,25,16","true,true,true,true","5766.700000047684,4760.299999952316,4165.799999952316,4013.7000000476837",50,"ship,ship,ship,ship",100,12,0,type3,"work,work,work,work","bike,wagon,airplane,train",50% type 1/50% type 3,63,35
"50,31,80,69","true,true,true,true","2833.7999999523163,4058.5,3326.399999856949,4129.100000143051",50,"clam,clam,clam,clam",100,12,0,type1,"buffalo,buffalo,buffalo,buffalo","mouse,turtle,elephant,fox",50% type 1/50% type 3,21,36
"29,31,25,24","true,true,true,true","6052.799999952316,11278.700000047684,2943.5999999046326,5273.200000047684",50,"wagon,wagon,wagon,wagon",100,12,0,type3,"pen,pen,pen,pen","airplane,ship,bike,train",50% type 1/50% type 3,49,37
"50,50,99,50","true,true,true,false","4772,2313.7999999523163,3382.2999999523163,2524.9000000953674",50,"radio,radio,radio,radio",100,12,0,type1,"pen,pen,pen,pen","hammer,toy,brush,doll",50% type 1/50% type 3,19,38
"24,50,50,50","true,false,true,true","6221.800000190735,2806.199999809265,2044.7000000476837,1459.2999999523163",50,"make,make,make,make",100,12,0,type3,"radio,radio,radio,radio","pen,brush,hammer,toy",50% type 1/50% type 3,46,39
"25,29,27,28","true,true,true,true","3576.2999999523163,2745.9000000953674,3203.7999999523163,4570.5",50,"fork,fork,fork,fork",100,12,0,type1,"scissors,scissors,scissors,scissors","pot,oven,knife,dish",50% type 1/50% type 3,20,40
