sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"71,60,21,40","true,true,true,true","3705.199999999255,4279.199999999255,3414.199999999255,4389.39999999851",50,"elephant,elephant,elephant,elephant",100,12,0,type1,"alligator,alligator,alligator,alligator","octopus,clam,buffalo,mouse",50% type 1/50% type 3,28,3
"27,25,50,74","true,true,true,true","4582,3658.800000000745,2916.199999999255,4048.2000000029802",50,"work,work,work,work",100,12,0,type1,"find,find,find,find","make,use,exist,protect",50% type 1/50% type 3,15,4
100,true,3984.300000000745,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,6,5
"29,24,84,50","true,true,true,true","6924.099999997765,4058.300000000745,4000.800000000745,3851.89999999851",50,"protect,protect,protect,protect",100,12,0,type1,"work,work,work,work","exist,find,make,allow",50% type 1/50% type 3,22,6
"75,79,80,83","true,true,true,true","3198.60000000149,3013.60000000149,4482.5,3037.7999999970198",50,"toy,toy,toy,toy",100,12,0,type3,"train,train,train,train","ship,bike,airplane,submarine",50% type 1/50% type 3,66,7
0,true,2041,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,5,8
"67,32,85,66","true,true,true,true","4504.10000000149,2762.5,2924.39999999851,6157.199999999255",50,"belt,belt,belt,belt",100,12,0,type1,"coat,coat,coat,coat","shirt,necklace,gloves,dress",50% type 1/50% type 3,32,9
"78,52,14,27","true,true,true,true","4849.800000000745,3975.60000000149,3324.099999997765,3363.400000002235",50,"ship,ship,ship,ship",100,12,0,type1,"wagon,wagon,wagon,wagon","train,bike,submarine,airplane",50% type 1/50% type 3,30,10
"25,38,74,53","false,true,true,true","3966.300000000745,5776.10000000149,4219.5,3697",50,"belt,belt,belt,belt",100,12,0,type1,"necklace,necklace,necklace,necklace","shirt,gloves,dress,coat",50% type 1/50% type 3,11,11
0,true,3400.800000000745,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,3,12
"71,71,69,77","true,true,true,true","4051.5,2900,3015.800000000745,2938.5",50,"scissors,scissors,scissors,scissors",100,12,0,type3,"gloves,gloves,gloves,gloves","dress,coat,necklace,shirt",50% type 1/50% type 3,50,13
"50,78,82,61","true,true,true,true","3667.300000000745,3494.599999997765,3349.800000000745,3575",50,"hammer,hammer,hammer,hammer",100,12,0,type1,"brush,brush,brush,brush","radio,pen,toy,doll",50% type 1/50% type 3,31,14
"67,73,76,72","true,true,true,true","3340.699999999255,3356.400000002235,2509.199999999255,2629.5",50,"pen,pen,pen,pen",100,12,0,type3,"gloves,gloves,gloves,gloves","dress,belt,coat,necklace",50% type 1/50% type 3,43,15
"32,80,28,50","true,true,true,true","5592.800000000745,2933.39999999851,3722.800000000745,2881.800000000745",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"submarine,submarine,submarine,submarine","wagon,ship,train,bike",50% type 1/50% type 3,23,16
"75,73,51,74","true,true,false,true","3345.2999999970198,5198,6077.60000000149,4396.89999999851",50,"oven,oven,oven,oven",100,12,0,type3,"door,door,door,door","cabinet,desk,cushion,chair",50% type 1/50% type 3,44,17
"58,62,67,78","true,true,true,true","3848.60000000149,3201.300000000745,3299.699999999255,2238.10000000149",50,"work,work,work,work",100,12,0,type3,"buffalo,buffalo,buffalo,buffalo","squirrel,mouse,fox,elephant",50% type 1/50% type 3,46,18
"72,55,19,50","true,true,true,false","2771.300000000745,4220,3764.39999999851,3549.2000000029802",50,"doll,doll,doll,doll",100,12,0,type1,"pen,pen,pen,pen","brush,radio,toy,hammer",50% type 1/50% type 3,24,19
"31,76,77,59","true,true,true,false","3116,5466.60000000149,3332.2999999970198,6644.300000000745",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"desk,desk,desk,desk","door,couch,chair,cushion",50% type 1/50% type 3,12,20
"27,33,64,29","true,true,true,true","3131.5,3397,4114.900000002235,4232.79999999702",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"bike,bike,bike,bike","submarine,train,wagon,ship",50% type 1/50% type 3,16,21
"50,68,50,82","false,true,false,true","3964.10000000149,3756.199999999255,3315.099999997765,4518.70000000298",50,"fox,fox,fox,fox",100,12,0,type3,"work,work,work,work","protect,allow,exist,find",50% type 1/50% type 3,63,22
"88,57,48,34","true,true,false,true","3141.699999999255,4774.5,4618.60000000149,3688.300000000745",50,"radio,radio,radio,radio",100,12,0,type1,"doll,doll,doll,doll","toy,pen,brush,hammer",50% type 1/50% type 3,10,23
"28,29,34,50","true,true,true,false","4471.5,2940.599999997765,3756.300000000745,2653.60000000149",50,"brush,brush,brush,brush",100,12,0,type3,"gloves,gloves,gloves,gloves","pen,doll,toy,radio",50% type 1/50% type 3,47,24
"26,35,34,71","true,true,true,true","3049.10000000149,2989.89999999851,2452.10000000149,2857.7999999970198",50,"train,train,train,train",100,12,0,type1,"wagon,wagon,wagon,wagon","airplane,submarine,ship,bike",50% type 1/50% type 3,9,25
"77,22,33,24","true,true,true,true","4890.60000000149,3153.300000000745,4627.599999997765,2555.10000000149",50,"chair,chair,chair,chair",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","door,cushion,couch,desk",50% type 1/50% type 3,19,26
"23,41,35,41","true,true,true,true","3936.60000000149,3935,3218.10000000149,3003.599999997765",50,"radio,radio,radio,radio",100,12,0,type3,"allow,allow,allow,allow","toy,doll,pen,hammer",50% type 1/50% type 3,54,27
"20,75,16,75","true,true,true,true","3041.60000000149,3902,3960.199999999255,3499.89999999851",50,"dress,dress,dress,dress",100,12,0,type1,"belt,belt,belt,belt","coat,gloves,necklace,shirt",50% type 1/50% type 3,25,28
"67,68,67,75","true,true,true,true","4469.5,2989.10000000149,2974,2946.39999999851",50,"snail,snail,snail,snail",100,12,0,type3,"door,door,door,door","cabinet,cushion,desk,chair",50% type 1/50% type 3,51,29
"50,35,50,36","false,true,false,true","5510.5,2916.5,2827.099999997765,3827.10000000149",50,"bike,bike,bike,bike",100,12,0,type3,"necklace,necklace,necklace,necklace","submarine,wagon,train,ship",50% type 1/50% type 3,59,30
"50,87,63,20","false,true,true,true","5512.099999997765,2907.7000000029802,3022.39999999851,2728",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"dish,dish,dish,dish","oven,pot,fork,knife",50% type 1/50% type 3,27,31
"64,66,78,46","true,true,true,false","4821.60000000149,2745.89999999851,5556.800000000745,3035.800000000745",50,"oven,oven,oven,oven",100,12,0,type3,"allow,allow,allow,allow","use,find,protect,make",50% type 1/50% type 3,49,32
"50,36,50,26","false,true,false,true","3911.400000002235,3478.699999999255,2655.699999999255,2571.900000002235",50,"lion,lion,lion,lion",100,12,0,type1,"fox,fox,fox,fox","snail,alligator,dolphin,zebra",50% type 1/50% type 3,14,33
"50,71,71,73","false,true,true,true","3115.199999999255,3201.60000000149,4659.5,4421.699999999255",50,"cushion,cushion,cushion,cushion",100,12,0,type3,"brush,brush,brush,brush","radio,toy,doll,hammer",50% type 1/50% type 3,40,34
"50,50,50,27","false,false,false,true","3403.300000000745,3373.300000000745,2321.89999999851,4086.5",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"fox,fox,fox,fox","clam,alligator,octopus,squirrel",50% type 1/50% type 3,35,35
"30,50,50,27","true,false,false,true","4093.60000000149,2549.5,3192.89999999851,3256.39999999851",50,"hammer,hammer,hammer,hammer",100,12,0,type3,"dish,dish,dish,dish","pen,radio,doll,toy",50% type 1/50% type 3,61,36
"72,67,73,70","true,true,true,true","3954.800000000745,2533.599999997765,2542,2889.10000000149",50,"airplane,airplane,airplane,airplane",100,12,0,type3,"elephant,elephant,elephant,elephant","dolphin,zebra,buffalo,lion",50% type 1/50% type 3,39,37
100,true,3513.10000000149,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,38
"18,56,84,26","true,false,true,true","4239.5,4668.099999997765,3763.800000000745,4681",50,"dish,dish,dish,dish",100,12,0,type1,"pot,pot,pot,pot","knife,scissors,oven,fork",50% type 1/50% type 3,34,39
"63,69,67,65","true,true,true,true","4220.29999999702,8049.400000002235,3236.199999999255,2580.10000000149",50,"use,use,use,use",100,12,0,type3,"bike,bike,bike,bike","submarine,train,wagon,airplane",50% type 1/50% type 3,52,40
"70,69,76,73","true,true,true,true","2887.89999999851,3021.10000000149,3047.800000000745,3093.7999999970198",50,"bike,bike,bike,bike",100,12,0,type3,"pot,pot,pot,pot","dish,oven,scissors,fork",50% type 1/50% type 3,55,41
"84,81,79,84","true,true,true,true","2603.099999997765,2679.5,3161.400000002235,2480.7999999970198",50,"zebra,zebra,zebra,zebra",100,12,0,type3,"knife,knife,knife,knife","scissors,fork,dish,oven",50% type 1/50% type 3,62,42
"74,73,76,78","true,true,true,true","3712.400000002235,2419.699999999255,2354.300000000745,2645.60000000149",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type3,"ship,ship,ship,ship","bike,train,wagon,submarine",50% type 1/50% type 3,38,43
"73,69,50,72","true,true,false,true","3084.599999997765,3763.699999999255,2925.400000002235,2734.39999999851",50,"radio,radio,radio,radio",100,12,0,type1,"hammer,hammer,hammer,hammer","brush,pen,doll,toy",50% type 1/50% type 3,17,44
"50,28,27,77","false,true,true,true","2901.5,3233.89999999851,3046.7000000029802,3101.5",50,"make,make,make,make",100,12,0,type1,"find,find,find,find","exist,use,work,allow",50% type 1/50% type 3,36,45
"84,73,75,70","true,true,false,true","4663.800000000745,2452.300000000745,3674.199999999255,2155.89999999851",50,"fork,fork,fork,fork",100,12,0,type3,"snail,snail,snail,snail","clam,turtle,squirrel,alligator",50% type 1/50% type 3,53,46
"72,56,77,81","true,false,true,true","2774.60000000149,3250.199999999255,2419.300000000745,2181",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,type3,"pot,pot,pot,pot","knife,scissors,oven,dish",50% type 1/50% type 3,41,47
"76,29,38,78","true,true,true,true","2835.900000002235,3666.2999999970198,2533.60000000149,3198.89999999851",50,"oven,oven,oven,oven",100,12,0,type1,"knife,knife,knife,knife","scissors,dish,pot,fork",50% type 1/50% type 3,13,48
"50,36,24,86","false,true,true,true","8669.79999999702,3925.800000000745,5694.699999999255,2840.400000002235",50,"find,find,find,find",100,12,0,type1,"use,use,use,use","allow,protect,exist,make",50% type 1/50% type 3,8,49
"27,75,30,30","true,true,true,true","3898.89999999851,2860.60000000149,3176.800000000745,2686.89999999851",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"dolphin,dolphin,dolphin,dolphin","fox,alligator,squirrel,elephant",50% type 1/50% type 3,7,50
