sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"50,75,91,14","false,true,true,true","6801.199999988079,4532.600000023842,3967.399999976158,5197.5",50,"turtle,turtle,turtle,turtle",100,12,0,type1,"alligator,alligator,alligator,alligator","clam,buffalo,lion,mouse",50% type 1/50% type 3,8,3
"0,0,0,30","true,true,true,true","4386.100000023842,3333.699999988079,3748.399999976158,3381.7000000476837",50,"cushion,cushion,cushion,cushion",100,12,0,type3,"knife,knife,knife,knife","desk,couch,chair,door",50% type 1/50% type 3,45,4
"22,60,50,13","true,true,false,true","3946.800000011921,6297.5,3551.100000023842,4880.699999988079",50,"desk,desk,desk,desk",100,12,0,type3,"pen,pen,pen,pen","radio,hammer,brush,toy",50% type 1/50% type 3,62,5
"100,47,0,100","true,false,true,true","3368.800000011921,5633.099999964237,5766.399999976158,3216",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"ship,ship,ship,ship","submarine,train,bike,airplane",50% type 1/50% type 3,30,6
"0,18,0,0","true,true,true,true","5314,6249.699999988079,4217,3697.800000011921",50,"couch,couch,couch,couch",100,12,0,type3,"buffalo,buffalo,buffalo,buffalo","chair,door,cushion,desk",50% type 1/50% type 3,38,7
"50,69,50,2","false,true,false,true","5363.899999976158,3882.100000023842,3700.399999976158,3797.100000023842",50,"radio,radio,radio,radio",100,12,0,type3,"necklace,necklace,necklace,necklace","brush,toy,doll,hammer",50% type 1/50% type 3,41,8
"0,0,0,26","true,true,true,true","4868.700000047684,4000.7999999523163,3783.400000035763,4897.300000011921",50,"coat,coat,coat,coat",100,12,0,type3,"scissors,scissors,scissors,scissors","shirt,gloves,dress,necklace",50% type 1/50% type 3,50,9
"0,100,0,100","true,true,true,true","4073.899999976158,3935.699999988079,3397.300000011921,3948.300000011921",50,"pot,pot,pot,pot",100,12,0,type1,"knife,knife,knife,knife","oven,scissors,dish,fork",50% type 1/50% type 3,27,10
"100,81,81,86","true,true,true,true","4248.299999952316,4184.700000047684,5016.699999988079,6080.599999964237",50,"pot,pot,pot,pot",100,12,0,type3,"necklace,necklace,necklace,necklace","dress,gloves,belt,coat",50% type 1/50% type 3,57,11
"50,92,88,29","false,true,true,true","5376.699999988079,3650.699999988079,4682.300000011921,4530.600000023842",50,"chair,chair,chair,chair",100,12,0,type3,"scissors,scissors,scissors,scissors","dish,knife,fork,pot",50% type 1/50% type 3,61,12
"0,50,0,21","true,false,true,true","5780.399999976158,4284.400000035763,5634.199999988079,4296.300000011921",50,"pot,pot,pot,pot",100,12,0,type3,"dress,dress,dress,dress","oven,knife,dish,fork",50% type 1/50% type 3,47,13
100,true,4074.900000035763,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,14
"0,0,13,50","true,true,true,false","4183.800000011921,6951.5,5715.699999988079,3330.699999988079",50,"chair,chair,chair,chair",100,12,0,type1,"door,door,door,door","cushion,desk,couch,cabinet",50% type 1/50% type 3,25,15
"30,31,83,89","true,true,true,true","5909.099999964237,4151.400000035763,3365.699999988079,3614.600000023842",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"oven,oven,oven,oven","fork,knife,dish,pot",50% type 1/50% type 3,20,16
"1,0,0,0","true,true,true,true","5177.400000035763,4434.899999976158,3267.199999988079,3097.5",50,"elephant,elephant,elephant,elephant",100,12,0,type3,"scissors,scissors,scissors,scissors","mouse,lion,buffalo,alligator",50% type 1/50% type 3,51,17
"7,15,16,7","true,true,true,true","3927.699999988079,8334,3948.5,4963.899999976158",50,"necklace,necklace,necklace,necklace",100,12,0,type3,"dish,dish,dish,dish","belt,gloves,coat,dress",50% type 1/50% type 3,64,18
"0,11,92,0","true,true,true,true","4193,4365.599999964237,4002.5,3565",50,"make,make,make,make",100,12,0,type1,"exist,exist,exist,exist","use,work,allow,protect",50% type 1/50% type 3,31,19
"100,100,100,83","true,true,true,true","3810.5,2784.399999976158,3166.899999976158,3797.2000000476837",50,"doll,doll,doll,doll",100,12,0,type3,"ship,ship,ship,ship","airplane,submarine,train,wagon",50% type 1/50% type 3,60,20
"100,89,100,100","true,true,true,true","3343,3083.600000023842,3039.399999976158,2891.800000011921",50,"work,work,work,work",100,12,0,type3,"lion,lion,lion,lion","fox,mouse,buffalo,snail",50% type 1/50% type 3,65,21
"25,8,17,25","true,true,true,true","5645.5,3866.199999988079,4148.599999964237,3966.2000000476837",50,"ship,ship,ship,ship",100,12,0,type1,"submarine,submarine,submarine,submarine","train,wagon,airplane,bike",50% type 1/50% type 3,23,22
"24,20,24,80","true,true,true,true","6218.899999976158,4283.300000011921,4699,3698.600000023842",50,"hammer,hammer,hammer,hammer",100,12,0,type1,"radio,radio,radio,radio","brush,doll,pen,toy",50% type 1/50% type 3,33,23
"28,24,16,16","true,true,true,true","5158.399999976158,4419.100000023842,4230.599999964237,3647.699999988079",50,"toy,toy,toy,toy",100,12,0,type3,"ship,ship,ship,ship","radio,hammer,brush,pen",50% type 1/50% type 3,48,24
"88,93,2,100","true,true,true,true","6668.899999976158,2967.5,4037.900000035763,3375.599999964237",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"shirt,shirt,shirt,shirt","coat,gloves,belt,dress",50% type 1/50% type 3,14,25
