sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"8,0,61,22","true,true,true,true","5389.899999976158,4083.800000011921,5575.600000023842,8140.299999952316",50,"use,use,use,use",100,12,0,random,"doll,doll,doll,doll","make,scissors,snail,door",random,64,3
"38,64,50,5","true,true,true,true","4238.600000023842,5898.599999964237,4584.600000023842,5128.699999988079",50,"make,make,make,make",100,12,0,random,"fork,fork,fork,fork","chair,radio,lion,hammer",random,19,4
"87,70,80,0","true,true,true,true","6713.600000023842,6945.199999988079,4897.899999976158,3679.5",50,"mouse,mouse,mouse,mouse",100,12,0,random,"make,make,make,make","shirt,buffalo,submarine,squirrel",random,29,5
"5,12,96,53","true,true,true,true","5999.199999988079,5680.800000011921,3446.100000023842,4226.599999964237",50,"clam,clam,clam,clam",100,12,0,random,"hammer,hammer,hammer,hammer","pot,dolphin,knife,shirt",random,62,6
"49,5,22,85","true,true,true,true","3959.699999988079,5826,6140.899999976158,5267.400000035763",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"alligator,alligator,alligator,alligator","cabinet,elephant,airplane,pot",random,10,7
"24,20,0,82","true,true,true,true","3568.300000011921,4687.199999988079,5923,5494",50,"submarine,submarine,submarine,submarine",100,12,0,random,"shirt,shirt,shirt,shirt","oven,buffalo,airplane,work",random,44,8
"60,12,95,89","true,true,true,true","7513.100000023842,4075,3801.399999976158,3533.5",50,"bike,bike,bike,bike",100,12,0,random,"pot,pot,pot,pot","work,doll,octopus,squirrel",random,25,9
"58,17,3,93","true,true,true,true","6086.599999964237,3858.400000035763,7206,4015.199999988079",50,"wagon,wagon,wagon,wagon",100,12,0,random,"use,use,use,use","cushion,chair,ship,fork",random,39,10
"16,27,76,83","true,,false,false","3078.300000011921,,5875.900000035763,4848.299999952316",50,"make,make,make,make",100,12,0,random,"cushion,cushion,cushion,cushion","hammer,buffalo,dish,mouse",random,27,11
"19,98,14,11","true,true,true,true","5445,4036,3460.800000011921,3339.399999976158",50,"fork,fork,fork,fork",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","gloves,ship,make,coat",random,42,12
"51,5,82,16","true,true,true,true","6667.800000011921,3737.599999964237,7232.400000035763,3880.2999999523163",50,"bike,bike,bike,bike",100,12,0,random,"coat,coat,coat,coat","snail,doll,cushion,radio",random,14,13
"53,48,68,84","true,true,true,true","4642.400000035763,6070,3461.800000011921,3695.399999976158",50,"door,door,door,door",100,12,0,random,"dish,dish,dish,dish","elephant,find,doll,alligator",random,7,14
"79,15,13,50","true,true,true,true","5712,3262.100000023842,4600.099999964237,3623",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"snail,snail,snail,snail","fox,lion,elephant,cabinet",random,33,15
100,true,6808.899999976158,50,left,100,12,0,catch,right,move this slider to the right,random,4,16
0,true,2458.600000023842,50,left,100,12,0,catch,right,move this slider to the left,random,3,17
"26,20,70,94","true,true,true,true","5695.399999976158,3003,4043.5,4075.699999988079",50,"door,door,door,door",100,12,0,random,"cabinet,cabinet,cabinet,cabinet","dolphin,alligator,zebra,couch",random,55,18
"89,89,94,7","true,true,true,true","4099.200000047684,4745.899999976158,3599.5,3106.5",50,"elephant,elephant,elephant,elephant",100,12,0,random,"hammer,hammer,hammer,hammer","brush,find,oven,ship",random,65,19
"6,83,8,94","true,true,true,true","3659.199999988079,3479.5,3761.800000011921,3913.199999988079",50,"couch,couch,couch,couch",100,12,0,random,"airplane,airplane,airplane,airplane","cabinet,dolphin,gloves,buffalo",random,58,20
"7,91,87,21","true,true,true,true","7228.5,4963.899999976158,3351,3768",50,"elephant,elephant,elephant,elephant",100,12,0,random,"bike,bike,bike,bike","lion,allow,belt,exist",random,45,21
"85,6,88,5","true,true,true,true","4605.300000011921,2793.5,4285.800000011921,3324.399999976158",50,"use,use,use,use",100,12,0,random,"oven,oven,oven,oven","turtle,fork,fox,necklace",random,63,22
"9,12,9,12","true,true,true,true","3589.899999976158,6523.600000023842,3421.600000023842,6092.799999952316",50,"work,work,work,work",100,12,0,random,"turtle,turtle,turtle,turtle","scissors,necklace,airplane,ship",random,38,23
"19,88,15,85","true,true,true,true","4000.199999988079,3085.300000011921,3479.100000023842,2895.099999964237",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"exist,exist,exist,exist","door,submarine,doll,oven",random,18,24
