sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"0,0,0,0","true,true,true,true","3158.0999999940395,3630.5,3642.199999988079,2928.4000000059605",50,"door,door,door,door",100,12,0,type3,"gloves,gloves,gloves,gloves","cabinet,chair,couch,desk",50% type 1/50% type 3,61,3
"100,100,100,0","true,true,true,true","3396.199999988079,2261.600000023842,2500.5,3119.699999988079",50,"dish,dish,dish,dish",100,12,0,type3,"elephant,elephant,elephant,elephant","octopus,zebra,alligator,clam",50% type 1/50% type 3,45,4
"0,0,0,0","true,true,true,true","3526.800000011921,2432.199999988079,2541.0999999940395,2699.7000000178814",50,"pot,pot,pot,pot",100,12,0,type3,"work,work,work,work","knife,scissors,oven,dish",50% type 1/50% type 3,44,5
"72,50,68,100","true,true,true,true","3329.100000023842,2295.899999976158,2944.800000011921,2660.4000000059605",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type3,"brush,brush,brush,brush","pen,radio,toy,hammer",50% type 1/50% type 3,60,6
"0,0,0,0","true,true,true,true","2754.9000000059605,2421.699999988079,2338.300000011921,2304.0999999940395",50,"shirt,shirt,shirt,shirt",100,12,0,type1,"necklace,necklace,necklace,necklace","dress,gloves,coat,belt",50% type 1/50% type 3,9,7
"100,100,50,50","true,true,true,true","2476.5,2134.0999999940395,2125,1816",50,"lion,lion,lion,lion",100,12,0,type1,"mouse,mouse,mouse,mouse","snail,squirrel,clam,alligator",50% type 1/50% type 3,35,8
"80,0,50,50","true,true,true,true","3542.7000000178814,2255.5,2078.0999999940395,1277.7999999821186",50,"belt,belt,belt,belt",100,12,0,type3,"toy,toy,toy,toy","doll,brush,pen,radio",50% type 1/50% type 3,39,9
"50,100,100,100","true,true,true,true","1716.699999988079,2387.9000000059605,2038.5,1584.4000000059605",50,"octopus,octopus,octopus,octopus",100,12,0,type3,"brush,brush,brush,brush","radio,toy,pen,hammer",50% type 1/50% type 3,46,10
"100,100,100,0","true,true,true,true","2677.300000011921,1743.8999999761581,1986,2815",50,"desk,desk,desk,desk",100,12,0,type3,"knife,knife,knife,knife","pot,fork,dish,scissors",50% type 1/50% type 3,37,11
"79,24,50,34","true,true,true,true","3131.800000011921,2597.0999999940395,1398.9000000059605,2687.4000000059605",50,"exist,exist,exist,exist",100,12,0,type1,"find,find,find,find","work,make,allow,use",50% type 1/50% type 3,12,12
