sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,0,100,50","true,true,true,true","3608.9999999999854,4284.000000000015,2801.9999999999854,4112",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"coat,coat,coat,coat","gloves,belt,dress,shirt",50% type 1/50% type 3,13,3
"100,100,100,100","true,true,true,true","2499.0000000000146,2211.9999999999854,3019,4502",50,"hammer,hammer,hammer,hammer",100,12,0,type3,"ship,ship,ship,ship","airplane,train,bike,wagon",50% type 1/50% type 3,51,4
"100,100,100,100","true,true,true,true","2398.000000000029,2363,2002.999999999971,1942",50,"use,use,use,use",100,12,0,type3,"cabinet,cabinet,cabinet,cabinet","couch,chair,desk,cushion",50% type 1/50% type 3,43,5
"50,100,50,50","true,true,true,true","4040,1931.000000000029,4461.999999999971,3113",50,"dress,dress,dress,dress",100,12,0,type1,"coat,coat,coat,coat","belt,gloves,necklace,shirt",50% type 1/50% type 3,20,6
"51,100,0,33","true,true,true,true","4064,2414,3487,5518",50,"brush,brush,brush,brush",100,12,0,type1,"doll,doll,doll,doll","radio,toy,hammer,pen",50% type 1/50% type 3,23,7
"100,100,100,100","true,true,true,true","2033.000000000029,1929,2145.999999999971,1710",50,"brush,brush,brush,brush",100,12,0,type3,"wagon,wagon,wagon,wagon","submarine,airplane,ship,train",50% type 1/50% type 3,44,8
"100,100,100,100","true,true,true,true","3386,1640,2446,1997",50,"find,find,find,find",100,12,0,type3,"coat,coat,coat,coat","belt,dress,necklace,gloves",50% type 1/50% type 3,38,9
"50,1,0,0","true,true,true,true","2742,4164,2291,2485.000000000029",50,"mouse,mouse,mouse,mouse",100,12,0,type3,"doll,doll,doll,doll","alligator,squirrel,clam,lion",50% type 1/50% type 3,47,10
"100,39,50,50","true,true,true,true","2055,4874,1825,1572",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,type1,"turtle,turtle,turtle,turtle","snail,elephant,alligator,squirrel",50% type 1/50% type 3,8,11
"51,55,19,57","true,true,true,true","3294,5139,3646,4037",50,"allow,allow,allow,allow",100,12,0,type1,"find,find,find,find","exist,protect,use,make",50% type 1/50% type 3,10,12
