sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"73,50,59,98","true,false,true,true","2953.2000000029802,3141.0999999940395,3370,5310.100000008941",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"gloves,gloves,gloves,gloves","shirt,belt,dress,coat",80% type 1/20% type 3,12,3
"52,50,32,50","true,true,true,true","3229.2000000029802,1783.7999999970198,3378.0999999940395,2087",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"fox,fox,fox,fox","alligator,dolphin,lion,turtle",80% type 1/20% type 3,20,4
"51,100,14,19","true,true,true,true","4391.29999999702,3064.1000000089407,2914,2755.199999988079",50,"dish,dish,dish,dish",100,12,0,type1,"fork,fork,fork,fork","scissors,knife,oven,pot",80% type 1/20% type 3,53,5
"50,50,50,50","true,true,true,true","3181.5999999940395,1563.2999999970198,1603.2000000029802,1436.9000000059605",50,"fork,fork,fork,fork",100,12,0,type1,"knife,knife,knife,knife","oven,pot,dish,scissors",80% type 1/20% type 3,11,6
"68,68,81,85","true,true,true,true","3981.2000000029802,3723.9000000059605,2355.5999999940395,1750.7000000029802",50,"coat,coat,coat,coat",100,12,0,type3,"wagon,wagon,wagon,wagon","train,airplane,ship,submarine",80% type 1/20% type 3,55,7
"33,23,50,50","true,true,true,true","3066.7000000029802,2229.7000000029802,2426,1767.2000000029802",50,"dress,dress,dress,dress",100,12,0,type1,"necklace,necklace,necklace,necklace","coat,shirt,belt,gloves",80% type 1/20% type 3,47,8
"0,50,50,50","true,false,false,true","3196.4000000059605,2892.2000000029802,1231.2999999970198,1633.2000000029802",50,"doll,doll,doll,doll",100,12,0,type1,"hammer,hammer,hammer,hammer","toy,pen,radio,brush",80% type 1/20% type 3,21,9
"66,84,85,100","true,true,true,true","5033.5,3025,1877.7000000029802,2849.7000000029802",50,"submarine,submarine,submarine,submarine",100,12,0,type3,"snail,snail,snail,snail","lion,zebra,octopus,clam",80% type 1/20% type 3,57,10
"21,19,17,0","true,false,true,true","3432.1000000089407,2363.2999999970198,2788.7000000029802,2976.8999999910593",50,"fork,fork,fork,fork",100,12,0,type1,"scissors,scissors,scissors,scissors","dish,oven,pot,knife",80% type 1/20% type 3,39,11
100,true,2804.0999999940395,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,6,12
"16,24,14,96","true,true,true,true","4369.300000011921,2710,2095,2326.0999999940395",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"wagon,wagon,wagon,wagon","ship,submarine,train,bike",80% type 1/20% type 3,31,13
"50,99,100,0","true,true,true,true","2763.7999999970198,3126.1000000089407,1901.199999988079,2582.9000000059605",50,"belt,belt,belt,belt",100,12,0,type1,"shirt,shirt,shirt,shirt","gloves,coat,dress,necklace",80% type 1/20% type 3,33,14
"11,97,15,12","true,true,true,true","2779.5,3330.2000000029802,2403.9000000059605,2181.0999999940395",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"bike,bike,bike,bike","submarine,wagon,ship,train",80% type 1/20% type 3,24,15
0,true,5851.399999991059,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,3,16
"68,100,94,78","false,true,true,true","4246.5,3423.5,1870.2999999970198,3516.5999999940395",50,"shirt,shirt,shirt,shirt",100,12,0,type3,"chair,chair,chair,chair","cabinet,couch,desk,door",80% type 1/20% type 3,66,17
"79,8,97,97","true,true,true,true","2730,4149.5999999940395,3077.5,1781.2999999970198",50,"bike,bike,bike,bike",100,12,0,type1,"airplane,airplane,airplane,airplane","train,wagon,ship,submarine",80% type 1/20% type 3,52,18
"29,95,50,50","true,true,false,false","3807.7999999970198,3307.0999999940395,2152.2999999970198,1372.5",50,"use,use,use,use",100,12,0,type1,"find,find,find,find","allow,work,exist,make",80% type 1/20% type 3,23,19
"23,50,19,50","true,false,true,false","6073.0999999940395,2866.4000000059605,2929.9000000059605,2276.8999999910593",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"door,door,door,door","couch,cushion,desk,chair",80% type 1/20% type 3,22,20
"86,78,12,94","true,true,true,true","8328.79999999702,4451.9000000059605,2742,3994.5999999940395",50,"cushion,cushion,cushion,cushion",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","desk,chair,couch,door",80% type 1/20% type 3,15,21
"20,26,50,50","true,true,false,true","3683.9000000059605,1807.0999999940395,1029,903.5",50,"find,find,find,find",100,12,0,type1,"protect,protect,protect,protect","work,use,allow,exist",80% type 1/20% type 3,37,22
"50,31,22,94","true,true,true,true","1359.5,2560.1000000089407,1993,3423.3999999910593",50,"make,make,make,make",100,12,0,type1,"allow,allow,allow,allow","use,find,protect,exist",80% type 1/20% type 3,51,23
"0,30,0,0","true,true,true,true","2395.7999999970198,3330.1000000089407,2560,2191.0999999940395",50,"dress,dress,dress,dress",100,12,0,type1,"shirt,shirt,shirt,shirt","coat,belt,necklace,gloves",80% type 1/20% type 3,26,24
"10,93,100,15","true,true,true,true","3441,4239.79999999702,2176.4000000059605,3014.2999999970198",50,"desk,desk,desk,desk",100,12,0,type3,"exist,exist,exist,exist","use,find,protect,make",80% type 1/20% type 3,60,25
"98,9,50,10","true,true,false,true","4688,2513.1000000089407,2781.5,2590.0999999940395",50,"cushion,cushion,cushion,cushion",100,12,0,type1,"couch,couch,couch,couch","chair,door,cabinet,desk",80% type 1/20% type 3,43,26
100,true,2239.5999999940395,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,4,27
