sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,100,0,0","true,true,true,true","3001.5999999046326,2325.100000143051,4002.600000143051,4237",50,"dish,dish,dish,dish",100,12,0,type1,"pot,pot,pot,pot","scissors,oven,fork,knife",50% type 1/50% type 3,34,3
"100,100,100,100","true,true,true,true","4501.300000190735,2364.5,1992.3999998569489,2065.9000000953674",50,"desk,desk,desk,desk",100,12,0,type3,"shirt,shirt,shirt,shirt","belt,coat,necklace,dress",50% type 1/50% type 3,41,4
"0,0,0,2","true,true,true,true","4332.400000095367,4382.900000095367,2995.5,3250.2999999523163",50,"submarine,submarine,submarine,submarine",100,12,0,type3,"allow,allow,allow,allow","airplane,train,bike,ship",50% type 1/50% type 3,50,5
"100,100,100,100","true,true,true,true","3528.7999999523163,1936.9000000953674,1904.2999999523163,2674.5999999046326",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"ship,ship,ship,ship","wagon,train,bike,airplane",50% type 1/50% type 3,11,6
"100,100,100,0","true,true,true,true","2934.2999999523163,1614.7000000476837,2429.2999999523163,3041.399999856949",50,"desk,desk,desk,desk",100,12,0,type3,"knife,knife,knife,knife","pot,fork,dish,scissors",50% type 1/50% type 3,37,7
"100,100,100,100","true,true,true,true","4253.700000047684,3262.899999856949,5899.799999952316,5815.900000095367",50,"allow,allow,allow,allow",100,12,0,type1,"work,work,work,work","protect,make,find,use",50% type 1/50% type 3,33,8
"100,99,100,50","true,true,true,true","2686.5,2334.5999999046326,2558.5,2451.100000143051",50,"octopus,octopus,octopus,octopus",100,12,0,type3,"brush,brush,brush,brush","radio,toy,pen,hammer",50% type 1/50% type 3,46,9
"50,50,50,50","true,true,true,true","1313.5,742.5,701.7000000476837,724.2999999523163",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"lion,lion,lion,lion","buffalo,dolphin,clam,fox",50% type 1/50% type 3,28,10
100,true,3336.5,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,6,11
"50,50,50,50","true,true,true,true","1935.5,985.0999999046326,798.4000000953674,902.2000000476837",50,"shirt,shirt,shirt,shirt",100,12,0,type1,"coat,coat,coat,coat","belt,necklace,gloves,dress",50% type 1/50% type 3,30,12
"50,50,50,50","true,true,true,true","1654.5999999046326,693.9000000953674,759.8999998569489,819.7999999523163",50,"couch,couch,couch,couch",100,12,0,type1,"desk,desk,desk,desk","chair,door,cabinet,cushion",50% type 1/50% type 3,10,13
"50,50,50,50","true,true,true,true","1380.5999999046326,637.8000001907349,895.7999999523163,934.3999998569489",50,"zebra,zebra,zebra,zebra",100,12,0,type3,"make,make,make,make","work,allow,use,find",50% type 1/50% type 3,56,14
"50,50,50,50","true,true,true,true","1033.2999999523163,849.8999998569489,774.8000001907349,708.0999999046326",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"submarine,submarine,submarine,submarine","train,bike,wagon,ship",50% type 1/50% type 3,18,15
"50,50,50,50","true,true,true,true","1466.7999999523163,1549.8000001907349,766.3999998569489,635.7000000476837",50,"train,train,train,train",100,12,0,type1,"airplane,airplane,airplane,airplane","submarine,ship,bike,wagon",50% type 1/50% type 3,32,16
"50,50,50,50","false,false,false,false","890,660.0999999046326,1049.5999999046326,837.2000000476837",50,"toy,toy,toy,toy",100,12,0,type1,"brush,brush,brush,brush","hammer,radio,doll,pen",50% type 1/50% type 3,8,17
"50,50,50,50","true,true,false,true","2502.100000143051,604.5,629.3999998569489,1063.4000000953674",50,"hammer,hammer,hammer,hammer",100,12,0,type3,"fork,fork,fork,fork","dish,oven,knife,pot",50% type 1/50% type 3,58,18
"50,50,50,50","false,false,false,false","1250.7999999523163,669.6000001430511,4653.399999856949,845",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type3,"necklace,necklace,necklace,necklace","dress,coat,belt,gloves",50% type 1/50% type 3,62,19
"50,50,50,50","true,true,true,false","1039.2000000476837,526.4000000953674,587.8999998569489,578.8000001907349",50,"belt,belt,belt,belt",100,12,0,type1,"gloves,gloves,gloves,gloves","shirt,coat,dress,necklace",50% type 1/50% type 3,16,20
50,true,1257.3000001907349,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,5,21
"50,50,50,50","true,false,false,true","1451.3000001907349,1232.8999998569489,878.2000000476837,733",50,"train,train,train,train",100,12,0,type3,"allow,allow,allow,allow","ship,wagon,bike,airplane",50% type 1/50% type 3,43,22
"50,50,50,50","true,true,true,false","2343.2999999523163,975.2999999523163,840.7000000476837,1135.9000000953674",50,"pen,pen,pen,pen",100,12,0,type3,"fork,fork,fork,fork","toy,brush,hammer,radio",50% type 1/50% type 3,53,23
"50,50,50,50","false,false,false,false","3201.9000000953674,629.3999998569489,613.6000001430511,700.5",50,"exist,exist,exist,exist",100,12,0,type1,"find,find,find,find","work,make,allow,use",50% type 1/50% type 3,12,24
"50,50,50,50","true,false,false,false","2289.7999999523163,533.2000000476837,3262.100000143051,651.5",50,"chair,chair,chair,chair",100,12,0,type1,"couch,couch,couch,couch","cushion,door,cabinet,desk",50% type 1/50% type 3,17,25
