sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"0,0,0,0","false,false,false,false","3155.9999999999854,2870,2776,2945.0000000000146",50,"train,train,train,train",100,12,0,type3,"hammer,hammer,hammer,hammer","bike,submarine,wagon,ship",50% type 1/50% type 3,55,3
"0,0,0,3","false,false,false,false","5047,2545,2308.0000000000146,2611.9999999999854",50,"ship,ship,ship,ship",100,12,0,type3,"pen,pen,pen,pen","wagon,airplane,submarine,bike",50% type 1/50% type 3,62,4
"100,100,0,100","false,false,false,false","3223,4354,3048,2234",50,"use,use,use,use",100,12,0,type3,"knife,knife,knife,knife","oven,pot,dish,scissors",50% type 1/50% type 3,56,5
"0,100,100,100","false,true,true,true","3548,2576,2477.0000000000146,2759",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"ship,ship,ship,ship","airplane,train,wagon,bike",50% type 1/50% type 3,32,6
"0,100,100,100","true,true,true,true","3985.999999999971,2540,2486.000000000029,2571",50,"toy,toy,toy,toy",100,12,0,type3,"wagon,wagon,wagon,wagon","bike,ship,train,airplane",50% type 1/50% type 3,41,7
"0,100,100,100","true,true,true,true","3422,2516,1730,2746",50,"dish,dish,dish,dish",100,12,0,type1,"oven,oven,oven,oven","scissors,fork,pot,knife",50% type 1/50% type 3,12,8
"100,100,100,100","true,true,true,true","3798,2084,1920,1819",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"cushion,cushion,cushion,cushion","door,desk,chair,couch",50% type 1/50% type 3,7,9
"50,50,50,50","false,false,false,false","1198.0000000002328,873.9999999997672,966,764",50,"pen,pen,pen,pen",100,12,0,type1,"doll,doll,doll,doll","toy,hammer,radio,brush",50% type 1/50% type 3,16,10
"50,50,50,50","false,false,false,false","1507,1013,739.0000000002328,1127.9999999997672",50,"dress,dress,dress,dress",100,12,0,type3,"knife,knife,knife,knife","gloves,coat,belt,necklace",50% type 1/50% type 3,43,11
"100,100,100,100","false,false,false,false","2192,1764,1699,1745",50,"mouse,mouse,mouse,mouse",100,12,0,type3,"make,make,make,make","allow,find,use,exist",50% type 1/50% type 3,44,12
"75,71,19,69","true,true,true,true","3008,2040,2005,1921",50,"gloves,gloves,gloves,gloves",100,12,0,type3,"fox,fox,fox,fox","mouse,buffalo,clam,dolphin",50% type 1/50% type 3,39,13
"81,82,89,10","true,true,true,true","2058.999999999767,2009,2236,2730",50,"lion,lion,lion,lion",100,12,0,type3,"train,train,train,train","ship,bike,submarine,airplane",50% type 1/50% type 3,48,14
"89,79,2,70","true,true,true,true","2387,2198.000000000233,2540.999999999767,2155",50,"use,use,use,use",100,12,0,type3,"elephant,elephant,elephant,elephant","find,work,make,allow",50% type 1/50% type 3,65,15
"80,80,16,100","true,true,true,true","2093,2116,2649,2324",50,"desk,desk,desk,desk",100,12,0,type3,"scissors,scissors,scissors,scissors","dish,pot,oven,fork",50% type 1/50% type 3,63,16
"38,34,75,12","true,true,true,true","2669,1910.0000000002328,2181.999999999767,2962",50,"zebra,zebra,zebra,zebra",100,12,0,type1,"squirrel,squirrel,squirrel,squirrel","elephant,dolphin,turtle,clam",50% type 1/50% type 3,10,17
"78,50,50,50","true,true,true,true","2744,862,1086,990",50,"couch,couch,couch,couch",100,12,0,type1,"desk,desk,desk,desk","door,chair,cushion,cabinet",50% type 1/50% type 3,28,18
"13,81,35,50","true,true,true,true","2893,2217,4067,932",50,"turtle,turtle,turtle,turtle",100,12,0,type3,"protect,protect,protect,protect","exist,allow,use,work",50% type 1/50% type 3,37,19
"89,67,21,88","true,true,true,true","1944,1937,2693,2231.000000000233",50,"necklace,necklace,necklace,necklace",100,12,0,type3,"allow,allow,allow,allow","shirt,gloves,belt,dress",50% type 1/50% type 3,64,20
"33,100,59,50","true,true,true,true","3276,1913,1757,844.0000000002328",50,"chair,chair,chair,chair",100,12,0,type3,"dolphin,dolphin,dolphin,dolphin","octopus,buffalo,lion,elephant",50% type 1/50% type 3,60,21
"66,79,26,50","true,true,true,true","2577,1861,2961,1146",50,"protect,protect,protect,protect",100,12,0,type3,"gloves,gloves,gloves,gloves","find,allow,make,exist",50% type 1/50% type 3,58,22
"50,50,50,50","false,false,false,false","824,609,815,1054",50,"radio,radio,radio,radio",100,12,0,type3,"octopus,octopus,octopus,octopus","brush,toy,pen,hammer",50% type 1/50% type 3,54,23
"73,50,50,50","true,true,true,true","2260,698,900,669",50,"shirt,shirt,shirt,shirt",100,12,0,type1,"belt,belt,belt,belt","dress,gloves,necklace,coat",50% type 1/50% type 3,34,24
"37,91,50,50","true,true,false,false","2511,3588,1135,1116",50,"chair,chair,chair,chair",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","desk,couch,door,cushion",50% type 1/50% type 3,35,25
"86,31,91,14","true,true,true,true","1767.9999999997672,2112,2012,1860",50,"find,find,find,find",100,12,0,type1,"exist,exist,exist,exist","work,protect,allow,make",50% type 1/50% type 3,36,26
"80,50,50,50","true,true,true,true","1892,635,668,2581",50,"exist,exist,exist,exist",100,12,0,type3,"fox,fox,fox,fox","turtle,alligator,lion,mouse",50% type 1/50% type 3,46,27
"39,88,50,50","true,true,true,true","2418,2152,1819,1166.0000000002328",50,"desk,desk,desk,desk",100,12,0,type3,"dish,dish,dish,dish","fork,scissors,oven,knife",50% type 1/50% type 3,49,28
"50,50,50,50","false,true,false,false","1512,1649,745,904",50,"make,make,make,make",100,12,0,type3,"scissors,scissors,scissors,scissors","protect,allow,use,exist",50% type 1/50% type 3,51,29
39,false,2682,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,30
"69,34,77,18","true,true,true,true","2580,1759,1802,2391",50,"work,work,work,work",100,12,0,type1,"find,find,find,find","allow,use,make,protect",50% type 1/50% type 3,29,31
"17,89,20,81","true,true,true,true","3860.000000000233,1641.9999999997672,3806,2016",50,"door,door,door,door",100,12,0,type1,"cushion,cushion,cushion,cushion","chair,desk,couch,cabinet",50% type 1/50% type 3,21,32
"31,68,50,50","true,true,false,false","2057,1707,1039,746",50,"exist,exist,exist,exist",100,12,0,type1,"use,use,use,use","find,work,make,protect",50% type 1/50% type 3,15,33
"32,78,50,50","true,true,false,true","2679,1726,808,773",50,"belt,belt,belt,belt",100,12,0,type1,"coat,coat,coat,coat","gloves,necklace,dress,shirt",50% type 1/50% type 3,13,34
"16,50,50,50","false,true,true,true","2204,938,995,693",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,type1,"alligator,alligator,alligator,alligator","dolphin,elephant,zebra,turtle",50% type 1/50% type 3,24,35
"84,41,50,50","true,true,true,true","1916,1625,613,863.0000000002328",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"train,train,train,train","bike,submarine,airplane,ship",50% type 1/50% type 3,18,36
"92,50,28,100","true,true,true,true","1817,702,2125,2095",50,"brush,brush,brush,brush",100,12,0,type1,"doll,doll,doll,doll","hammer,radio,pen,toy",50% type 1/50% type 3,23,37
"100,100,63,50","true,true,true,true","2206,1953,2035,1532",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"airplane,airplane,airplane,airplane","submarine,train,bike,ship",50% type 1/50% type 3,25,38
"21,96,75,61","true,true,true,true","3164,1687,1634.0000000002328,1818.9999999997672",50,"oven,oven,oven,oven",100,12,0,type3,"mouse,mouse,mouse,mouse","pot,fork,scissors,knife",50% type 1/50% type 3,42,39
