sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,67,72,57","true,true,true,true","3286,2957,4019,3128",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type3,"door,door,door,door","cabinet,desk,cushion,couch",50% type 1/50% type 3,39,3
"12,82,30,74","true,true,true,true","4909,3391,5146,4297",50,"work,work,work,work",100,12,0,type1,"find,find,find,find","protect,use,make,allow",50% type 1/50% type 3,17,4
"26,34,35,33","true,true,true,true","4045,4107,4183.000000000116,3421.9999999998836",50,"dress,dress,dress,dress",100,12,0,type1,"necklace,necklace,necklace,necklace","belt,gloves,coat,shirt",50% type 1/50% type 3,21,5
"52,38,64,44","false,true,true,true","4940,3692,3351,4425.000000000116",50,"find,find,find,find",100,12,0,type3,"hammer,hammer,hammer,hammer","brush,pen,toy,doll",50% type 1/50% type 3,48,6
"63,47,54,52","true,true,true,true","3438.9999999998836,5245,2973,3235",50,"pen,pen,pen,pen",100,12,0,type1,"hammer,hammer,hammer,hammer","toy,doll,brush,radio",50% type 1/50% type 3,29,7
"64,27,0,43","true,true,true,true","3222,3811.0000000001164,3334.9999999998836,4418",50,"submarine,submarine,submarine,submarine",100,12,0,type3,"use,use,use,use","bike,train,ship,wagon",50% type 1/50% type 3,42,8
"84,15,17,30","true,true,true,true","5125,3310,5010,4375",50,"pot,pot,pot,pot",100,12,0,type1,"scissors,scissors,scissors,scissors","knife,oven,dish,fork",50% type 1/50% type 3,23,9
"89,78,72,77","true,true,true,true","5699.999999999884,3797,3354.0000000001164,2887.9999999998836",50,"submarine,submarine,submarine,submarine",100,12,0,type3,"snail,snail,snail,snail","clam,zebra,lion,fox",50% type 1/50% type 3,54,10
"62,71,54,61","true,true,true,true","4026,2657,2676,2985.0000000001164",50,"hammer,hammer,hammer,hammer",100,12,0,type3,"couch,couch,couch,couch","brush,radio,doll,pen",50% type 1/50% type 3,62,11
"66,62,66,67","true,true,true,true","3194,2923,3289,2945",50,"snail,snail,snail,snail",100,12,0,type3,"gloves,gloves,gloves,gloves","shirt,belt,coat,dress",50% type 1/50% type 3,66,12
"19,27,24,31","true,true,true,true","3110,4107,3431,2140",50,"snail,snail,snail,snail",100,12,0,type3,"pen,pen,pen,pen","lion,mouse,octopus,squirrel",50% type 1/50% type 3,47,13
"27,30,31,21","true,true,true,true","3011,2925,2197,3020",50,"bike,bike,bike,bike",100,12,0,type3,"shirt,shirt,shirt,shirt","ship,airplane,submarine,train",50% type 1/50% type 3,56,14
