sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"68,67,22,33","true,true,true,true","5143,5139,3527,4282",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type1,"snail,snail,snail,snail","mouse,dolphin,fox,zebra",80% type 1/20% type 3,38,3
"59,70,11,76","true,true,true,true","3645,4333,3489,3374",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"train,train,train,train","bike,wagon,ship,airplane",80% type 1/20% type 3,26,4
"49,22,70,85","true,true,true,true","6935,3393,2903,5366",50,"make,make,make,make",100,12,0,type1,"use,use,use,use","find,work,exist,protect",80% type 1/20% type 3,16,5
13,true,3279,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,5,6
"27,10,73,74","true,true,true,true","3968,3383,2705,2954",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"bike,bike,bike,bike","train,ship,wagon,airplane",80% type 1/20% type 3,12,7
"8,76,79,42","true,true,true,true","5081,2760,3085,2925",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"fork,fork,fork,fork","knife,dish,pot,oven",80% type 1/20% type 3,15,8
"100,26,30,42","true,true,true,false","6095,6118,3129,2925",50,"brush,brush,brush,brush",100,12,0,type1,"doll,doll,doll,doll","toy,hammer,pen,radio",80% type 1/20% type 3,41,9
"74,69,71,15","true,true,true,true","4259,2741,6216,4602",50,"ship,ship,ship,ship",100,12,0,type1,"airplane,airplane,airplane,airplane","train,wagon,bike,submarine",80% type 1/20% type 3,47,10
"77,22,24,79","true,true,true,true","4864,4212,6810,3252",50,"make,make,make,make",100,12,0,type3,"chair,chair,chair,chair","use,allow,find,exist",80% type 1/20% type 3,59,11
"92,23,36,78","true,true,true,true","3749,3013,3082,4030",50,"door,door,door,door",100,12,0,type1,"couch,couch,couch,couch","cushion,cabinet,chair,desk",80% type 1/20% type 3,28,12
"78,21,80,78","true,true,true,true","2940,3377,2804,2619",50,"protect,protect,protect,protect",100,12,0,type1,"use,use,use,use","make,allow,exist,work",80% type 1/20% type 3,44,13
"68,73,31,86","true,true,true,true","3058,3852,4012,3760",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type1,"fox,fox,fox,fox","dolphin,alligator,octopus,lion",80% type 1/20% type 3,45,14
"29,30,33,75","true,true,true,true","2941,3676,3480,3952",50,"fork,fork,fork,fork",100,12,0,type3,"pen,pen,pen,pen","pot,oven,dish,knife",80% type 1/20% type 3,65,15
"73,71,73,73","true,true,true,true","3063,2663,3891,3672",50,"dish,dish,dish,dish",100,12,0,type3,"octopus,octopus,octopus,octopus","buffalo,lion,zebra,turtle",80% type 1/20% type 3,64,16
"54,28,27,29","false,true,true,true","3920,3676,2805,3751",50,"brush,brush,brush,brush",100,12,0,type3,"fork,fork,fork,fork","radio,pen,hammer,doll",80% type 1/20% type 3,56,17
100,true,3249,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,6,18
"68,31,79,78","true,true,true,true","3757,4577,2330,2201",50,"doll,doll,doll,doll",100,12,0,type1,"toy,toy,toy,toy","hammer,brush,pen,radio",80% type 1/20% type 3,20,19
"18,74,28,24","true,true,true,true","3005,2734,2486,2337",50,"knife,knife,knife,knife",100,12,0,type1,"scissors,scissors,scissors,scissors","dish,fork,oven,pot",80% type 1/20% type 3,50,20
"89,19,18,6","true,true,true,true","2555,3192,3402,2761",50,"cushion,cushion,cushion,cushion",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","desk,chair,door,couch",80% type 1/20% type 3,21,21
"55,31,74,18","false,true,true,true","3932,2356,3426,3963",50,"train,train,train,train",100,12,0,type1,"airplane,airplane,airplane,airplane","submarine,wagon,ship,bike",80% type 1/20% type 3,54,22
"78,78,9,67","true,true,true,true","7753,2982,2523,1991",50,"hammer,hammer,hammer,hammer",100,12,0,type1,"toy,toy,toy,toy","brush,doll,pen,radio",80% type 1/20% type 3,13,23
"76,53,31,7","true,false,true,true","2571,3475,2996,3274",50,"toy,toy,toy,toy",100,12,0,type1,"brush,brush,brush,brush","hammer,radio,pen,doll",80% type 1/20% type 3,48,24
"78,37,80,17","true,false,true,true","2913,4963,3384,4846",50,"alligator,alligator,alligator,alligator",100,12,0,type3,"pen,pen,pen,pen","hammer,radio,brush,doll",80% type 1/20% type 3,63,25
"81,83,30,66","true,true,true,true","3270,9193,2331,2022",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"shirt,shirt,shirt,shirt","belt,dress,coat,necklace",80% type 1/20% type 3,32,26
"77,74,75,79","true,true,true,true","2820,2622,2742,2884",50,"use,use,use,use",100,12,0,type3,"submarine,submarine,submarine,submarine","airplane,train,wagon,ship",80% type 1/20% type 3,60,27
0,true,2875,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,3,28
"78,53,25,53","true,true,true,false","5942,4060,5025,2811",50,"elephant,elephant,elephant,elephant",100,12,0,type1,"buffalo,buffalo,buffalo,buffalo","lion,snail,dolphin,mouse",80% type 1/20% type 3,17,29
"74,59,63,60","true,true,true,true","4848,2461,2348,1756",50,"pot,pot,pot,pot",100,12,0,type1,"oven,oven,oven,oven","scissors,knife,fork,dish",80% type 1/20% type 3,43,30
"49,50,68,34","false,false,true,true","3209,2462,1994,2190",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"knife,knife,knife,knife","oven,dish,pot,fork",80% type 1/20% type 3,22,31
"93,86,9,23","true,true,true,true","3219,2595,2406,2677",50,"belt,belt,belt,belt",100,12,0,type1,"necklace,necklace,necklace,necklace","dress,coat,gloves,shirt",80% type 1/20% type 3,53,32
"19,87,89,89","true,true,true,true","3560,1931,3361,2098",50,"clam,clam,clam,clam",100,12,0,type1,"lion,lion,lion,lion","dolphin,squirrel,fox,buffalo",80% type 1/20% type 3,10,33
"13,74,79,20","true,true,true,true","3228,2509,4308,3071",50,"chair,chair,chair,chair",100,12,0,type3,"allow,allow,allow,allow","cushion,door,cabinet,desk",80% type 1/20% type 3,55,34
"76,71,68,73","true,true,true,true","2827,1826,2130,4076",50,"dish,dish,dish,dish",100,12,0,type3,"mouse,mouse,mouse,mouse","lion,elephant,turtle,clam",80% type 1/20% type 3,57,35
"27,68,39,77","true,true,true,true","2416,2115,2140,2578",50,"allow,allow,allow,allow",100,12,0,type1,"exist,exist,exist,exist","use,protect,find,work",80% type 1/20% type 3,9,36
"28,83,39,76","true,true,true,true","2796,2600,2517,2459",50,"belt,belt,belt,belt",100,12,0,type1,"dress,dress,dress,dress","shirt,coat,gloves,necklace",80% type 1/20% type 3,25,37
"31,70,22,72","true,true,true,true","3056,1839,2103,1856",50,"work,work,work,work",100,12,0,type1,"make,make,make,make","allow,find,exist,protect",80% type 1/20% type 3,23,38
"50,14,24,85","false,true,true,true","3452,3755,1979,3134",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"bike,bike,bike,bike","train,ship,submarine,wagon",80% type 1/20% type 3,19,39
"19,90,19,86","true,true,true,true","2366,3836,2277,3085",50,"chair,chair,chair,chair",100,12,0,type3,"work,work,work,work","cushion,cabinet,couch,door",80% type 1/20% type 3,62,40
