sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,100,84,74","true,true,true,true","4261.399999999441,3099.100000000559,3272.7999999998137,3259.2999999998137",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type3,"coat,coat,coat,coat","gloves,shirt,dress,belt",50% type 1/50% type 3,45,3
"27,0,22,51","true,true,true,true","3701.4000000003725,3081.2999999998137,4447.799999999814,3532.5999999996275",50,"toy,toy,toy,toy",100,12,0,type3,"find,find,find,find","brush,doll,hammer,pen",50% type 1/50% type 3,55,4
"11,26,100,100","true,true,true,true","3841.100000000559,3805.899999999441,2913.4000000003725,2251",50,"work,work,work,work",100,12,0,type3,"oven,oven,oven,oven","fork,scissors,dish,pot",50% type 1/50% type 3,43,5
"96,0,0,8","true,true,true,true","4597.299999999814,2875.4000000003725,2518.7999999998137,3136.4000000003725",50,"couch,couch,couch,couch",100,12,0,type1,"door,door,door,door","cabinet,cushion,chair,desk",50% type 1/50% type 3,9,6
"15,5,14,12","true,true,true,true","3200.7000000001863,2947.5,3039.4000000003725,3664.5999999996275",50,"coat,coat,coat,coat",100,12,0,type1,"necklace,necklace,necklace,necklace","shirt,gloves,dress,belt",50% type 1/50% type 3,22,7
"91,71,100,64","true,true,true,true","2979,3181,2884.199999999255,2715.300000000745",50,"lion,lion,lion,lion",100,12,0,type3,"necklace,necklace,necklace,necklace","shirt,coat,dress,gloves",50% type 1/50% type 3,59,8
"0,5,15,23","true,true,true,true","4954.799999999814,3085,3342.0999999996275,2929.5",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"bike,bike,bike,bike","train,ship,airplane,submarine",50% type 1/50% type 3,17,9
"96,6,80,80","true,true,true,true","3597.2000000001863,2964.5999999996275,2803.5999999996275,4103",50,"dress,dress,dress,dress",100,12,0,type1,"shirt,shirt,shirt,shirt","coat,necklace,gloves,belt",50% type 1/50% type 3,36,10
"0,16,0,29","true,true,true,true","2811.2999999998137,2950.5999999996275,3093.100000000559,2859.7000000001863",50,"oven,oven,oven,oven",100,12,0,type3,"train,train,train,train","pot,scissors,dish,knife",50% type 1/50% type 3,57,11
100,true,5023.799999999814,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,12
"74,58,24,73","true,true,true,true","4359.0999999996275,3181,3276.4000000003725,2653.199999999255",50,"oven,oven,oven,oven",100,12,0,type3,"protect,protect,protect,protect","allow,find,work,exist",50% type 1/50% type 3,53,13
"83,80,93,75","true,true,true,true","2745.7999999998137,2540.0999999996275,3606.7000000001863,2592.2000000001863",50,"work,work,work,work",100,12,0,type3,"dress,dress,dress,dress","belt,coat,necklace,gloves",50% type 1/50% type 3,52,14
