sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"26,50,17,49","true,true,true,true","3959,2993,2553,3144",50,"turtle,turtle,turtle,turtle",100,12,0,random,"find,find,find,find","squirrel,fork,octopus,scissors",random,17,3
"35,57,69,90","true,true,true,true","3306,3980,2609,2880.0000000000146",50,"chair,chair,chair,chair",100,12,0,random,"toy,toy,toy,toy","belt,allow,radio,submarine",random,23,4
"81,46,98,50","true,true,true,true","3345,3948.0000000000146,2632.9999999999854,2029",50,"pot,pot,pot,pot",100,12,0,random,"shirt,shirt,shirt,shirt","gloves,cabinet,necklace,buffalo",random,34,5
"59,41,50,50","true,true,true,true","3759,3660.0000000000146,4303.999999999985,2027",50,"protect,protect,protect,protect",100,12,0,random,"cushion,cushion,cushion,cushion","belt,work,oven,knife",random,45,6
"14,68,68,50","true,true,true,true","3204.0000000000146,2391.9999999999854,2850.0000000000146,2935.0000000000146",50,"clam,clam,clam,clam",100,12,0,random,"bike,bike,bike,bike","turtle,ship,coat,knife",random,37,7
"57,66,30,30","true,true,true,true","3296,2954,2496,2753.000000000029",50,"fox,fox,fox,fox",100,12,0,random,"fork,fork,fork,fork","shirt,pen,lion,elephant",random,46,8
"31,55,79,43","true,true,true,true","3227.000000000029,8083.999999999971,2722,2045.000000000029",50,"pot,pot,pot,pot",100,12,0,random,"dish,dish,dish,dish","submarine,ship,protect,gloves",random,39,9
100,true,3380,50,left,100,12,0,catch,right,move this slider to the right,random,4,10
"43,55,0,76","true,true,true,true","5395.999999999971,2477,2761,3010",50,"ship,ship,ship,ship",100,12,0,random,"make,make,make,make","bike,pot,submarine,work",random,51,11
"33,65,52,39","true,true,true,true","3053,2868,2797,3859",50,"exist,exist,exist,exist",100,12,0,random,"chair,chair,chair,chair","allow,shirt,fork,protect",random,9,12
"81,18,22,43","true,true,true,true","4307,2039,2351,2688",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"alligator,alligator,alligator,alligator","toy,desk,oven,submarine",random,40,13
"84,50,50,50","true,,,","2778.000000000029,,12015.99999999997,12016,12015",50,"airplane,airplane,airplane,airplane",100,12,0,random,"elephant,elephant,elephant,elephant","mouse,squirrel,fork,radio",random,20,14
"16,38,50,37","true,true,true,true","4108,3588,1862.0000000000582,3128.999999999942",50,"desk,desk,desk,desk",100,12,0,random,"squirrel,squirrel,squirrel,squirrel","use,airplane,necklace,bike",random,54,15
"64,63,67,41","true,true,true,true","4031,2337,2167,2150",50,"radio,radio,radio,radio",100,12,0,random,"cabinet,cabinet,cabinet,cabinet","fork,make,chair,train",random,8,16
"50,50,50,50","true,true,true,true","3775,2096,2046,1259",50,"door,door,door,door",100,12,0,random,"couch,couch,couch,couch","dolphin,allow,octopus,squirrel",random,31,17
"73,64,29,72","true,true,true,true","3287,2789,2087,2295",50,"dress,dress,dress,dress",100,12,0,random,"desk,desk,desk,desk","fox,dolphin,allow,wagon",random,16,18
"33,45,63,71","true,true,true,true","3647,3612,2432,3986",50,"octopus,octopus,octopus,octopus",100,12,0,random,"find,find,find,find","fox,gloves,protect,fork",random,66,19
100,true,2198.000000000058,50,left,100,12,0,catch,right,move this slider to the right,random,6,20
