sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"67,90,76,79","true,true,true,true","4768.100000023842,4118.5,3482.899999976158,3880.899999976158",50,"radio,radio,radio,radio",100,12,0,type3,"couch,couch,couch,couch","door,cushion,chair,desk",80% type 1/20% type 3,62,3
"75,24,55,40","true,true,true,true","6242.100000023842,3259,4314.399999976158,4667.399999976158",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"door,door,door,door","couch,desk,cushion,chair",80% type 1/20% type 3,47,4
"49,63,61,42","false,true,true,true","4013.7000000476837,3673.5,2703.6999999284744,4553.200000047684",50,"gloves,gloves,gloves,gloves",100,12,0,type3,"pen,pen,pen,pen","brush,toy,radio,doll",80% type 1/20% type 3,60,5
"43,41,55,38","true,true,false,true","5478.200000047684,4848.799999952316,4570.200000047684,4481.399999976158",50,"exist,exist,exist,exist",100,12,0,type3,"radio,radio,radio,radio","protect,work,allow,make",80% type 1/20% type 3,59,6
"35,64,55,56","true,true,true,true","4158.300000071526,2934.2999999523163,3125.7999999523163,4638.900000095367",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"buffalo,buffalo,buffalo,buffalo","alligator,mouse,snail,squirrel",80% type 1/20% type 3,9,7
"87,35,26,34","true,true,true,true","3880.2000000476837,2696.100000023842,2883.100000023842,4981.199999928474",50,"train,train,train,train",100,12,0,type1,"submarine,submarine,submarine,submarine","ship,wagon,airplane,bike",80% type 1/20% type 3,41,8
"59,34,29,68","true,true,true,true","4471.600000023842,3083.399999976158,3124.899999976158,3531.600000023842",50,"brush,brush,brush,brush",100,12,0,type1,"pen,pen,pen,pen","hammer,doll,toy,radio",80% type 1/20% type 3,43,9
"37,77,37,68","true,true,true,true","3103.899999976158,3411.399999976158,3162,4962.100000023842",50,"allow,allow,allow,allow",100,12,0,type3,"knife,knife,knife,knife","protect,make,work,find",80% type 1/20% type 3,66,10
"35,30,75,93","true,true,true,true","3593.100000023842,2659.399999976158,2726.899999976158,4816.5",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"belt,belt,belt,belt","dress,coat,shirt,necklace",80% type 1/20% type 3,7,11
"26,16,37,86","true,true,true,true","3131.7000000476837,3061.399999976158,3796.899999976158,2251.2000000476837",50,"couch,couch,couch,couch",100,12,0,type1,"door,door,door,door","chair,cushion,desk,cabinet",80% type 1/20% type 3,33,12
0,true,3939.1999999284744,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,5,13
"80,76,72,95","true,true,true,true","3778.5,2632.2999999523163,3026.100000023842,3474",50,"door,door,door,door",100,12,0,type3,"bike,bike,bike,bike","train,airplane,ship,wagon",80% type 1/20% type 3,58,14
"32,33,79,32","true,true,true,true","4046.7000000476837,3590.1999999284744,2968.2000000476837,2867.7999999523163",50,"desk,desk,desk,desk",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","cushion,couch,door,chair",80% type 1/20% type 3,54,15
"9,92,88,100","true,true,true,true","2826.3000000715256,4090.7999999523163,2884,4925",50,"dress,dress,dress,dress",100,12,0,type1,"gloves,gloves,gloves,gloves","shirt,necklace,coat,belt",80% type 1/20% type 3,28,16
"23,66,39,27","true,true,true,true","3626.100000023842,3218.5,3997.899999976158,2550.4000000953674",50,"brush,brush,brush,brush",100,12,0,type1,"hammer,hammer,hammer,hammer","doll,radio,pen,toy",80% type 1/20% type 3,50,17
"22,21,44,50","true,true,true,true","2778.2999999523163,3448,2802.3000000715256,2694.600000023842",50,"pot,pot,pot,pot",100,12,0,type1,"oven,oven,oven,oven","dish,fork,scissors,knife",80% type 1/20% type 3,46,18
"37,75,52,34","true,true,true,true","3335.2000000476837,3186.5,2752.7999999523163,3174.399999976158",50,"make,make,make,make",100,12,0,type1,"find,find,find,find","use,protect,exist,allow",80% type 1/20% type 3,24,19
"31,76,66,32","true,true,true,true","3318.3000000715256,2375.600000023842,2645.7999999523163,2743.600000023842",50,"snail,snail,snail,snail",100,12,0,type1,"zebra,zebra,zebra,zebra","squirrel,elephant,octopus,mouse",80% type 1/20% type 3,37,20
"100,50,83,25","true,true,true,true","3573.600000023842,2022.2999999523163,2075.100000023842,2336.7999999523163",50,"radio,radio,radio,radio",100,12,0,type1,"toy,toy,toy,toy","doll,pen,brush,hammer",80% type 1/20% type 3,29,21
"73,6,77,90","true,true,true,true","4533.599999904633,2494.5,2663.600000023842,4011.100000023842",50,"ship,ship,ship,ship",100,12,0,type1,"airplane,airplane,airplane,airplane","bike,submarine,wagon,train",80% type 1/20% type 3,34,22
"30,85,28,20","true,true,true,true","3708.399999976158,2732.1999999284744,2352.7000000476837,2501.399999976158",50,"dish,dish,dish,dish",100,12,0,type3,"pen,pen,pen,pen","fork,scissors,knife,oven",80% type 1/20% type 3,61,23
"36,31,63,65","true,true,true,true","3421.399999976158,2567,2768.3000000715256,2091.7999999523163",50,"use,use,use,use",100,12,0,type1,"exist,exist,exist,exist","protect,make,work,find",80% type 1/20% type 3,38,24
"90,22,4,50","true,true,true,true","4397.5,2872.600000023842,4077.7999999523163,3044.7000000476837",50,"dish,dish,dish,dish",100,12,0,type1,"knife,knife,knife,knife","fork,oven,pot,scissors",80% type 1/20% type 3,53,25
"27,78,27,91","true,true,true,true","2777.2999999523163,3187.5,2202.8000000715256,2206.1999999284744",50,"coat,coat,coat,coat",100,12,0,type1,"belt,belt,belt,belt","shirt,necklace,dress,gloves",80% type 1/20% type 3,42,26
"29,47,94,81","true,true,true,true","4658.299999952316,5466.200000047684,4649.299999952316,4076.600000023842",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"belt,belt,belt,belt","dress,coat,gloves,shirt",80% type 1/20% type 3,49,27
"80,37,50,55","true,true,true,true","3138.5,2513.9000000953674,2032,4133.899999976158",50,"lion,lion,lion,lion",100,12,0,type1,"turtle,turtle,turtle,turtle","mouse,fox,octopus,clam",80% type 1/20% type 3,44,28
"63,64,23,43","true,true,true,true","3583.4000000953674,3914.6999999284744,2124.3000000715256,2124.5",50,"knife,knife,knife,knife",100,12,0,type1,"oven,oven,oven,oven","dish,pot,fork,scissors",80% type 1/20% type 3,11,29
"80,38,38,13","true,true,true,true","3273,2887.600000023842,2207.399999976158,3113.8000000715256",50,"snail,snail,snail,snail",100,12,0,type1,"fox,fox,fox,fox","elephant,dolphin,turtle,mouse",80% type 1/20% type 3,30,30
"73,26,76,39","true,true,true,true","5670.299999952316,2829.7000000476837,1717,2540.6999999284744",50,"work,work,work,work",100,12,0,type1,"make,make,make,make","find,exist,use,protect",80% type 1/20% type 3,10,31
"79,26,3,33","true,true,true,true","3129,5234.699999928474,3518.3000000715256,2461.2999999523163",50,"fork,fork,fork,fork",100,12,0,type1,"oven,oven,oven,oven","pot,dish,knife,scissors",80% type 1/20% type 3,32,32
"77,83,0,0","true,true,true,true","5593.400000095367,2349.2999999523163,2980.899999976158,2186.600000023842",50,"cushion,cushion,cushion,cushion",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","desk,door,chair,couch",80% type 1/20% type 3,12,33
"69,19,92,62","true,true,true,true","4366.5,2812.7999999523163,2586.399999976158,2856.8000000715256",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"train,train,train,train","ship,bike,airplane,submarine",80% type 1/20% type 3,48,34
"38,77,91,35","true,true,true,true","3043.7999999523163,2470.399999976158,2211.8000000715256,1993.7999999523163",50,"pen,pen,pen,pen",100,12,0,type1,"doll,doll,doll,doll","radio,brush,toy,hammer",80% type 1/20% type 3,36,35
"71,60,98,79","true,true,true,true","4363.899999976158,2627.8000000715256,3985.399999976158,2347.5",50,"oven,oven,oven,oven",100,12,0,type3,"snail,snail,snail,snail","fox,lion,squirrel,alligator",80% type 1/20% type 3,63,36
"88,2,68,60","true,true,true,true","3941.600000023842,3325.2000000476837,2455.6999999284744,2713.600000023842",50,"ship,ship,ship,ship",100,12,0,type1,"airplane,airplane,airplane,airplane","train,submarine,bike,wagon",80% type 1/20% type 3,20,37
"20,67,16,80","true,true,true,true","3198.3000000715256,2844.399999976158,2181,5292.199999928474",50,"brush,brush,brush,brush",100,12,0,type1,"pen,pen,pen,pen","toy,radio,doll,hammer",80% type 1/20% type 3,15,38
