sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"0,100,49,0","true,true,false,true","6234.799999952316,4931.399999976158,5267,4057.5",50,"desk,desk,desk,desk",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","couch,door,cushion,chair",80% type 1/20% type 3,14,3
"100,100,0,100","true,true,true,true","3569.399999976158,2970.7000000476837,4114.5,3317.600000023842",50,"pen,pen,pen,pen",100,12,0,type3,"oven,oven,oven,oven","pot,knife,scissors,dish",80% type 1/20% type 3,60,4
"100,50,100,1","true,false,true,true","4474.600000023842,4491.300000071526,2938.1999999284744,4392.200000047684",50,"door,door,door,door",100,12,0,type1,"cushion,cushion,cushion,cushion","chair,desk,couch,cabinet",80% type 1/20% type 3,49,5
"50,0,51,50","false,true,false,false","4587.899999976158,8142.299999952316,4514.899999976158,3343.2000000476837",50,"door,door,door,door",100,12,0,type3,"airplane,airplane,airplane,airplane","cushion,cabinet,couch,desk",80% type 1/20% type 3,64,6
"0,50,100,50","true,false,true,false","6011.600000023842,4670.100000023842,5819.599999904633,6337.200000047684",50,"brush,brush,brush,brush",100,12,0,type1,"pen,pen,pen,pen","doll,radio,hammer,toy",80% type 1/20% type 3,33,7
"100,0,100,100","true,true,true,true","3059.2999999523163,3273.2999999523163,4586.800000071526,4503.399999976158",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"dish,dish,dish,dish","pot,knife,fork,oven",80% type 1/20% type 3,9,8
"50,0,50,0","false,true,false,true","2454.6999999284744,3915,5531.399999976158,6216.900000095367",50,"doll,doll,doll,doll",100,12,0,type1,"radio,radio,radio,radio","hammer,brush,pen,toy",80% type 1/20% type 3,40,9
"0,0,0,50","true,true,true,false","3609.2000000476837,3117.7999999523163,4016.600000023842,2903.8000000715256",50,"turtle,turtle,turtle,turtle",100,12,0,type3,"pot,pot,pot,pot","zebra,dolphin,fox,buffalo",80% type 1/20% type 3,56,10
"50,50,100,50","false,false,true,false","3909.2000000476837,2746.100000023842,2873.5,5281",50,"use,use,use,use",100,12,0,type1,"make,make,make,make","protect,find,work,allow",80% type 1/20% type 3,53,11
"50,0,50,50","false,true,false,false","4017.600000023842,7589.100000023842,2857.7999999523163,3149.600000023842",50,"make,make,make,make",100,12,0,type1,"use,use,use,use","protect,allow,exist,find",80% type 1/20% type 3,25,12
"99,50,50,100","true,false,false,true","3700.2999999523163,2645.100000023842,2124.899999976158,3183.600000023842",50,"radio,radio,radio,radio",100,12,0,type1,"doll,doll,doll,doll","brush,pen,hammer,toy",80% type 1/20% type 3,47,13
"50,49,100,50","false,false,true,false","3523,9150.300000071526,4562.399999976158,4223.699999928474",50,"brush,brush,brush,brush",100,12,0,type3,"fork,fork,fork,fork","radio,doll,hammer,pen",80% type 1/20% type 3,62,14
