sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"64,37,70,100","true,true,true,true","5439.299999952316,4671,4585.800000190735,4337.299999952316",50,"clam,clam,clam,clam",100,12,0,type3,"doll,doll,doll,doll","radio,hammer,brush,toy",50% type 1/50% type 3,62,3
"50,42,50,64","true,true,true,true","5523.099999904633,5823.5,5032.400000095367,4726.799999952316",50,"fork,fork,fork,fork",100,12,0,type3,"hammer,hammer,hammer,hammer","pen,doll,toy,radio",50% type 1/50% type 3,48,4
"89,21,82,80","true,true,true,true","4212.900000095367,3885.2999999523163,4755.299999952316,3704.5",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"submarine,submarine,submarine,submarine","ship,bike,airplane,train",50% type 1/50% type 3,33,5
"100,40,62,100","true,true,true,true","4540.900000095367,5259.899999856949,4161.200000047684,5185.700000047684",50,"oven,oven,oven,oven",100,12,0,type3,"cushion,cushion,cushion,cushion","couch,cabinet,desk,chair",50% type 1/50% type 3,43,6
"60,60,0,34","true,true,true,true","4349.700000047684,4072,3926.2000000476837,3779.2999999523163",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"train,train,train,train","bike,wagon,ship,airplane",50% type 1/50% type 3,12,7
"66,0,62,59","true,true,true,true","3733.0999999046326,2878.0999999046326,3928.600000143051,3277.5",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"airplane,airplane,airplane,airplane","train,ship,wagon,bike",50% type 1/50% type 3,19,8
"71,57,73,57","true,true,true,true","4221.400000095367,3634.5,3692,4281.099999904633",50,"ship,ship,ship,ship",100,12,0,type3,"radio,radio,radio,radio","toy,brush,pen,doll",50% type 1/50% type 3,41,9
"18,64,50,30","true,true,true,true","3631.100000143051,4325.299999952316,4659.200000047684,3501.0999999046326",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"door,door,door,door","desk,cushion,couch,chair",50% type 1/50% type 3,9,10
"76,56,42,31","true,true,true,true","3704.899999856949,3340.2000000476837,2837.5999999046326,2972.7000000476837",50,"brush,brush,brush,brush",100,12,0,type1,"hammer,hammer,hammer,hammer","pen,radio,doll,toy",50% type 1/50% type 3,34,11
"15,16,10,13","true,true,true,true","4090,2897.199999809265,3121.800000190735,3240.2999999523163",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,type3,"shirt,shirt,shirt,shirt","zebra,elephant,octopus,mouse",50% type 1/50% type 3,59,12
"18,16,20,16","true,true,true,true","3364.0999999046326,2707.5,3297.7999999523163,3471.100000143051",50,"mouse,mouse,mouse,mouse",100,12,0,type3,"toy,toy,toy,toy","zebra,turtle,snail,fox",50% type 1/50% type 3,45,13
"87,22,49,75","true,true,true,true","4041.2000000476837,3660.5,3632,3268",50,"protect,protect,protect,protect",100,12,0,type1,"exist,exist,exist,exist","make,find,use,allow",50% type 1/50% type 3,24,14
