sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"50,50,23,91","true,true,true,true","9062.399999976158,3096,4416,3361.800000011921",50,"chair,chair,chair,chair",100,12,0,type1,"couch,couch,couch,couch","cabinet,door,desk,cushion",80% type 1/20% type 3,32,3
"69,50,50,24","true,true,true,true","4115.400000035763,3188.2999999523163,4028.2000000476837,4650.699999988079",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"fox,fox,fox,fox","squirrel,elephant,lion,dolphin",80% type 1/20% type 3,19,4
"50,50,50,29","true,true,true,true","2378.099999964237,2431.100000023842,3002.699999988079,4047.699999988079",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"mouse,mouse,mouse,mouse","elephant,zebra,snail,clam",80% type 1/20% type 3,40,5
0,true,5845.100000023842,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,5,6
"10,50,50,50","true,true,true,true","4546.700000047684,4009.599999964237,1834,2644.600000023842",50,"doll,doll,doll,doll",100,12,0,type1,"brush,brush,brush,brush","toy,pen,radio,hammer",80% type 1/20% type 3,35,7
"50,50,86,50","true,true,true,true","4285,3889.5,3618.300000011921,3577.300000011921",50,"door,door,door,door",100,12,0,type1,"desk,desk,desk,desk","cushion,couch,chair,cabinet",80% type 1/20% type 3,46,8
"89,50,77,50","true,true,true,true","5837.199999988079,4080,6280.700000047684,3761",50,"allow,allow,allow,allow",100,12,0,type1,"find,find,find,find","protect,work,make,exist",80% type 1/20% type 3,23,9
"50,50,50,7","true,true,true,true","3563.399999976158,1610.2000000476837,1202.2999999523163,4216.100000023842",50,"doll,doll,doll,doll",100,12,0,type1,"hammer,hammer,hammer,hammer","pen,radio,brush,toy",80% type 1/20% type 3,28,10
"50,12,49,50","true,true,true,true","2788.699999988079,4121.100000023842,4319.299999952316,2015.1000000238419",50,"brush,brush,brush,brush",100,12,0,type1,"pen,pen,pen,pen","radio,doll,toy,hammer",80% type 1/20% type 3,7,11
"50,100,50,50","true,true,true,true","2784.100000023842,4328.199999988079,2351.599999964237,2150.5",50,"dress,dress,dress,dress",100,12,0,type3,"ship,ship,ship,ship","wagon,submarine,airplane,bike",80% type 1/20% type 3,59,12
"30,50,13,11","true,true,true,true","4297.300000011921,3435.899999976158,3099.899999976158,3250.800000011921",50,"knife,knife,knife,knife",100,12,0,type1,"scissors,scissors,scissors,scissors","oven,pot,dish,fork",80% type 1/20% type 3,8,13
"50,50,50,50","true,true,true,true","4003.600000023842,1402.0999999642372,1028.800000011921,955.3999999761581",50,"knife,knife,knife,knife",100,12,0,type1,"oven,oven,oven,oven","scissors,fork,pot,dish",80% type 1/20% type 3,15,14
"75,50,50,50","true,true,true,true","3612.300000011921,2850.399999976158,1087.6000000238419,843.6999999880791",50,"zebra,zebra,zebra,zebra",100,12,0,type1,"dolphin,dolphin,dolphin,dolphin","octopus,buffalo,squirrel,lion",80% type 1/20% type 3,12,15
"50,50,50,91","true,true,true,true","1697.300000011921,964.8000000119209,2422,3394.899999976158",50,"pen,pen,pen,pen",100,12,0,type1,"brush,brush,brush,brush","toy,radio,hammer,doll",80% type 1/20% type 3,21,16
100,true,4690,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,4,17
"0,50,50,88","true,true,true,true","3389.400000035763,2663,2374.399999976158,4176",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"wagon,wagon,wagon,wagon","ship,airplane,bike,train",80% type 1/20% type 3,34,18
"100,50,50,50","true,true,true,true","4184.800000011921,2606.599999964237,3243.300000011921,2262.600000023842",50,"coat,coat,coat,coat",100,12,0,type3,"toy,toy,toy,toy","doll,radio,hammer,pen",80% type 1/20% type 3,62,19
"82,18,15,50","true,true,true,true","4601.5,4671.300000011921,3848.399999976158,2770.900000035763",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"gloves,gloves,gloves,gloves","coat,shirt,belt,dress",80% type 1/20% type 3,31,20
"50,50,50,50","true,true,true,true","3890,1292.199999988079,971.8000000119209,1114.6000000238419",50,"elephant,elephant,elephant,elephant",100,12,0,type1,"snail,snail,snail,snail","buffalo,squirrel,alligator,mouse",80% type 1/20% type 3,26,21
"50,50,10,50","true,true,true,true","2617.800000011921,2479,4478.699999988079,1863.6000000238419",50,"chair,chair,chair,chair",100,12,0,type1,"desk,desk,desk,desk","cabinet,couch,cushion,door",80% type 1/20% type 3,11,22
"50,50,50,50","true,true,true,true","1708.5,739.2000000476837,679.8999999761581,785.1000000238419",50,"clam,clam,clam,clam",100,12,0,type3,"protect,protect,protect,protect","mouse,turtle,alligator,dolphin",80% type 1/20% type 3,57,23
"50,50,50,50","true,true,true,true","2449.199999988079,1059.3999999761581,1267.5,865.6999999880791",50,"lion,lion,lion,lion",100,12,0,type1,"alligator,alligator,alligator,alligator","fox,turtle,octopus,mouse",80% type 1/20% type 3,54,24
"50,50,50,50","true,true,true,true","9444.600000023842,1338.5,3231,1385.7999999523163",50,"desk,desk,desk,desk",100,12,0,type3,"doll,doll,doll,doll","hammer,toy,pen,radio",80% type 1/20% type 3,55,25
"50,8,50,50","true,true,true,true","1949.4000000357628,3052,2318.7999999523163,1410.1000000238419",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"squirrel,squirrel,squirrel,squirrel","buffalo,dolphin,elephant,alligator",80% type 1/20% type 3,47,26
"50,50,50,50","true,true,true,true","2098.300000011921,3585.699999988079,2406.300000011921,2039.5999999642372",50,"knife,knife,knife,knife",100,12,0,type1,"fork,fork,fork,fork","scissors,dish,oven,pot",80% type 1/20% type 3,29,27
"50,21,90,100","true,true,true,true","2384.399999976158,3163.899999976158,2216.600000023842,3297.199999988079",50,"knife,knife,knife,knife",100,12,0,type1,"pot,pot,pot,pot","scissors,fork,oven,dish",80% type 1/20% type 3,43,28
"92,93,12,50","true,true,true,true","3302.2999999523163,3514.400000035763,3825.5,3042.699999988079",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"belt,belt,belt,belt","coat,dress,shirt,necklace",80% type 1/20% type 3,10,29
"50,50,50,50","true,true,true,true","3796.5,1530.300000011921,1490.1000000238419,1361.5",50,"octopus,octopus,octopus,octopus",100,12,0,type3,"ship,ship,ship,ship","elephant,fox,mouse,buffalo",80% type 1/20% type 3,64,30
"50,50,50,100","true,true,true,true","3393.100000023842,3035.399999976158,2280.300000011921,1925.300000011921",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"train,train,train,train","submarine,bike,ship,wagon",80% type 1/20% type 3,13,31
"91,50,50,50","true,true,true,true","3547.399999976158,3594.600000023842,1074.8999999761581,1168.9000000357628",50,"fork,fork,fork,fork",100,12,0,type3,"protect,protect,protect,protect","work,make,use,find",80% type 1/20% type 3,61,32
"50,96,50,50","true,true,true,true","4534.199999988079,4897.800000011921,5056.599999964237,5603.5",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"desk,desk,desk,desk","couch,chair,cushion,door",80% type 1/20% type 3,53,33
"50,50,50,100","true,true,true,true","3774.800000011921,2307.899999976158,2522.7000000476837,2263",50,"bike,bike,bike,bike",100,12,0,type1,"ship,ship,ship,ship","train,airplane,wagon,submarine",80% type 1/20% type 3,27,34
"50,50,50,100","true,true,true,true","2927.899999976158,2470.800000011921,2294.399999976158,3115.100000023842",50,"oven,oven,oven,oven",100,12,0,type1,"pot,pot,pot,pot","fork,knife,scissors,dish",80% type 1/20% type 3,50,35
"50,50,50,50","true,true,true,true","2662.600000023842,2390,1977.6000000238419,2999",50,"door,door,door,door",100,12,0,type3,"scissors,scissors,scissors,scissors","dish,pot,fork,oven",80% type 1/20% type 3,63,36
