sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"74,22,34,49","true,false,true,false","5314.600000023842,4204,3444.600000023842,4414.799999952316",50,"exist,exist,exist,exist",100,12,0,type3,"turtle,turtle,turtle,turtle","protect,work,find,make",50% type 1/50% type 3,44,3
"13,8,32,39","true,true,true,true","4001.6999999284744,5293.700000047684,4084.2000000476837,4446.399999976158",50,"fork,fork,fork,fork",100,12,0,type1,"scissors,scissors,scissors,scissors","pot,knife,oven,dish",50% type 1/50% type 3,32,4
"23,24,35,43","true,true,true,true","4551.200000047684,6873.699999928474,2892.100000023842,2857.899999976158",50,"airplane,airplane,airplane,airplane",100,12,0,type3,"work,work,work,work","train,bike,wagon,submarine",50% type 1/50% type 3,39,5
"100,18,50,30","true,false,false,true","3703.600000023842,4076.899999976158,2783.2000000476837,4594.100000023842",50,"use,use,use,use",100,12,0,type3,"pen,pen,pen,pen","brush,hammer,doll,toy",50% type 1/50% type 3,55,6
"46,70,80,26","false,true,true,false","5108,3072.8000000715256,2331.7999999523163,2920.8000000715256",50,"ship,ship,ship,ship",100,12,0,type1,"submarine,submarine,submarine,submarine","airplane,train,wagon,bike",50% type 1/50% type 3,9,7
"77,68,19,94","true,true,true,true","3522.600000023842,3231.2999999523163,2828.5,4311.899999976158",50,"door,door,door,door",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","couch,cushion,chair,desk",50% type 1/50% type 3,21,8
"21,28,50,15","true,true,false,true","3108.5,2212.5,1684,3481.2000000476837",50,"belt,belt,belt,belt",100,12,0,type3,"pot,pot,pot,pot","shirt,necklace,gloves,coat",50% type 1/50% type 3,57,9
"100,90,60,73","true,true,false,true","4260,2615.3000000715256,3800.399999976158,2415.7000000476837",50,"exist,exist,exist,exist",100,12,0,type3,"chair,chair,chair,chair","couch,cushion,door,desk",50% type 1/50% type 3,54,10
"11,65,29,61","true,true,true,true","4017.5,3152.6999999284744,2938.9000000953674,3126.7999999523163",50,"turtle,turtle,turtle,turtle",100,12,0,type1,"zebra,zebra,zebra,zebra","clam,fox,octopus,buffalo",50% type 1/50% type 3,12,11
"8,0,26,21","true,true,true,true","3765.899999976158,3049,3184,3173.8000000715256",50,"desk,desk,desk,desk",100,12,0,type3,"bike,bike,bike,bike","couch,chair,cushion,door",50% type 1/50% type 3,61,12
"22,40,24,0","true,true,true,true","4981.5,2614.399999976158,3291.100000023842,4275.5",50,"wagon,wagon,wagon,wagon",100,12,0,type3,"shirt,shirt,shirt,shirt","airplane,submarine,ship,bike",50% type 1/50% type 3,53,13
"24,54,14,100","false,false,true,true","3993.8000000715256,3578.6999999284744,3760.899999976158,3245.600000023842",50,"hammer,hammer,hammer,hammer",100,12,0,type1,"doll,doll,doll,doll","brush,radio,pen,toy",50% type 1/50% type 3,20,14
"7,0,48,9","true,true,true,true","3534.600000023842,2756,5745.200000047684,4042.5",50,"oven,oven,oven,oven",100,12,0,type1,"scissors,scissors,scissors,scissors","fork,pot,knife,dish",50% type 1/50% type 3,25,15
"12,24,32,23","true,true,true,true","3582.7000000476837,2796.2999999523163,3800.100000023842,3086.8000000715256",50,"snail,snail,snail,snail",100,12,0,type3,"train,train,train,train","squirrel,clam,lion,buffalo",50% type 1/50% type 3,59,16
"19,27,9,80","true,true,true,true","3925.0999999046326,2963.3000000715256,2622.6999999284744,2794.7000000476837",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"necklace,necklace,necklace,necklace","shirt,coat,dress,belt",50% type 1/50% type 3,36,17
"54,71,62,87","false,true,false,true","6658.600000023842,2788,2546,2832.2000000476837",50,"bike,bike,bike,bike",100,12,0,type1,"wagon,wagon,wagon,wagon","ship,submarine,airplane,train",50% type 1/50% type 3,23,18
"20,6,6,15","true,true,true,true","4774.5,3373.899999976158,3231.100000023842,2858",50,"fork,fork,fork,fork",100,12,0,type3,"pen,pen,pen,pen","scissors,pot,oven,dish",50% type 1/50% type 3,63,19
