sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,100,100,100","true,true,true,true","6030.200000047684,3591,3473,2613.2999999523163",50,"belt,belt,belt,belt",100,12,0,type3,"desk,desk,desk,desk","door,cushion,cabinet,couch",50% type 1/50% type 3,38,3
"77,83,85,100","true,true,true,true","3586.699999809265,5548,3047.2000000476837,2511.7000000476837",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,type1,"squirrel,squirrel,squirrel,squirrel","fox,elephant,zebra,mouse",50% type 1/50% type 3,27,4
"24,100,100,0","true,true,true,true","5987,3305.2999999523163,3801.7999999523163,3552.9000000953674",50,"bike,bike,bike,bike",100,12,0,type3,"work,work,work,work","allow,protect,find,use",50% type 1/50% type 3,65,5
"0,96,100,0","true,true,true,true","3313.5,3502.2999999523163,2448.7000000476837,3021.699999809265",50,"shirt,shirt,shirt,shirt",100,12,0,type1,"belt,belt,belt,belt","coat,gloves,necklace,dress",50% type 1/50% type 3,17,6
"81,100,89,100","true,true,true,true","3368.100000143051,3583.2000000476837,5036.699999809265,3227.9000000953674",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type3,"radio,radio,radio,radio","toy,hammer,doll,pen",50% type 1/50% type 3,46,7
"0,10,0,81","true,true,true,true","3853.600000143051,3337.399999856949,3482.600000143051,3681.399999856949",50,"fork,fork,fork,fork",100,12,0,type3,"airplane,airplane,airplane,airplane","dish,scissors,knife,oven",50% type 1/50% type 3,62,8
"100,0,0,100","true,true,true,true","4788,5396.5,2844.2000000476837,3942.9000000953674",50,"couch,couch,couch,couch",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","desk,chair,cushion,door",50% type 1/50% type 3,16,9
"100,0,100,100","true,true,true,true","3750.2000000476837,4408,4122.400000095367,2722",50,"ship,ship,ship,ship",100,12,0,type1,"train,train,train,train","airplane,submarine,bike,wagon",50% type 1/50% type 3,19,10
"0,0,0,0","true,true,true,true","4883.5,3113.4000000953674,3052,3251.7999999523163",50,"ship,ship,ship,ship",100,12,0,type3,"allow,allow,allow,allow","train,airplane,bike,wagon",50% type 1/50% type 3,40,11
100,true,3018,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,12
"100,0,0,100","true,true,true,true","5537.099999904633,3524.2000000476837,3307.5,2069.600000143051",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"belt,belt,belt,belt","dress,shirt,coat,necklace",50% type 1/50% type 3,24,13
"100,100,100,100","true,true,true,true","2865,4610,3129.0999999046326,2759.2000000476837",50,"shirt,shirt,shirt,shirt",100,12,0,type3,"desk,desk,desk,desk","chair,couch,door,cabinet",50% type 1/50% type 3,66,14
"0,36,0,0","true,true,true,true","3097.7999999523163,5655.200000047684,3492.2999999523163,3835.100000143051",50,"use,use,use,use",100,12,0,type3,"dish,dish,dish,dish","allow,work,make,find",50% type 1/50% type 3,51,15
"100,100,100,100","true,true,true,true","2740.600000143051,3023.2999999523163,2122.2999999523163,2049.7000000476837",50,"chair,chair,chair,chair",100,12,0,type3,"coat,coat,coat,coat","gloves,necklace,dress,belt",50% type 1/50% type 3,42,16
"14,100,100,100","true,true,true,true","3548.0999999046326,3656,2142,2768.5",50,"doll,doll,doll,doll",100,12,0,type1,"toy,toy,toy,toy","brush,hammer,radio,pen",50% type 1/50% type 3,28,17
"100,0,100,100","true,true,true,true","6965.099999904633,3544.7999999523163,3892.4000000953674,2596.2000000476837",50,"exist,exist,exist,exist",100,12,0,type3,"scissors,scissors,scissors,scissors","work,protect,make,use",50% type 1/50% type 3,37,18
"0,17,100,83","true,true,true,true","5285.700000047684,3788.699999809265,2637.800000190735,4145.899999856949",50,"make,make,make,make",100,12,0,type1,"exist,exist,exist,exist","use,work,protect,find",50% type 1/50% type 3,18,19
"86,9,93,100","true,true,true,true","3777.2999999523163,4651.799999952316,3923.0999999046326,2773.800000190735",50,"pen,pen,pen,pen",100,12,0,type1,"radio,radio,radio,radio","doll,brush,hammer,toy",50% type 1/50% type 3,21,20
"51,100,13,100","false,true,true,true","4541.399999856949,4421.800000190735,3738,2496.199999809265",50,"pen,pen,pen,pen",100,12,0,type1,"hammer,hammer,hammer,hammer","doll,radio,brush,toy",50% type 1/50% type 3,7,21
"0,100,0,0","true,true,true,true","2673.399999856949,3234.100000143051,3043,3703.2000000476837",50,"fork,fork,fork,fork",100,12,0,type1,"pot,pot,pot,pot","knife,oven,dish,scissors",50% type 1/50% type 3,15,22
"100,100,100,100","true,true,true,true","2125.600000143051,2488.4000000953674,2001.7999999523163,2242",50,"pot,pot,pot,pot",100,12,0,type3,"necklace,necklace,necklace,necklace","belt,coat,gloves,dress",50% type 1/50% type 3,63,23
