sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"0,100,100,0","false,true,true,true","5030.999999999993,4919,3025,3086",50,"scissors,scissors,scissors,scissors",100,12,0,random,"couch,couch,couch,couch","dolphin,gloves,shirt,alligator",random,13,3
"0,0,0,0","true,true,true,true","3664.0000000000146,3566.9999999999854,6104,2960.0000000000146",50,"couch,couch,couch,couch",100,12,0,random,"alligator,alligator,alligator,alligator","work,make,airplane,pot",random,37,4
"0,100,1,100","true,true,true,true","2718,2915,4869,3260",50,"cushion,cushion,cushion,cushion",100,12,0,random,"work,work,work,work","chair,ship,toy,make",random,24,5
"100,0,0,100","true,true,true,true","5081,3061,2640,2756",50,"turtle,turtle,turtle,turtle",100,12,0,random,"submarine,submarine,submarine,submarine","belt,buffalo,clam,airplane",random,18,6
"100,100,0,100","true,true,true,true","2737,3338,2985,3199",50,"zebra,zebra,zebra,zebra",100,12,0,random,"bike,bike,bike,bike","couch,hammer,turtle,cabinet",random,44,7
"100,0,100,100","true,true,true,true","2360.000000000029,6332.999999999971,5990,3481",50,"wagon,wagon,wagon,wagon",100,12,0,random,"desk,desk,desk,desk","chair,clam,airplane,fork",random,50,8
"0,0,0,0","true,true,true,true","2847.000000000029,3232,3979.999999999971,3473",50,"knife,knife,knife,knife",100,12,0,random,"couch,couch,couch,couch","dish,lion,radio,pot",random,25,9
"0,100,0,100","true,true,true,true","3103,2614,2728,3961",50,"knife,knife,knife,knife",100,12,0,random,"train,train,train,train","snail,find,pot,turtle",random,22,10
"100,0,100,0","true,true,true,true","2389,2659.000000000029,2113,3276.999999999971",50,"scissors,scissors,scissors,scissors",100,12,0,random,"turtle,turtle,turtle,turtle","elephant,shirt,dolphin,radio",random,61,11
"0,0,100,0","true,true,true,true","3138,2792,2402,2715",50,"find,find,find,find",100,12,0,random,"clam,clam,clam,clam","chair,coat,make,scissors",random,43,12
"0,0,100,0","true,true,true,true","3109.999999999942,3151,4223,3898",50,"hammer,hammer,hammer,hammer",100,12,0,random,"lion,lion,lion,lion","brush,oven,train,necklace",random,39,13
"100,0,100,0","true,true,true,true","2844,3030,3032.000000000058,3546.999999999942",50,"hammer,hammer,hammer,hammer",100,12,0,random,"cushion,cushion,cushion,cushion","bike,work,submarine,dolphin",random,59,14
"0,100,100,0","true,true,true,true","3712,2622,2246,3164",50,"snail,snail,snail,snail",100,12,0,random,"cabinet,cabinet,cabinet,cabinet","buffalo,fork,cushion,lion",random,54,15
"100,100,100,99","true,true,true,true","2503,2099,2125,2292",50,"submarine,submarine,submarine,submarine",100,12,0,random,"chair,chair,chair,chair","brush,cushion,couch,dress",random,57,16
"100,100,0,100","true,true,true,true","2595,5656,3340,2440",50,"belt,belt,belt,belt",100,12,0,random,"alligator,alligator,alligator,alligator","ship,dolphin,brush,turtle",random,47,17
"0,100,0,0","true,true,true,true","3267,2559,2499,3018.000000000058",50,"couch,couch,couch,couch",100,12,0,random,"pen,pen,pen,pen","shirt,knife,chair,coat",random,8,18
"100,100,0,0","true,true,true,true","2675,2069,2784,2821",50,"snail,snail,snail,snail",100,12,0,random,"wagon,wagon,wagon,wagon","chair,cabinet,fox,octopus",random,32,19
"100,100,0,100","true,true,true,true","2876,2343.000000000058,3858.999999999942,3554",50,"oven,oven,oven,oven",100,12,0,random,"find,find,find,find","snail,pen,exist,train",random,16,20
"0,0,0,100","true,true,true,true","3216,3190,4478,4734.000000000058",50,"pen,pen,pen,pen",100,12,0,random,"elephant,elephant,elephant,elephant","pot,scissors,allow,door",random,63,21
"0,100,0,0","true,true,true,true","3524,2326,2974,4897",50,"couch,couch,couch,couch",100,12,0,random,"zebra,zebra,zebra,zebra","make,dolphin,door,necklace",random,35,22
"100,100,0,0","true,true,true,true","2879.000000000058,3604.999999999942,2767,2740",50,"chair,chair,chair,chair",100,12,0,random,"fork,fork,fork,fork","knife,allow,squirrel,submarine",random,12,23
"100,100,100,100","true,true,true,true","2600,2515,2841.000000000058,4131.999999999942",50,"necklace,necklace,necklace,necklace",100,12,0,random,"exist,exist,exist,exist","zebra,fox,scissors,snail",random,66,24
"100,100,100,100","true,true,false,true","2536,2269,1939,2602",50,"snail,snail,snail,snail",100,12,0,random,"couch,couch,couch,couch","wagon,oven,cabinet,bike",random,17,25
"0,0,0,100","true,true,true,true","3731.000000000058,3596.999999999942,3174,2709",50,"elephant,elephant,elephant,elephant",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","make,squirrel,exist,dish",random,33,26
"100,0,0,0","true,true,true,true","2793,3042,2836,2536",50,"hammer,hammer,hammer,hammer",100,12,0,random,"fox,fox,fox,fox","turtle,allow,bike,oven",random,51,27
100,true,3943.0000000001164,50,left,100,12,0,catch,right,move this slider to the right,random,6,28
"0,0,0,100","true,true,true,true","2725,4348,2640,2828",50,"chair,chair,chair,chair",100,12,0,random,"exist,exist,exist,exist","hammer,ship,bike,dish",random,62,29
"0,100,100,100","true,true,true,true","3714.0000000001164,3108.9999999998836,2459,2626",50,"exist,exist,exist,exist",100,12,0,random,"pen,pen,pen,pen","necklace,toy,find,allow",random,55,30
"0,100,100,100","true,true,true,true","2868.9999999998836,2450,3803,2551.0000000001164",50,"scissors,scissors,scissors,scissors",100,12,0,random,"hammer,hammer,hammer,hammer","brush,exist,submarine,pot",random,52,31
"100,100,0,0","true,true,true,true","3279.9999999998836,2832,3241,3840",50,"doll,doll,doll,doll",100,12,0,random,"protect,protect,protect,protect","pen,submarine,toy,wagon",random,38,32
"100,100,100,100","true,true,true,true","2355,2352,2402,2121",50,"lion,lion,lion,lion",100,12,0,random,"submarine,submarine,submarine,submarine","find,allow,dress,airplane",random,10,33
"0,0,0,100","true,true,true,true","3233,2907,4176,2504.0000000001164",50,"submarine,submarine,submarine,submarine",100,12,0,random,"elephant,elephant,elephant,elephant","octopus,door,scissors,exist",random,31,34
"0,100,100,100","true,true,true,true","3209,2597,2988,2267",50,"dish,dish,dish,dish",100,12,0,random,"coat,coat,coat,coat","mouse,exist,cushion,necklace",random,60,35
"0,0,0,0","true,true,true,true","4056,3217,2661,2977",50,"doll,doll,doll,doll",100,12,0,random,"oven,oven,oven,oven","desk,mouse,use,necklace",random,65,36
"100,0,0,100","true,true,true,true","3832,2491,3055,2298",50,"door,door,door,door",100,12,0,random,"shirt,shirt,shirt,shirt","snail,airplane,toy,dress",random,48,37
"100,0,100,0","false,true,true,true","3282,7443,2679,3227",50,"cushion,cushion,cushion,cushion",100,12,0,random,"train,train,train,train","turtle,cabinet,buffalo,necklace",random,20,38
"0,100,100,100","true,true,true,true","2913.9999999998836,3167,3019,2806",50,"allow,allow,allow,allow",100,12,0,random,"use,use,use,use","elephant,gloves,doll,find",random,29,39
"0,100,100,100","true,true,true,true","4355,2288,2954,2455",50,"gloves,gloves,gloves,gloves",100,12,0,random,"work,work,work,work","dress,fork,desk,elephant",random,58,40
"100,0,0,100","true,true,true,true","2553,2628,2433,2481",50,"octopus,octopus,octopus,octopus",100,12,0,random,"desk,desk,desk,desk","dish,fox,alligator,gloves",random,19,41
"100,100,100,100","true,true,true,true","2096,2604,2092,2780",50,"airplane,airplane,airplane,airplane",100,12,0,random,"train,train,train,train","oven,radio,work,knife",random,36,42
0,true,2363,50,left,100,12,0,catch,right,move this slider to the left,random,3,43
"0,0,0,0","true,true,true,true","2728,2516.0000000001164,3102.9999999998836,2846",50,"brush,brush,brush,brush",100,12,0,random,"turtle,turtle,turtle,turtle","knife,dress,cabinet,make",random,42,44
"0,100,0,0","true,true,true,true","3058,2135.0000000001164,3524,2568.9999999998836",50,"allow,allow,allow,allow",100,12,0,random,"elephant,elephant,elephant,elephant","radio,turtle,dress,hammer",random,23,45
0,true,2771.999999999767,50,left,100,12,0,catch,right,move this slider to the left,random,5,46
"100,0,0,0","true,true,false,true","2594.999999999767,3148,2642.000000000233,3398.999999999767",50,"coat,coat,coat,coat",100,12,0,random,"necklace,necklace,necklace,necklace","doll,mouse,ship,work",random,28,47
"100,0,100,0","true,true,true,true","2408,2405,2279,2439",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"work,work,work,work","wagon,turtle,radio,mouse",random,7,48
"0,100,100,100","true,true,true,true","3004,2342,1932,2079",50,"clam,clam,clam,clam",100,12,0,random,"octopus,octopus,octopus,octopus","coat,fox,buffalo,squirrel",random,14,49
"100,100,0,100","true,true,true,true","2041,2338,3028,2137",50,"knife,knife,knife,knife",100,12,0,random,"scissors,scissors,scissors,scissors","necklace,work,lion,clam",random,11,50
"100,100,100,0","true,true,true,true","2608,2321,2369,3677",50,"cushion,cushion,cushion,cushion",100,12,0,random,"pot,pot,pot,pot","mouse,scissors,allow,train",random,46,51
"100,100,100,0","true,true,true,true","2502,2596,3828,3586",50,"airplane,airplane,airplane,airplane",100,12,0,random,"chair,chair,chair,chair","knife,gloves,turtle,allow",random,34,52
"100,0,0,100","true,true,true,true","3383.999999999767,3893,2695,2674",50,"turtle,turtle,turtle,turtle",100,12,0,random,"zebra,zebra,zebra,zebra","doll,train,chair,fox",random,30,53
100,true,2072,50,left,100,12,0,catch,right,move this slider to the right,random,4,54
"100,0,0,100","true,true,true,true","1987,3239,3109,2082",50,"submarine,submarine,submarine,submarine",100,12,0,random,"necklace,necklace,necklace,necklace","pen,cushion,elephant,mouse",random,56,55
"100,0,50,50","true,true,false,false","3728.000000000233,2972.999999999767,1021,969",50,"airplane,airplane,airplane,airplane",100,12,0,random,"zebra,zebra,zebra,zebra","lion,chair,necklace,brush",random,26,56
"100,100,0,0","true,true,true,true","2964,2157,2597,2350",50,"snail,snail,snail,snail",100,12,0,random,"dish,dish,dish,dish","airplane,cushion,squirrel,elephant",random,49,57
"100,100,100,100","true,true,true,true","6889,2727,2254,1901.0000000002328",50,"fox,fox,fox,fox",100,12,0,random,"turtle,turtle,turtle,turtle","dolphin,squirrel,gloves,cabinet",random,15,58
"100,100,100,100","true,true,true,true","2475,2083,1955,5287",50,"dress,dress,dress,dress",100,12,0,random,"make,make,make,make","submarine,bike,pot,dish",random,21,59
"100,0,0,0","true,true,true,true","3658,3068,2901,2626",50,"bike,bike,bike,bike",100,12,0,random,"zebra,zebra,zebra,zebra","snail,knife,brush,use",random,64,60
"100,100,100,100","true,true,true,true","2002.9999999997672,2396,2084,3928",50,"dish,dish,dish,dish",100,12,0,random,"lion,lion,lion,lion","turtle,squirrel,mouse,chair",random,40,61
"100,100,100,100","true,true,true,true","3380,1792,2305.000000000233,2016.9999999997672",50,"shirt,shirt,shirt,shirt",100,12,0,random,"allow,allow,allow,allow","alligator,clam,use,hammer",random,9,62
"100,0,100,100","true,true,true,true","2732,2298,2347,2404",50,"fox,fox,fox,fox",100,12,0,random,"door,door,door,door","fork,elephant,necklace,airplane",random,53,63
"0,100,100,0","true,true,true,true","4904,2180.999999999767,11925,3498",50,"oven,oven,oven,oven",100,12,0,random,"lion,lion,lion,lion","necklace,exist,airplane,hammer",random,27,64
"100,0,100,0","true,true,true,true","2334.000000000233,2378.999999999767,2351,2618",50,"fox,fox,fox,fox",100,12,0,random,"toy,toy,toy,toy","ship,squirrel,cabinet,octopus",random,41,65
"100,100,0,100","true,true,true,true","1942.9999999997672,2224,2858,2975.000000000233",50,"elephant,elephant,elephant,elephant",100,12,0,random,"mouse,mouse,mouse,mouse","protect,turtle,alligator,dolphin",random,45,66
