sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"18,77,83,8","true,true,true,true","4223.600000023842,4069.399999976158,4543.199999928474,4614.700000047684",50,"work,work,work,work",100,12,0,random,"bike,bike,bike,bike","airplane,turtle,make,coat",random,44,3
"27,16,77,12","true,true,true,true","3363.5,3219.7999999523163,3922.600000023842,2694.100000023842",50,"wagon,wagon,wagon,wagon",100,12,0,random,"coat,coat,coat,coat","use,airplane,door,dish",random,15,4
"36,35,73,35","true,true,true,true","5704.399999976158,2974.600000023842,2966.100000023842,2636.600000023842",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"radio,radio,radio,radio","knife,pot,chair,octopus",random,35,5
"38,38,42,65","true,true,true,true","3972.2000000476837,2230.399999976158,2059,2678.100000023842",50,"hammer,hammer,hammer,hammer",100,12,0,random,"train,train,train,train","clam,knife,snail,submarine",random,19,6
"40,29,71,10","true,true,true,true","2700.5,3300.5999999046326,3000.100000023842,2882.899999976158",50,"dish,dish,dish,dish",100,12,0,random,"ship,ship,ship,ship","octopus,gloves,dolphin,pot",random,12,7
"70,60,9,42","true,true,true,true","3037.2000000476837,4281.699999928474,3293.3000000715256,3494.399999976158",50,"dish,dish,dish,dish",100,12,0,random,"cushion,cushion,cushion,cushion","protect,fox,oven,submarine",random,22,8
"41,55,38,57","true,true,true,true","2862.2000000476837,3562.1999999284744,2599.3000000715256,3142.899999976158",50,"doll,doll,doll,doll",100,12,0,random,"fork,fork,fork,fork","work,bike,squirrel,dolphin",random,55,9
"46,70,18,39","true,true,true,true","2706.100000023842,3766.6999999284744,2745.399999976158,2497.5",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"octopus,octopus,octopus,octopus","couch,elephant,mouse,desk",random,38,10
"40,71,62,74","true,true,true,true","2804.399999976158,2475.899999976158,2459.7000000476837,1712.3999999761581",50,"belt,belt,belt,belt",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","couch,alligator,squirrel,elephant",random,34,11
"64,38,24,47","true,true,true,true","6926,2197.7000000476837,2361.5,2498.1999999284744",50,"belt,belt,belt,belt",100,12,0,random,"dress,dress,dress,dress","toy,turtle,buffalo,cushion",random,57,12
"65,64,68,78","true,true,true,true","2593.8000000715256,2353.6999999284744,2271.5,2260.3000000715256",50,"work,work,work,work",100,12,0,random,"fox,fox,fox,fox","buffalo,alligator,clam,snail",random,52,13
100,true,2740,50,left,100,12,0,catch,right,move this slider to the right,random,4,14
"34,54,57,50","true,true,true,true","2555.100000023842,3913.6999999284744,2860.5,1721.5",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"train,train,train,train","radio,dish,octopus,work",random,54,15
"54,28,33,76","true,true,true,true","3925.600000023842,2222,2541.7999999523163,2620.2000000476837",50,"allow,allow,allow,allow",100,12,0,random,"submarine,submarine,submarine,submarine","shirt,cushion,oven,zebra",random,16,16
16,true,2295.399999976158,50,left,100,12,0,catch,right,move this slider to the left,random,5,17
100,true,1866.5,50,left,100,12,0,catch,right,move this slider to the right,random,6,18
"34,66,49,50","true,true,true,true","1955.6000000238419,3522.5,2974.1999999284744,2038.8999999761581",50,"radio,radio,radio,radio",100,12,0,random,"protect,protect,protect,protect","buffalo,shirt,fork,train",random,61,19
"64,68,16,50","true,true,true,true","3490.0999999046326,2722.2000000476837,2664.2999999523163,1377.5",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"pen,pen,pen,pen","chair,shirt,zebra,make",random,50,20
"37,50,50,28","true,true,true,true","3298.100000023842,2827.2999999523163,1837.3999999761581,4435.899999976158",50,"toy,toy,toy,toy",100,12,0,random,"fox,fox,fox,fox","submarine,dress,allow,cabinet",random,39,21
"62,62,36,50","true,true,true,true","2952.399999976158,3162.7999999523163,3758.8000000715256,4025.399999976158",50,"protect,protect,protect,protect",100,12,0,random,"make,make,make,make","bike,shirt,find,alligator",random,30,22
"51,77,27,58","true,true,true,true","3495,3242.600000023842,2754.7000000476837,2293.399999976158",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"doll,doll,doll,doll","exist,toy,alligator,necklace",random,43,23
"74,28,30,22","true,true,true,true","7498.100000023842,4396.799999952316,2280,2310.2000000476837",50,"turtle,turtle,turtle,turtle",100,12,0,random,"doll,doll,doll,doll","toy,submarine,zebra,octopus",random,41,24
"33,38,50,58","true,true,true,true","2960.899999976158,2312.5,2165.899999976158,2562.100000023842",50,"brush,brush,brush,brush",100,12,0,random,"octopus,octopus,octopus,octopus","wagon,find,oven,gloves",random,65,25
"66,24,47,50","true,true,true,true","2266.2999999523163,2287.7000000476837,2441.7999999523163,1935.3000000715256",50,"airplane,airplane,airplane,airplane",100,12,0,random,"gloves,gloves,gloves,gloves","couch,ship,snail,oven",random,23,26
"60,50,64,50","true,true,true,true","3002.5,1487.4000000953674,4771.199999928474,1574.7000000476837",50,"chair,chair,chair,chair",100,12,0,random,"turtle,turtle,turtle,turtle","allow,cushion,make,brush",random,47,27
"50,50,69,23","true,true,true,true","2139.100000023842,3910.399999976158,3497,2694",50,"turtle,turtle,turtle,turtle",100,12,0,random,"coat,coat,coat,coat","exist,fork,knife,clam",random,36,28
"86,100,50,20","true,true,true,true","2918.7999999523163,3963.9000000953674,1225.6999999284744,3298.2000000476837",50,"couch,couch,couch,couch",100,12,0,random,"octopus,octopus,octopus,octopus","buffalo,brush,airplane,door",random,27,29
"49,50,50,50","true,true,true,true","2201.7000000476837,1830.5,2156.5,2579.2999999523163",50,"gloves,gloves,gloves,gloves",100,12,0,random,"zebra,zebra,zebra,zebra","oven,necklace,knife,pot",random,17,30
"75,26,50,50","true,true,true,true","2579.7000000476837,3325.6999999284744,1797.8000000715256,2424.100000023842",50,"shirt,shirt,shirt,shirt",100,12,0,random,"submarine,submarine,submarine,submarine","airplane,gloves,radio,protect",random,7,31
"50,50,50,50","true,true,true,true","2753.8000000715256,2688.1999999284744,3373.600000023842,2229",50,"pot,pot,pot,pot",100,12,0,random,"shirt,shirt,shirt,shirt","ship,train,bike,octopus",random,63,32
"32,33,42,30","true,true,true,true","4073.3000000715256,2606.1999999284744,2966,2669.7000000476837",50,"make,make,make,make",100,12,0,random,"protect,protect,protect,protect","radio,work,necklace,use",random,53,33
"62,47,50,50","true,true,true,true","3889.9000000953674,2712.6999999284744,1470.7000000476837,1729.6000000238419",50,"gloves,gloves,gloves,gloves",100,12,0,random,"pen,pen,pen,pen","dish,dolphin,submarine,buffalo",random,48,34
