sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"58,52,44,58","false,false,false,false","9271.5,5708.199999988079,5314.199999988079,7181.700000017881",50,"fork,fork,fork,fork",100,12,0,type3,"protect,protect,protect,protect","work,make,use,find",80% type 1/20% type 3,61,3
"27,34,81,96","true,true,true,true","4070.699999988079,7299,5076.5,3393.199999988079",50,"knife,knife,knife,knife",100,12,0,type1,"pot,pot,pot,pot","scissors,fork,oven,dish",80% type 1/20% type 3,43,4
"72,3,19,70","true,true,true,true","6778.200000017881,5791.0999999940395,5256.300000011921,3852.899999976158",50,"chair,chair,chair,chair",100,12,0,type1,"desk,desk,desk,desk","cabinet,couch,cushion,door",80% type 1/20% type 3,11,5
"26,32,30,50","true,false,true,false","8497.90000000596,6075.800000011921,6085.4000000059605,3631.199999988079",50,"use,use,use,use",100,12,0,type1,"work,work,work,work","make,exist,allow,find",80% type 1/20% type 3,44,6
"35,68,56,69","true,true,false,true","5999.199999988079,4115.100000023842,8471.59999999404,4672",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"belt,belt,belt,belt","coat,dress,shirt,necklace",80% type 1/20% type 3,10,7
"50,50,78,16","false,false,true,true","6783.0999999940395,7726.600000023842,3550.5,3449.199999988079",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"ship,ship,ship,ship","bike,airplane,submarine,train",80% type 1/20% type 3,41,8
"50,50,50,70","false,false,false,true","2810.300000011921,2755.5999999940395,3486.0999999940395,4032.100000023842",50,"brush,brush,brush,brush",100,12,0,type1,"pen,pen,pen,pen","radio,doll,toy,hammer",80% type 1/20% type 3,7,9
"95,9,30,19","true,true,true,true","4941,7901.800000011921,3927.5,3023.9000000059605",50,"zebra,zebra,zebra,zebra",100,12,0,type1,"dolphin,dolphin,dolphin,dolphin","octopus,buffalo,squirrel,lion",80% type 1/20% type 3,12,10
"12,67,49,74","true,true,false,true","3729.699999988079,4043.300000011921,4559.5999999940395,6132.4000000059605",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"belt,belt,belt,belt","dress,shirt,coat,gloves",80% type 1/20% type 3,17,11
"57,58,50,93","true,true,false,true","7636.299999982119,5961.700000017881,4273.5999999940395,3662",50,"oven,oven,oven,oven",100,12,0,type1,"pot,pot,pot,pot","fork,knife,scissors,dish",80% type 1/20% type 3,50,12
"28,65,34,71","true,true,true,true","4588.5,5198.9000000059605,2780.0999999940395,5220.0999999940395",50,"use,use,use,use",100,12,0,type1,"exist,exist,exist,exist","work,protect,make,allow",80% type 1/20% type 3,30,13
"83,8,83,15","true,true,true,true","5201.5,2802.199999988079,3845.4000000059605,3219.9000000059605",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"squirrel,squirrel,squirrel,squirrel","buffalo,dolphin,elephant,alligator",80% type 1/20% type 3,47,14
"12,20,14,16","true,true,true,true","6702.9000000059605,3593.199999988079,5389,2949.699999988079",50,"clam,clam,clam,clam",100,12,0,type3,"protect,protect,protect,protect","mouse,turtle,alligator,dolphin",80% type 1/20% type 3,57,15
"100,50,62,50","true,false,true,false","6485.9000000059605,2525.199999988079,3649.5,5963.5",50,"coat,coat,coat,coat",100,12,0,type3,"toy,toy,toy,toy","doll,radio,hammer,pen",80% type 1/20% type 3,62,16
"7,18,90,87","true,true,true,true","3987.800000011921,4015.199999988079,3428.5,3320.2000000178814",50,"knife,knife,knife,knife",100,12,0,type1,"oven,oven,oven,oven","scissors,fork,pot,dish",80% type 1/20% type 3,15,17
"74,64,64,64","true,true,true,true","10999.699999988079,3100.100000023842,6420.0999999940395,2424.5999999940395",50,"make,make,make,make",100,12,0,type1,"use,use,use,use","protect,work,exist,find",80% type 1/20% type 3,16,18
