sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"9,0,96,99","true,true,true,true","5784.4000000059605,5097.399999976158,4832.800000011921,5981.800000011921",50,"make,make,make,make",100,12,0,random,"lion,lion,lion,lion","use,work,squirrel,pen",random,8,3
"64,43,68,79","true,true,true,true","6604.200000017881,6016.5,5153.699999988079,8800.40000000596",50,"shirt,shirt,shirt,shirt",100,12,0,random,"scissors,scissors,scissors,scissors","protect,snail,alligator,toy",random,10,4
"9,14,54,64","true,true,true,true","4439.199999988079,5039.600000023842,7265.299999982119,4798.0999999940395",50,"make,make,make,make",100,12,0,random,"ship,ship,ship,ship","hammer,dish,fork,wagon",random,21,5
"50,63,70,50","false,true,true,false","4171.899999976158,4716.100000023842,6321.0999999940395,7090.5",50,"fork,fork,fork,fork",100,12,0,random,"protect,protect,protect,protect","snail,alligator,fox,make",random,39,6
"39,35,48,46","true,true,true,true","5618.199999988079,5984.700000017881,5850.799999982119,5892.300000011921",50,"zebra,zebra,zebra,zebra",100,12,0,random,"elephant,elephant,elephant,elephant","brush,couch,mouse,toy",random,65,7
"50,54,58,64","false,true,true,true","4763.5,5918.699999988079,6115,5028.0999999940395",50,"couch,couch,couch,couch",100,12,0,random,"use,use,use,use","fox,octopus,work,train",random,11,8
"60,47,21,56","true,true,true,true","4513.800000011921,5548.5,4381.5,8463.90000000596",50,"snail,snail,snail,snail",100,12,0,random,"doll,doll,doll,doll","necklace,ship,turtle,door",random,54,9
"37,25,20,21","true,true,true,true","4985,7472.300000011921,5210.5999999940395,5216.5",50,"use,use,use,use",100,12,0,random,"lion,lion,lion,lion","ship,pen,oven,bike",random,42,10
"25,50,19,25","true,false,true,true","6898.800000011921,4885.4000000059605,5951.699999988079,5398.700000017881",50,"find,find,find,find",100,12,0,random,"dish,dish,dish,dish","desk,allow,shirt,lion",random,19,11
"50,50,24,45","false,false,true,true","4948.699999988079,3919.800000011921,4998.299999982119,4937",50,"submarine,submarine,submarine,submarine",100,12,0,random,"pot,pot,pot,pot","dress,belt,door,chair",random,44,12
"16,28,50,50","true,true,false,false","3818.699999988079,6485,4337.600000023842,6962.899999976158",50,"shirt,shirt,shirt,shirt",100,12,0,random,"couch,couch,couch,couch","make,necklace,snail,allow",random,18,13
0,true,4988.399999976158,50,left,100,12,0,catch,right,move this slider to the left,random,3,14
"37,32,60,60","true,true,true,true","5275.200000017881,6264.299999982119,5836.300000011921,4962.0999999940395",50,"exist,exist,exist,exist",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","hammer,work,squirrel,dolphin",random,15,15
"40,58,6,35","true,true,true,true","4607.300000011921,6172.5999999940395,4577.9000000059605,5406",50,"desk,desk,desk,desk",100,12,0,random,"gloves,gloves,gloves,gloves","exist,brush,pen,toy",random,40,16
"50,50,59,50","false,false,true,false","4928.0999999940395,5811.5,4920.5999999940395,2818.4000000059605",50,"fork,fork,fork,fork",100,12,0,random,"radio,radio,radio,radio","use,buffalo,couch,wagon",random,25,17
"50,50,50,58","false,false,false,true","4046.5999999940395,3492.600000023842,3831.2999999821186,5067.800000011921",50,"scissors,scissors,scissors,scissors",100,12,0,random,"pot,pot,pot,pot","exist,alligator,snail,mouse",random,62,18
"61,44,50,63","true,true,false,true","4120.600000023842,5047.0999999940395,2835.5,3671.9000000059605",50,"lion,lion,lion,lion",100,12,0,random,"door,door,door,door","coat,clam,allow,hammer",random,29,19
"30,40,50,25","true,true,false,true","4494.5,4038.9000000059605,3738.199999988079,4288.300000011921",50,"clam,clam,clam,clam",100,12,0,random,"oven,oven,oven,oven","octopus,mouse,pen,snail",random,59,20
"62,58,22,10","true,true,true,true","3829.699999988079,7094.700000017881,5061.9000000059605,6271.699999988079",50,"octopus,octopus,octopus,octopus",100,12,0,random,"toy,toy,toy,toy","scissors,cabinet,alligator,dolphin",random,46,21
"25,22,28,34","true,true,true,true","3709.399999976158,3887,3494.600000023842,3688.399999976158",50,"find,find,find,find",100,12,0,random,"fox,fox,fox,fox","gloves,toy,brush,clam",random,48,22
"65,45,50,46","true,true,false,true","4223.4000000059605,6078.0999999940395,6237.0999999940395,4166.9000000059605",50,"hammer,hammer,hammer,hammer",100,12,0,random,"necklace,necklace,necklace,necklace","doll,bike,pot,train",random,31,23
100,true,3906.199999988079,50,left,100,12,0,catch,right,move this slider to the right,random,6,24
"89,41,47,46","true,true,true,true","3970.2999999821186,4487.300000011921,4562.5999999940395,3885",50,"pen,pen,pen,pen",100,12,0,random,"octopus,octopus,octopus,octopus","dolphin,chair,necklace,radio",random,33,25
"35,81,81,81","true,true,true,true","4288.0999999940395,5186.0999999940395,3781.9000000059605,4172.0999999940395",50,"exist,exist,exist,exist",100,12,0,random,"use,use,use,use","buffalo,scissors,cabinet,desk",random,28,26
"44,45,50,44","true,true,false,true","4236.0999999940395,6420.9000000059605,6082.5,5159.4000000059605",50,"radio,radio,radio,radio",100,12,0,random,"shirt,shirt,shirt,shirt","chair,train,snail,oven",random,27,27
"32,69,44,63","true,true,true,","7300.700000017881,5572.5999999940395,4676.5,,12035.59999999404",50,"radio,radio,radio,radio",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","oven,protect,gloves,buffalo",random,36,28
"57,61,60,60","true,true,true,true","6199.199999988079,6846.9000000059605,4274.4000000059605,4296.5999999940395",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"knife,knife,knife,knife","wagon,train,belt,dress",random,24,29
"46,44,41,44","true,true,true,true","7935.4000000059605,5501,4536.699999988079,5619.4000000059605",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"allow,allow,allow,allow","zebra,necklace,dress,submarine",random,63,30
100,true,3763.300000011921,50,left,100,12,0,catch,right,move this slider to the right,random,4,31
"75,76,77,32","true,true,true,true","4699.5,3487.5,4313.800000011921,6886.699999988079",50,"zebra,zebra,zebra,zebra",100,12,0,random,"use,use,use,use","gloves,brush,cushion,fox",random,23,32
"55,66,49,55","true,true,true,true","5826.899999976158,5204,6165.5,4140.4000000059605",50,"desk,desk,desk,desk",100,12,0,random,"use,use,use,use","oven,coat,protect,clam",random,50,33
"81,62,59,32","true,true,true,true","3150,4332.300000011921,4464,3943.5",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"bike,bike,bike,bike","use,doll,desk,clam",random,13,34
"54,55,53,59","true,true,true,true","5458.9000000059605,3962.699999988079,5778.800000011921,4978.699999988079",50,"work,work,work,work",100,12,0,random,"oven,oven,oven,oven","elephant,buffalo,snail,coat",random,34,35
"34,63,63,33","true,true,true,true","7474.4000000059605,3871.800000011921,5005.799999982119,3359.7000000178814",50,"turtle,turtle,turtle,turtle",100,12,0,random,"necklace,necklace,necklace,necklace","buffalo,dress,cushion,mouse",random,45,36
"50,50,50,50","true,true,true,true","3805.199999988079,6616.700000017881,2429.199999988079,3261.7000000178814",50,"fork,fork,fork,fork",100,12,0,random,"scissors,scissors,scissors,scissors","buffalo,train,exist,airplane",random,61,37
"43,24,63,81","true,true,true,true","3851.800000011921,3544.4000000059605,3173.899999976158,4741.600000023842",50,"use,use,use,use",100,12,0,random,"elephant,elephant,elephant,elephant","wagon,coat,octopus,fox",random,7,38
"55,45,46,62","true,true,true,true","7153,5904.4000000059605,4703.0999999940395,4115.9000000059605",50,"airplane,airplane,airplane,airplane",100,12,0,random,"fork,fork,fork,fork","use,mouse,alligator,find",random,20,39
