sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,20,0,0","true,true,true,true","3687,6956.799999952316,4182.5,5826.099999904633",50,"desk,desk,desk,desk",100,12,0,type1,"cushion,cushion,cushion,cushion","couch,door,chair,cabinet",80% type 1/20% type 3,50,3
"100,0,94,21","true,true,true,true","3495,2469.0999999046326,4865.599999904633,7678.300000190735",50,"couch,couch,couch,couch",100,12,0,type1,"door,door,door,door","cabinet,cushion,desk,chair",80% type 1/20% type 3,43,4
"100,88,0,93","true,true,true,true","3638.100000143051,9142.899999856949,6775.799999952316,8993.400000095367",50,"pot,pot,pot,pot",100,12,0,type3,"make,make,make,make","work,find,use,protect",80% type 1/20% type 3,66,5
"100,81,13,60","true,true,true,true","8498.299999952316,8504.400000095367,5926.799999952316,8038.799999952316",50,"clam,clam,clam,clam",100,12,0,type3,"doll,doll,doll,doll","toy,brush,hammer,radio",80% type 1/20% type 3,63,6
"50,52,50,50","false,false,true,true","5126,10372.799999952316,3613.899999856949,2813.7000000476837",50,"lion,lion,lion,lion",100,12,0,type1,"elephant,elephant,elephant,elephant","clam,alligator,mouse,turtle",80% type 1/20% type 3,27,7
100,true,4234.400000095367,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,4,8
"50,0,50,100","true,true,true,true","7340.599999904633,3325.2999999523163,6266.299999952316,2565.7000000476837",50,"desk,desk,desk,desk",100,12,0,type1,"door,door,door,door","cushion,chair,couch,cabinet",80% type 1/20% type 3,29,9
"100,49,0,53","true,true,true,true","5558.400000095367,4166.099999904633,3153.5,5241.400000095367",50,"coat,coat,coat,coat",100,12,0,type1,"dress,dress,dress,dress","necklace,belt,gloves,shirt",80% type 1/20% type 3,10,10
"0,25,50,72","true,true,false,true","3229.7999999523163,5392.5,2280.4000000953674,5332.399999856949",50,"toy,toy,toy,toy",100,12,0,type1,"brush,brush,brush,brush","doll,radio,hammer,pen",80% type 1/20% type 3,39,11
"50,52,100,0","false,false,true,true","7897.799999952316,5853.700000047684,3326,3908.9000000953674",50,"couch,couch,couch,couch",100,12,0,type1,"chair,chair,chair,chair","cabinet,door,desk,cushion",80% type 1/20% type 3,8,12
