sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"0,50,6,79","true,true,true,true","2765,2960,3842,4847",50,"doll,doll,doll,doll",100,12,0,type3,"oven,oven,oven,oven","toy,hammer,brush,radio",50% type 1/50% type 3,42,3
"0,13,11,0","true,true,true,true","3265.9999999999854,2952,3516,2727.0000000000146",50,"door,door,door,door",100,12,0,type3,"lion,lion,lion,lion","couch,cabinet,desk,cushion",50% type 1/50% type 3,64,4
100,true,4584,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,5
"0,100,100,100","true,true,true,true","3099,3013,2866,3069",50,"belt,belt,belt,belt",100,12,0,type3,"train,train,train,train","airplane,submarine,ship,bike",50% type 1/50% type 3,45,6
0,true,2474.999999999971,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,3,7
"52,50,0,77","true,true,true,true","5115.000000000029,3549.999999999971,3629,2409",50,"fork,fork,fork,fork",100,12,0,type1,"knife,knife,knife,knife","pot,oven,scissors,dish",50% type 1/50% type 3,24,8
"100,0,50,4","true,true,true,true","3944.000000000029,8187.999999999971,2893,5443.000000000029",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"bike,bike,bike,bike","airplane,ship,submarine,train",50% type 1/50% type 3,35,9
"22,100,100,100","true,true,true,true","4509,3632,2629,2572",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"submarine,submarine,submarine,submarine","bike,airplane,ship,train",50% type 1/50% type 3,7,10
"100,100,100,100","true,true,true,true","3524,2926,2055,2120",50,"find,find,find,find",100,12,0,type3,"bike,bike,bike,bike","train,wagon,ship,submarine",50% type 1/50% type 3,38,11
"0,0,0,0","true,true,true,true","4883.999999999971,2315,2081.000000000029,1879.999999999971",50,"belt,belt,belt,belt",100,12,0,type3,"clam,clam,clam,clam","gloves,shirt,coat,necklace",50% type 1/50% type 3,51,12
"0,0,0,0","true,true,true,true","2403.999999999971,1894,1968,2012",50,"ship,ship,ship,ship",100,12,0,type3,"fork,fork,fork,fork","bike,wagon,submarine,train",50% type 1/50% type 3,59,13
"100,100,100,100","true,true,true,true","2826,2843,4459,1945",50,"airplane,airplane,airplane,airplane",100,12,0,type3,"oven,oven,oven,oven","scissors,fork,pot,dish",50% type 1/50% type 3,48,14
"100,100,100,50","true,true,true,true","3955,2498,2173,3312.000000000029",50,"radio,radio,radio,radio",100,12,0,type1,"toy,toy,toy,toy","hammer,doll,brush,pen",50% type 1/50% type 3,9,15
