sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"50,64,50,50","false,true,false,false","6579.799999952316,3637.2000000476837,3993.1999999284744,4735",50,"alligator,alligator,alligator,alligator",100,12,0,random,"airplane,airplane,airplane,airplane","doll,wagon,allow,dish",random,8,3
"50,50,26,50","true,false,true,true","5917.899999976158,4602.800000071526,4547.100000023842,3509.9000000953674",50,"knife,knife,knife,knife",100,12,0,random,"clam,clam,clam,clam","desk,wagon,use,door",random,18,4
"64,50,50,83","true,false,false,true","4442.5,4100.5,3189.7000000476837,8999",50,"turtle,turtle,turtle,turtle",100,12,0,random,"snail,snail,snail,snail","mouse,cabinet,radio,clam",random,45,5
"50,50,50,59","true,true,false,true","4925.700000047684,3308,3162.1999999284744,4232.200000047684",50,"wagon,wagon,wagon,wagon",100,12,0,random,"toy,toy,toy,toy","coat,exist,protect,hammer",random,22,6
"50,62,50,50","true,true,false,false","4515,3631.5,3077.5999999046326,3330.3000000715256",50,"bike,bike,bike,bike",100,12,0,random,"snail,snail,snail,snail","ship,fox,necklace,shirt",random,26,7
"50,88,50,50","true,true,false,false","7670,3554.600000023842,4129.399999976158,2502.899999976158",50,"door,door,door,door",100,12,0,random,"couch,couch,couch,couch","shirt,chair,coat,hammer",random,27,8
"82,50,50,33","true,false,false,true","4059.100000023842,2680.6999999284744,4120.600000023842,5023.299999952316",50,"shirt,shirt,shirt,shirt",100,12,0,random,"knife,knife,knife,knife","scissors,lion,door,find",random,40,9
"50,78,50,50","false,true,true,false","4801.299999952316,3169,2422.100000023842,4272.100000023842",50,"dish,dish,dish,dish",100,12,0,random,"octopus,octopus,octopus,octopus","necklace,alligator,desk,brush",random,32,10
"50,50,50,50","true,false,true,false","2904.2000000476837,2232.600000023842,4437.5,2161",50,"belt,belt,belt,belt",100,12,0,random,"gloves,gloves,gloves,gloves","find,scissors,coat,train",random,44,11
"79,50,65,42","true,false,true,true","3443.600000023842,3134.7999999523163,3723.2000000476837,2951.7999999523163",50,"dish,dish,dish,dish",100,12,0,random,"zebra,zebra,zebra,zebra","fox,cushion,clam,coat",random,29,12
