sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"54,16,71,14","true,true,true,true","10225.299999952316,4509.300000011921,5027.900000035763,4287.099999964237",50,"desk,desk,desk,desk",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","cushion,couch,door,chair",80% type 1/20% type 3,8,3
"22,100,89,30","true,true,true,true","4696.099999964237,5414.100000023842,4580.5,5826.399999976158",50,"bike,bike,bike,bike",100,12,0,type1,"submarine,submarine,submarine,submarine","wagon,ship,airplane,train",80% type 1/20% type 3,34,4
"50,51,93,50","true,true,true,true","5372.599999964237,4735.900000035763,3700.300000011921,4287.5",50,"couch,couch,couch,couch",100,12,0,type1,"chair,chair,chair,chair","cushion,door,desk,cabinet",80% type 1/20% type 3,29,5
"50,33,67,31","true,true,true,true","9628.199999988079,7418.699999988079,3945.800000011921,5744.100000023842",50,"allow,allow,allow,allow",100,12,0,type1,"protect,protect,protect,protect","use,work,make,exist",80% type 1/20% type 3,18,6
"12,50,50,50","true,true,true,true","6753.399999976158,3128.699999988079,2706,3399.400000035763",50,"pot,pot,pot,pot",100,12,0,type1,"oven,oven,oven,oven","dish,scissors,knife,fork",80% type 1/20% type 3,9,7
"88,33,50,50","true,true,true,true","5399,7003.600000023842,3675.100000023842,2876.699999988079",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"shirt,shirt,shirt,shirt","coat,dress,belt,gloves",80% type 1/20% type 3,45,8
"79,0,64,52","true,true,true,true","6285,2780,7122.800000011921,5883.199999988079",50,"ship,ship,ship,ship",100,12,0,type1,"airplane,airplane,airplane,airplane","train,submarine,wagon,bike",80% type 1/20% type 3,13,9
"0,100,63,9","true,true,true,true","3424.199999988079,2560,4010.100000023842,3577",50,"fork,fork,fork,fork",100,12,0,type1,"dish,dish,dish,dish","knife,pot,oven,scissors",80% type 1/20% type 3,37,10
"63,55,100,50","true,true,true,true","7655,6178.900000035763,2257.699999988079,3251",50,"radio,radio,radio,radio",100,12,0,type1,"toy,toy,toy,toy","hammer,brush,doll,pen",80% type 1/20% type 3,26,11
"0,50,15,16","true,true,true,true","3308.100000023842,2558.199999988079,5617.800000011921,3632.899999976158",50,"pot,pot,pot,pot",100,12,0,type3,"cushion,cushion,cushion,cushion","oven,scissors,knife,fork",80% type 1/20% type 3,63,12
"88,22,51,42","true,true,true,true","5211,4172.900000035763,3186.399999976158,8874.400000035763",50,"door,door,door,door",100,12,0,type1,"desk,desk,desk,desk","chair,cabinet,cushion,couch",80% type 1/20% type 3,22,13
"40,73,34,50","true,true,true,true","8640.599999964237,5574.5,4133.400000035763,1953.199999988079",50,"make,make,make,make",100,12,0,type1,"allow,allow,allow,allow","work,protect,find,exist",80% type 1/20% type 3,39,14
0,true,3362.2000000476837,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,5,15
"62,61,61,50","true,true,true,true","7128.600000023842,3994,3194.5,4571.200000047684",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"fox,fox,fox,fox","alligator,buffalo,octopus,squirrel",80% type 1/20% type 3,42,16
100,true,3744.100000023842,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,6,17
"97,96,98,86","true,true,true,true","6918.5,3202.300000011921,4655.5,9378.600000023842",50,"knife,knife,knife,knife",100,12,0,type3,"airplane,airplane,airplane,airplane","ship,train,submarine,bike",80% type 1/20% type 3,65,18
"34,50,50,50","true,true,true,true","8038.300000011921,3122.600000023842,1646.7999999523163,2337.600000023842",50,"knife,knife,knife,knife",100,12,0,type1,"fork,fork,fork,fork","scissors,pot,dish,oven",80% type 1/20% type 3,16,19
"32,100,22,40",",true,true,true",",4707.399999976158,10106.800000011921,3632.800000011921",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"ship,ship,ship,ship","wagon,submarine,train,bike",80% type 1/20% type 3,20,20
"31,17,64,100","true,true,true,true","5301.399999976158,5721.400000035763,3023.300000011921,3038.599999964237",50,"desk,desk,desk,desk",100,12,0,type1,"cushion,cushion,cushion,cushion","door,chair,cabinet,couch",80% type 1/20% type 3,50,21
"10,58,68,50","true,true,true,true","4436.799999952316,6846.300000011921,3619.600000023842,4502.900000035763",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"belt,belt,belt,belt","coat,dress,necklace,shirt",80% type 1/20% type 3,31,22
"26,36,50,50","true,true,true,true","11435.5,4964.300000011921,3520.699999988079,4196.599999964237",50,"pen,pen,pen,pen",100,12,0,type3,"gloves,gloves,gloves,gloves","brush,radio,doll,toy",80% type 1/20% type 3,61,23
"34,13,36,24","true,true,true,true","6408.899999976158,6406.600000023842,3293.5,3315",50,"wagon,wagon,wagon,wagon",100,12,0,type3,"exist,exist,exist,exist","airplane,bike,ship,train",80% type 1/20% type 3,58,24
"96,94,87,87","true,true,true,true","4934.5,2161.199999988079,1882.800000011921,3193.099999964237",50,"allow,allow,allow,allow",100,12,0,type3,"chair,chair,chair,chair","cabinet,desk,door,cushion",80% type 1/20% type 3,60,25
"100,94,99,95","true,true,true,true","2672,2376.5,2810.599999964237,2362.600000023842",50,"oven,oven,oven,oven",100,12,0,type1,"fork,fork,fork,fork","knife,scissors,dish,pot",80% type 1/20% type 3,44,26
"45,0,39,42","true,true,true,true","5095.800000011921,4695.699999988079,3015.800000011921,4293",50,"scissors,scissors,scissors,scissors",100,12,0,type3,"cushion,cushion,cushion,cushion","oven,fork,pot,dish",80% type 1/20% type 3,56,27
"21,75,72,50","true,true,true,true","7970.5,3542.800000011921,2689.600000023842,1424.699999988079",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"belt,belt,belt,belt","coat,dress,necklace,shirt",80% type 1/20% type 3,52,28
"83,33,100,89","true,true,true,true","4224.899999976158,2813.100000023842,3301.300000011921,2206.699999988079",50,"oven,oven,oven,oven",100,12,0,type1,"knife,knife,knife,knife","dish,pot,fork,scissors",80% type 1/20% type 3,51,29
"0,0,0,0","true,true,true,true","3708.199999988079,2868.5,2299.2000000476837,2311.599999964237",50,"elephant,elephant,elephant,elephant",100,12,0,type3,"work,work,work,work","turtle,clam,dolphin,buffalo",80% type 1/20% type 3,62,30
"50,28,50,30","true,true,true,true","5486.399999976158,2935.100000023842,1948.199999988079,3535",50,"make,make,make,make",100,12,0,type1,"protect,protect,protect,protect","allow,work,exist,find",80% type 1/20% type 3,11,31
"87,30,50,32","true,true,true,true","4294.300000011921,6040.100000023842,2281.300000011921,3624.099999964237",50,"shirt,shirt,shirt,shirt",100,12,0,type1,"coat,coat,coat,coat","gloves,belt,necklace,dress",80% type 1/20% type 3,38,32
"0,0,0,0","true,true,true,true","3332.5,2934.899999976158,2380.100000023842,2451",50,"snail,snail,snail,snail",100,12,0,type3,"brush,brush,brush,brush","squirrel,mouse,octopus,buffalo",80% type 1/20% type 3,55,33
"74,72,0,53","true,true,true,true","5442.5,2902,2192.599999964237,2867.199999988079",50,"couch,couch,couch,couch",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","door,desk,cushion,chair",80% type 1/20% type 3,15,34
"50,50,50,0","true,true,true,true","4675.300000011921,6699.599999964237,1720.4000000357628,3199.899999976158",50,"doll,doll,doll,doll",100,12,0,type1,"hammer,hammer,hammer,hammer","radio,brush,pen,toy",80% type 1/20% type 3,12,35
"0,71,31,30","true,true,true,true","4660.099999964237,4386.300000011921,3733.300000011921,2613.699999988079",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"clam,clam,clam,clam","squirrel,alligator,buffalo,elephant",80% type 1/20% type 3,28,36
"50,50,50,50","true,true,true,true","3231.699999988079,3253,2534.300000011921,1774.699999988079",50,"pen,pen,pen,pen",100,12,0,type1,"radio,radio,radio,radio","hammer,toy,doll,brush",80% type 1/20% type 3,19,37
0,true,2929.2999999523163,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,3,38
100,true,2311.7000000476837,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,4,39
"50,77,23,50","true,true,true,true","2474.599999964237,2934.5,2796,3339",50,"allow,allow,allow,allow",100,12,0,type1,"make,make,make,make","exist,work,use,find",80% type 1/20% type 3,32,40
"50,75,37,20","true,true,true,true","4143.699999988079,5647.800000011921,4101,3600.600000023842",50,"dress,dress,dress,dress",100,12,0,type1,"necklace,necklace,necklace,necklace","belt,shirt,gloves,coat",80% type 1/20% type 3,24,41
"96,0,99,19","true,true,true,true","5993.300000011921,2722.699999988079,4516.599999964237,4593.800000011921",50,"turtle,turtle,turtle,turtle",100,12,0,type1,"fox,fox,fox,fox","lion,alligator,mouse,snail",80% type 1/20% type 3,14,42
"78,78,0,77","true,true,true,true","5042.400000035763,2740.899999976158,2559.5,3396",50,"ship,ship,ship,ship",100,12,0,type1,"airplane,airplane,airplane,airplane","wagon,bike,submarine,train",80% type 1/20% type 3,27,43
