sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"13,48,50,91","true,true,false,true","3533.3000000715256,4765.5,2671.1999999284744,3013.3000000715256",50,"belt,belt,belt,belt",100,12,0,random,"lion,lion,lion,lion","scissors,fork,hammer,elephant",random,59,3
"50,22,64,16","true,true,true,true","5773.5,3887.2000000476837,3063.7999999523163,3188",50,"find,find,find,find",100,12,0,random,"toy,toy,toy,toy","snail,knife,protect,clam",random,48,4
"68,23,19,39","true,true,true,true","3496,3125.8000000715256,2559.1999999284744,3796.3000000715256",50,"chair,chair,chair,chair",100,12,0,random,"protect,protect,protect,protect","clam,turtle,brush,octopus",random,31,5
"73,5,3,82","true,true,true,true","2579.100000023842,4493.599999904633,4197.700000047684,2302.7999999523163",50,"train,train,train,train",100,12,0,random,"exist,exist,exist,exist","fork,ship,wagon,allow",random,10,6
"53,35,83,13","false,true,true,true","3686.0999999046326,5031.100000023842,2637.5,2606.3000000715256",50,"oven,oven,oven,oven",100,12,0,random,"airplane,airplane,airplane,airplane","make,alligator,train,fork",random,29,7
"27,65,26,50","true,true,true,false","4699.299999952316,5572.700000047684,5085.699999928474,1198.3000000715256",50,"chair,chair,chair,chair",100,12,0,random,"submarine,submarine,submarine,submarine","mouse,train,gloves,brush",random,11,8
"11,82,88,78","true,true,true,true","4163.399999976158,3517.600000023842,4820.899999976158,6036.200000047684",50,"find,find,find,find",100,12,0,random,"wagon,wagon,wagon,wagon","exist,dress,train,zebra",random,17,9
"76,76,24,5","true,true,true,true","3723.399999976158,3277.2999999523163,2838.600000023842,3813.100000023842",50,"work,work,work,work",100,12,0,random,"pen,pen,pen,pen","zebra,cabinet,turtle,wagon",random,37,10
"77,14,80,50","true,true,true,false","6601.800000071526,2855,2494.7999999523163,2908.600000023842",50,"turtle,turtle,turtle,turtle",100,12,0,random,"toy,toy,toy,toy","scissors,fox,dress,work",random,44,11
"50,75,21,50","false,true,true,false","4742.700000047684,3534.2999999523163,3142.7000000476837,886.2999999523163",50,"pen,pen,pen,pen",100,12,0,random,"gloves,gloves,gloves,gloves","airplane,cushion,snail,knife",random,63,12
"87,54,50,85","true,true,true,true","2892.399999976158,5236.600000023842,1671.3999999761581,2789.4000000953674",50,"turtle,turtle,turtle,turtle",100,12,0,random,"wagon,wagon,wagon,wagon","train,pot,pen,dish",random,36,13
"49,50,50,50","false,false,false,false","4776.899999976158,2086.2000000476837,1656,1222.1000000238419",50,"octopus,octopus,octopus,octopus",100,12,0,random,"fox,fox,fox,fox","radio,make,desk,chair",random,39,14
"22,50,88,13","true,true,true,true","2901.2000000476837,3141.600000023842,3326.1999999284744,3997",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"wagon,wagon,wagon,wagon","scissors,make,bike,knife",random,28,15
"14,29,25,79","true,true,true,true","5781.200000047684,2806.5,2846.600000023842,2078",50,"fox,fox,fox,fox",100,12,0,random,"dish,dish,dish,dish","elephant,snail,dolphin,knife",random,64,16
"23,15,29,45","true,true,true,true","4042.600000023842,3007.100000023842,2615,3053.2999999523163",50,"cushion,cushion,cushion,cushion",100,12,0,random,"protect,protect,protect,protect","brush,coat,necklace,buffalo",random,15,17
"83,27,78,74","true,true,true,true","3684.899999976158,4684.5,3583.600000023842,2909.100000023842",50,"knife,knife,knife,knife",100,12,0,random,"door,door,door,door","cabinet,toy,coat,mouse",random,12,18
"22,9,18,31","true,true,true,true","3042.2000000476837,3070.100000023842,3134.399999976158,2990.2000000476837",50,"necklace,necklace,necklace,necklace",100,12,0,random,"clam,clam,clam,clam","brush,bike,fork,ship",random,58,19
"50,81,69,50","false,true,true,false","2804.7999999523163,2607.600000023842,3253.6999999284744,1989.9000000953674",50,"dress,dress,dress,dress",100,12,0,random,"desk,desk,desk,desk","zebra,hammer,elephant,submarine",random,54,20
100,true,3688.5999999046326,50,left,100,12,0,catch,right,move this slider to the right,random,6,21
"72,75,50,50","true,true,false,true","4358.5,4182.299999952316,830.7999999523163,1054.9000000953674",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"fork,fork,fork,fork","desk,cabinet,gloves,scissors",random,25,22
"10,22,33,21","true,true,true,true","5862.200000047684,5765.200000047684,5562.699999928474,6251.700000047684",50,"train,train,train,train",100,12,0,random,"fox,fox,fox,fox","use,desk,dish,couch",random,43,23
"16,14,84,50","true,true,true,false","2740.7000000476837,2387.2999999523163,2596,2086.100000023842",50,"oven,oven,oven,oven",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","dish,scissors,octopus,make",random,51,24
100,true,2493.2999999523163,50,left,100,12,0,catch,right,move this slider to the right,random,4,25
