sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"50,61,50,97","true,true,true,true","3651.2000000476837,6827,8149.899999976158,3846.100000023842",50,"radio,radio,radio,radio",100,12,0,random,"alligator,alligator,alligator,alligator","necklace,ship,cabinet,lion",random,60,3
"50,50,1,50","true,true,true,false","3146.399999976158,5943.700000047684,7299,4576.599999904633",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"submarine,submarine,submarine,submarine","zebra,fox,chair,make",random,48,4
"50,50,50,39","true,true,true,true","9739.399999976158,5422,5577.5,6622.700000047684",50,"scissors,scissors,scissors,scissors",100,12,0,random,"find,find,find,find","dish,ship,oven,protect",random,33,5
"6,50,10,89","true,true,true,true","6481.099999904633,3036,6412.900000095367,4429.799999952316",50,"fox,fox,fox,fox",100,12,0,random,"airplane,airplane,airplane,airplane","mouse,couch,snail,chair",random,17,6
"2,1,42,50","true,true,true,true","5972.200000047684,6406.600000023842,5575.399999976158,3415.100000023842",50,"gloves,gloves,gloves,gloves",100,12,0,random,"mouse,mouse,mouse,mouse","pot,shirt,necklace,couch",random,15,7
"13,50,50,52","true,true,true,true","6584.699999928474,4351.800000071526,6226.799999952316,6847.100000023842",50,"submarine,submarine,submarine,submarine",100,12,0,random,"pot,pot,pot,pot","make,cushion,wagon,scissors",random,52,8
"0,59,0,66","true,true,true,true","3197.8000000715256,4366.699999928474,4936.399999976158,8292.800000071526",50,"fox,fox,fox,fox",100,12,0,random,"coat,coat,coat,coat","elephant,airplane,lion,door",random,58,9
"21,50,62,66","true,true,true,true","5016.100000023842,5521.699999928474,4715.800000071526,4080",50,"snail,snail,snail,snail",100,12,0,random,"radio,radio,radio,radio","buffalo,doll,door,make",random,23,10
"42,65,44,39","true,true,true,true","8758.299999952316,4821.5,4830.100000023842,6897.299999952316",50,"desk,desk,desk,desk",100,12,0,random,"exist,exist,exist,exist","door,octopus,pot,cabinet",random,14,11
"13,50,41,10","true,true,true,true","5373.200000047684,4544.5,4107.600000023842,6159.899999976158",50,"work,work,work,work",100,12,0,random,"doll,doll,doll,doll","bike,pot,alligator,hammer",random,22,12
100,true,7590.699999928474,50,left,100,12,0,catch,right,move this slider to the right,random,6,13
"80,0,50,68","true,true,true,true","6308.900000095367,3297.399999976158,4138.899999976158,5054.399999976158",50,"oven,oven,oven,oven",100,12,0,random,"door,door,door,door","protect,pot,cushion,cabinet",random,27,14
100,true,3057.8000000715256,50,left,100,12,0,catch,right,move this slider to the right,random,4,15
"54,54,13,94","true,true,true,true","5314.299999952316,6242,3743,5110.299999952316",50,"turtle,turtle,turtle,turtle",100,12,0,random,"doll,doll,doll,doll","pot,cabinet,submarine,shirt",random,54,16
"100,100,4,100","true,true,true,true","3483.2999999523163,2595.5,3800.600000023842,4453.399999976158",50,"lion,lion,lion,lion",100,12,0,random,"use,use,use,use","couch,cabinet,mouse,necklace",random,44,17
"30,50,29,62","true,true,true,true","7377.600000023842,2988.600000023842,4578.600000023842,3942.399999976158",50,"pot,pot,pot,pot",100,12,0,random,"wagon,wagon,wagon,wagon","gloves,airplane,fork,hammer",random,9,18
"35,61,64,67","true,true,true,true","5024.899999976158,5042.700000047684,3750.399999976158,6711.899999976158",50,"airplane,airplane,airplane,airplane",100,12,0,random,"allow,allow,allow,allow","squirrel,belt,knife,necklace",random,50,19
"0,63,50,50","true,true,true,false","3630.7999999523163,4992.300000071526,5755.799999952316,6085.600000023842",50,"doll,doll,doll,doll",100,12,0,random,"couch,couch,couch,couch","make,mouse,train,alligator",random,61,20
"50,7,16,96","true,true,true,true","6439.399999976158,6161.899999976158,3433,3187.2999999523163",50,"train,train,train,train",100,12,0,random,"fox,fox,fox,fox","dish,ship,wagon,squirrel",random,53,21
"98,54,23,68","true,true,true,true","4903.5,5976.199999928474,5349.399999976158,6150.200000047684",50,"toy,toy,toy,toy",100,12,0,random,"bike,bike,bike,bike","work,use,radio,buffalo",random,62,22
"72,65,50,50","true,true,true,false","5751.399999976158,5990.900000095367,3832.7999999523163,4825.700000047684",50,"allow,allow,allow,allow",100,12,0,random,"protect,protect,protect,protect","snail,train,cabinet,use",random,20,23
"76,98,30,50","true,true,true,true","5312,4317.399999976158,3597.7000000476837,3365.7999999523163",50,"fox,fox,fox,fox",100,12,0,random,"airplane,airplane,airplane,airplane","belt,cushion,clam,oven",random,65,24
"50,50,26,46","true,true,true,true","3595.399999976158,3474.7000000476837,5894,6068.099999904633",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"turtle,turtle,turtle,turtle","knife,necklace,bike,make",random,51,25
"100,100,100,4","true,true,true,true","4122.899999976158,3060.2999999523163,3076.9000000953674,5485.699999928474",50,"couch,couch,couch,couch",100,12,0,random,"exist,exist,exist,exist","airplane,turtle,mouse,door",random,56,26
"0,59,62,64","true,true,true,true","4285.899999976158,4141.100000023842,4506.5,5045.799999952316",50,"airplane,airplane,airplane,airplane",100,12,0,random,"knife,knife,knife,knife","toy,lion,gloves,buffalo",random,19,27
"3,91,47,99","true,true,true,true","4726.199999928474,2955.4000000953674,9099.5,4249.5",50,"pot,pot,pot,pot",100,12,0,random,"fox,fox,fox,fox","fork,buffalo,dress,brush",random,38,28
"50,69,100,100","true,true,true,true","4273,4172.199999928474,4170.800000071526,2652.899999976158",50,"bike,bike,bike,bike",100,12,0,random,"hammer,hammer,hammer,hammer","oven,fork,protect,work",random,41,29
"69,0,39,100","true,true,true,true","4323.899999976158,3538.6999999284744,4480.400000095367,3121.7999999523163",50,"chair,chair,chair,chair",100,12,0,random,"pot,pot,pot,pot","buffalo,couch,pen,clam",random,57,30
"100,42,50,100","true,true,true,true","2632.3000000715256,3449.6999999284744,2573.100000023842,2935.5",50,"train,train,train,train",100,12,0,random,"octopus,octopus,octopus,octopus","clam,wagon,exist,dish",random,26,31
"100,50,2,0","true,true,true,true","3719.2000000476837,4184.299999952316,4228.899999976158,3260.4000000953674",50,"fox,fox,fox,fox",100,12,0,random,"hammer,hammer,hammer,hammer","find,necklace,squirrel,zebra",random,12,32
"100,51,0,67","true,true,true,true","3596,4562.899999976158,2686.600000023842,5152.200000047684",50,"pen,pen,pen,pen",100,12,0,random,"toy,toy,toy,toy","dolphin,exist,desk,cabinet",random,46,33
0,true,5087.399999976158,50,left,100,12,0,catch,right,move this slider to the left,random,3,34
"50,50,100,100","true,true,true,false","5050.100000023842,4351.100000023842,2979.2999999523163,2286.600000023842",50,"pen,pen,pen,pen",100,12,0,random,"use,use,use,use","snail,alligator,couch,dish",random,39,35
"68,76,0,43","true,true,true,true","5835.399999976158,6746.600000023842,2751.399999976158,5744.600000023842",50,"dress,dress,dress,dress",100,12,0,random,"allow,allow,allow,allow","airplane,squirrel,shirt,pen",random,28,36
"100,41,50,41","true,true,true,true","3032.7000000476837,4719.099999904633,6298.900000095367,3763",50,"work,work,work,work",100,12,0,random,"knife,knife,knife,knife","scissors,snail,necklace,doll",random,37,37
"38,100,56,50","true,true,true,true","4758.100000023842,3077.0999999046326,4716.900000095367,4201",50,"cushion,cushion,cushion,cushion",100,12,0,random,"chair,chair,chair,chair","mouse,protect,fork,elephant",random,24,38
"0,0,50,46","true,true,true,true","4748.899999976158,3344.8000000715256,4699.799999952316,9779.399999976158",50,"hammer,hammer,hammer,hammer",100,12,0,random,"belt,belt,belt,belt","make,protect,lion,radio",random,35,39
