sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"73,93,48,26","true,true,true,true","7047,4634,7625,5137",50,"find,find,find,find",100,12,0,type1,"work,work,work,work","use,make,protect,allow",80% type 1/20% type 3,25,3
"78,13,100,100","true,true,true,true","6906,5663,3702.0000000004657,3428.9999999995343",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"chair,chair,chair,chair","desk,door,couch,cushion",80% type 1/20% type 3,38,4
"100,100,0,20","true,true,true,true","4985,3881,4814,7817",50,"desk,desk,desk,desk",100,12,0,type1,"chair,chair,chair,chair","cushion,couch,cabinet,door",80% type 1/20% type 3,17,5
"0,27,10,65","true,true,true,true","3819,4887,4855,4336",50,"toy,toy,toy,toy",100,12,0,type1,"radio,radio,radio,radio","doll,brush,hammer,pen",80% type 1/20% type 3,50,6
"0,93,96,13","true,true,true,true","4954,4200,4372,4827",50,"protect,protect,protect,protect",100,12,0,type3,"toy,toy,toy,toy","use,make,work,allow",80% type 1/20% type 3,58,7
"6,17,97,8","true,true,true,true","4291.000000000466,6373.999999999534,4030.0000000004657,6009.999999999534",50,"coat,coat,coat,coat",100,12,0,type1,"belt,belt,belt,belt","gloves,dress,necklace,shirt",80% type 1/20% type 3,47,8
"78,50,2,15","true,true,true,true","5004,3499,4118.000000000466,5440.999999999534",50,"submarine,submarine,submarine,submarine",100,12,0,type3,"hammer,hammer,hammer,hammer","pen,brush,toy,doll",80% type 1/20% type 3,56,9
"50,17,37,83","true,true,true,true","5178,4243,5320,4345",50,"pen,pen,pen,pen",100,12,0,type1,"radio,radio,radio,radio","doll,hammer,brush,toy",80% type 1/20% type 3,43,10
"70,94,4,11","true,true,true,true","5965.000000000466,5826,4053.9999999995343,5612",50,"coat,coat,coat,coat",100,12,0,type1,"gloves,gloves,gloves,gloves","necklace,belt,shirt,dress",80% type 1/20% type 3,40,11
"29,92,16,12","true,true,true,true","7978,5574,4267,6829",50,"elephant,elephant,elephant,elephant",100,12,0,type1,"zebra,zebra,zebra,zebra","alligator,buffalo,octopus,mouse",80% type 1/20% type 3,44,12
"87,90,4,88","true,true,true,true","5004,4748,4061,4656.000000000466",50,"coat,coat,coat,coat",100,12,0,type1,"dress,dress,dress,dress","shirt,necklace,gloves,belt",80% type 1/20% type 3,54,13
"98,85,78,99","true,true,true,true","3854,4044,4259,4565",50,"lion,lion,lion,lion",100,12,0,type3,"airplane,airplane,airplane,airplane","submarine,wagon,bike,ship",80% type 1/20% type 3,66,14
