sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"27,26,32,79","true,true,true,true","4378,2534,2806,2958",50,"make,make,make,make",100,12,0,type1,"find,find,find,find","exist,use,work,allow",50% type 1/50% type 3,36,3
"29,81,50,50","true,true,true,true","2380,1921.0000000000146,998.9999999999854,1007.0000000000146",50,"scissors,scissors,scissors,scissors",100,12,0,type3,"gloves,gloves,gloves,gloves","dress,coat,necklace,shirt",50% type 1/50% type 3,50,4
"24,79,37,3","true,true,true,true","2083,2013.9999999999854,1631,2458",50,"hammer,hammer,hammer,hammer",100,12,0,type3,"chair,chair,chair,chair","door,couch,desk,cushion",50% type 1/50% type 3,58,5
"40,70,50,50","true,true,true,true","1985,1661,1097,1643",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"fox,fox,fox,fox","clam,alligator,octopus,squirrel",50% type 1/50% type 3,35,6
"50,50,50,50","true,true,true,true","1138,800.0000000000146,765,826.9999999999854",50,"allow,allow,allow,allow",100,12,0,type3,"ship,ship,ship,ship","bike,wagon,submarine,airplane",50% type 1/50% type 3,45,7
"50,50,50,50","true,true,false,false","1079,1122,842,737",50,"bike,bike,bike,bike",100,12,0,type3,"door,door,door,door","desk,couch,cabinet,cushion",50% type 1/50% type 3,65,8
"50,50,50,50","true,false,true,false","879,738.0000000000146,803.9999999999709,846.0000000000146",50,"dish,dish,dish,dish",100,12,0,type1,"pot,pot,pot,pot","knife,scissors,oven,fork",50% type 1/50% type 3,34,9
"50,50,50,50","true,true,true,false","914,650,734,796",50,"oven,oven,oven,oven",100,12,0,type3,"door,door,door,door","cabinet,desk,cushion,chair",50% type 1/50% type 3,44,10
"50,50,50,50","false,false,false,false","876.9999999999709,800,549,770",50,"cushion,cushion,cushion,cushion",100,12,0,type1,"couch,couch,couch,couch","desk,door,cabinet,chair",50% type 1/50% type 3,26,11
"50,50,50,50","false,false,false,false","796,701,778,656",50,"use,use,use,use",100,12,0,type3,"bike,bike,bike,bike","submarine,train,wagon,airplane",50% type 1/50% type 3,52,12
"50,50,50,50","false,false,false,false","762,807,645,614",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"bike,bike,bike,bike","submarine,train,wagon,ship",50% type 1/50% type 3,16,13
"50,50,50,50","false,false,false,false","775,726,581,683.0000000000291",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type3,"ship,ship,ship,ship","bike,train,wagon,submarine",50% type 1/50% type 3,38,14
"50,50,50,50","false,false,false,false","903,560,651,717",50,"airplane,airplane,airplane,airplane",100,12,0,type3,"elephant,elephant,elephant,elephant","dolphin,zebra,buffalo,lion",50% type 1/50% type 3,39,15
"50,50,50,50","false,false,false,false","762,560,863,578",50,"radio,radio,radio,radio",100,12,0,type1,"hammer,hammer,hammer,hammer","brush,pen,doll,toy",50% type 1/50% type 3,17,16
"50,50,50,50","false,false,false,false","705.0000000000291,540.9999999999709,484,577",50,"work,work,work,work",100,12,0,type3,"buffalo,buffalo,buffalo,buffalo","squirrel,mouse,fox,elephant",50% type 1/50% type 3,46,17
"50,50,50,50","false,false,false,false","754.9999999999709,913,694,633",50,"zebra,zebra,zebra,zebra",100,12,0,type3,"knife,knife,knife,knife","scissors,fork,dish,oven",50% type 1/50% type 3,62,18
"50,50,50,50","false,false,false,false","808.0000000000291,635.9999999999709,600,656",50,"lion,lion,lion,lion",100,12,0,type1,"fox,fox,fox,fox","snail,alligator,dolphin,zebra",50% type 1/50% type 3,14,19
"50,50,50,50","false,false,false,false","872,585.0000000000291,614.9999999999709,1033",50,"use,use,use,use",100,12,0,type3,"doll,doll,doll,doll","find,protect,make,exist",50% type 1/50% type 3,42,20
