sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"9,8,10,35","true,true,true,true","4934.399999976158,3719.5,2935.600000023842,3950.899999976158",50,"pot,pot,pot,pot",100,12,0,type3,"snail,snail,snail,snail","knife,fork,oven,scissors",50% type 1/50% type 3,43,3
"59,81,50,50","true,true,true,true","5925.599999964237,3272,3099.300000011921,2152.199999988079",50,"radio,radio,radio,radio",100,12,0,type3,"cabinet,cabinet,cabinet,cabinet","chair,desk,couch,cushion",50% type 1/50% type 3,60,4
"28,34,29,29","true,true,true,true","6291,5766.100000023842,2725.5,2935.300000011921",50,"dish,dish,dish,dish",100,12,0,type1,"scissors,scissors,scissors,scissors","fork,knife,pot,oven",50% type 1/50% type 3,16,5
"93,79,35,50","true,true,true,true","5219.399999976158,5019,3870.5,3057.699999988079",50,"turtle,turtle,turtle,turtle",100,12,0,type3,"make,make,make,make","allow,use,protect,find",50% type 1/50% type 3,37,6
"83,83,83,83","true,true,true,true","5018.200000047684,5653.799999952316,2863.600000023842,3369.600000023842",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"gloves,gloves,gloves,gloves","shirt,coat,dress,belt",50% type 1/50% type 3,7,7
"50,65,45,50","true,true,true,true","3443.399999976158,4505.699999988079,2959.199999988079,2093.900000035763",50,"lion,lion,lion,lion",100,12,0,type3,"radio,radio,radio,radio","doll,pen,toy,brush",50% type 1/50% type 3,55,8
"83,59,61,61","true,true,true,true","4722.200000047684,3151.399999976158,3674.800000011921,4237.899999976158",50,"find,find,find,find",100,12,0,type3,"hammer,hammer,hammer,hammer","brush,pen,toy,doll",50% type 1/50% type 3,48,9
"58,57,57,50","true,true,true,true","7047.100000023842,3340.599999964237,5418.600000023842,2240.399999976158",50,"pen,pen,pen,pen",100,12,0,type1,"hammer,hammer,hammer,hammer","toy,doll,brush,radio",50% type 1/50% type 3,29,10
"91,50,58,55","true,true,true,true","5042,2196.199999988079,3411.5,3368.7000000476837",50,"radio,radio,radio,radio",100,12,0,type1,"doll,doll,doll,doll","toy,brush,hammer,pen",50% type 1/50% type 3,36,11
"59,58,59,59","true,true,true,true","3937.300000011921,6722,3065.5,2899.699999988079",50,"pen,pen,pen,pen",100,12,0,type1,"hammer,hammer,hammer,hammer","doll,radio,brush,toy",50% type 1/50% type 3,22,12
"71,50,70,96","true,true,true,true","5222.800000011921,2297.199999988079,6988.800000011921,3544.800000011921",50,"oven,oven,oven,oven",100,12,0,type1,"pot,pot,pot,pot","fork,scissors,knife,dish",50% type 1/50% type 3,9,13
0,true,4470.099999964237,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,3,14
100,true,2633.300000011921,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,15
