sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"83,97,34,50","true,true,false,false","5969.200000047684,3732.199999988079,3779.699999988079,3115.399999976158",50,"door,door,door,door",100,12,0,random,"use,use,use,use","make,find,dolphin,lion",random,55,3
"57,50,73,77","false,false,false,false","3909.7999999523163,3984.2000000476837,4158.299999952316,3313.2000000476837",50,"dish,dish,dish,dish",100,12,0,random,"radio,radio,radio,radio","allow,pen,exist,coat",random,19,4
"50,90,50,0","false,true,true,true","3743.899999976158,3975.400000035763,6704.100000023842,5291.399999976158",50,"clam,clam,clam,clam",100,12,0,random,"shirt,shirt,shirt,shirt","train,make,work,octopus",random,23,5
"100,58,100,100","true,false,true,true","3415.399999976158,3007.300000011921,3926.5,5794.599999964237",50,"coat,coat,coat,coat",100,12,0,random,"fork,fork,fork,fork","knife,exist,toy,train",random,13,6
"50,1,2,100","false,true,true,true","3013.199999988079,3831.399999976158,5009.300000011921,5666.600000023842",50,"chair,chair,chair,chair",100,12,0,random,"belt,belt,belt,belt","clam,toy,airplane,work",random,35,7
"50,50,50,50","false,false,false,false","3241.399999976158,2770.100000023842,2189.199999988079,2769.800000011921",50,"fork,fork,fork,fork",100,12,0,random,"pot,pot,pot,pot","octopus,gloves,snail,alligator",random,48,8
"100,100,50,50","true,true,false,false","4282.300000011921,2961,3650.100000023842,5298.599999964237",50,"radio,radio,radio,radio",100,12,0,random,"airplane,airplane,airplane,airplane","wagon,ship,knife,zebra",random,63,9
"50,100,18,50","false,true,true,false","2792.199999988079,4522.200000047684,3683.099999964237,3854.199999988079",50,"ship,ship,ship,ship",100,12,0,random,"snail,snail,snail,snail","chair,alligator,bike,dress",random,18,10
"50,11,73,100","false,true,false,true","3203.900000035763,3224.399999976158,4215.800000011921,5384.199999988079",50,"clam,clam,clam,clam",100,12,0,random,"brush,brush,brush,brush","find,elephant,door,use",random,26,11
"50,50,50,50","false,false,false,false","3677.5,3315.599999964237,2033.800000011921,1444.5",50,"dish,dish,dish,dish",100,12,0,random,"coat,coat,coat,coat","allow,turtle,dolphin,scissors",random,10,12
0,true,4258.800000011921,50,left,100,12,0,catch,right,move this slider to the left,random,3,13
"100,50,38,0","true,false,false,true","3890.7999999523163,2607.300000011921,3265.900000035763,3774.899999976158",50,"brush,brush,brush,brush",100,12,0,random,"zebra,zebra,zebra,zebra","elephant,radio,exist,hammer",random,52,14
"50,50,50,50","false,false,false,false","4231.699999988079,2577.600000023842,2006.5,2360",50,"airplane,airplane,airplane,airplane",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","allow,chair,desk,scissors",random,22,15
"50,50,50,0","false,false,false,true","3196.199999988079,2691.900000035763,2142.399999976158,4257.199999988079",50,"pen,pen,pen,pen",100,12,0,random,"brush,brush,brush,brush","elephant,dish,oven,scissors",random,31,16
"50,0,50,8","false,true,false,true","3007,3563.899999976158,2289.5,3824.400000035763",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"dish,dish,dish,dish","coat,alligator,pen,mouse",random,46,17
"50,50,50,17","false,false,false,true","6169.799999952316,3026.5,1876.4000000357628,3903.899999976158",50,"necklace,necklace,necklace,necklace",100,12,0,random,"fork,fork,fork,fork","toy,mouse,squirrel,make",random,37,18
"12,14,100,24","true,true,true,true","3542.800000011921,3366,3451.099999964237,3222",50,"turtle,turtle,turtle,turtle",100,12,0,random,"cushion,cushion,cushion,cushion","dolphin,clam,coat,octopus",random,39,19
"50,50,82,50","false,false,true,false","9201.099999964237,2246.5,4259.199999988079,2251",50,"toy,toy,toy,toy",100,12,0,random,"radio,radio,radio,radio","alligator,shirt,mouse,protect",random,64,20
100,true,5208.600000023842,50,left,100,12,0,catch,right,move this slider to the right,random,4,21
"50,50,50,50","false,false,false,false","3226.399999976158,2877.7000000476837,3130.899999976158,1785.800000011921",50,"toy,toy,toy,toy",100,12,0,random,"protect,protect,protect,protect","snail,couch,ship,squirrel",random,40,22
100,true,3642.099999964237,50,left,100,12,0,catch,right,move this slider to the right,random,6,23
"82,15,50,50","true,true,false,false","5271.399999976158,3888.600000023842,2924.800000011921,4607.899999976158",50,"lion,lion,lion,lion",100,12,0,random,"find,find,find,find","dish,snail,airplane,oven",random,32,24
"50,8,50,65","false,true,false,true","2869.199999988079,4656.699999988079,3647,3951.800000011921",50,"zebra,zebra,zebra,zebra",100,12,0,random,"snail,snail,snail,snail","allow,fox,knife,mouse",random,27,25
"50,50,10,50","false,false,true,false","3048.900000035763,9535,2876,3649.099999964237",50,"zebra,zebra,zebra,zebra",100,12,0,random,"find,find,find,find","airplane,knife,mouse,hammer",random,12,26
"50,50,50,50","false,false,false,false","2141.899999976158,3114.2000000476837,2435.199999988079,2606.699999988079",50,"pen,pen,pen,pen",100,12,0,random,"knife,knife,knife,knife","squirrel,scissors,toy,wagon",random,45,27
"50,50,50,23","false,false,false,true","2171.599999964237,2978.199999988079,1817.9000000357628,3546.599999964237",50,"radio,radio,radio,radio",100,12,0,random,"snail,snail,snail,snail","doll,fork,scissors,toy",random,9,28
"50,50,50,90","false,false,false,true","1987.1000000238419,3607.800000011921,2630.099999964237,5399.400000035763",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"zebra,zebra,zebra,zebra","wagon,bike,allow,fox",random,47,29
"50,50,50,50","false,false,false,","3638.600000023842,2367.199999988079,1849.300000011921,,12107.800000011921",50,"bike,bike,bike,bike",100,12,0,random,"pot,pot,pot,pot","work,chair,fox,oven",random,24,30
"50,50,50,50","false,false,false,false","2375.600000023842,2480.300000011921,1935.5,1720.5999999642372",50,"fork,fork,fork,fork",100,12,0,random,"make,make,make,make","zebra,necklace,cushion,snail",random,25,31
"50,50,100,50","false,false,true,false","3068.7000000476837,1544.2999999523163,3245.800000011921,2162",50,"mouse,mouse,mouse,mouse",100,12,0,random,"lion,lion,lion,lion","doll,pot,zebra,make",random,30,32
"50,50,50,100","false,false,false,true","2494.099999964237,5457.800000011921,1814.300000011921,3287.100000023842",50,"protect,protect,protect,protect",100,12,0,random,"chair,chair,chair,chair","clam,gloves,belt,work",random,38,33
"50,50,50,1","false,false,false,true","2280.699999988079,1652.6000000238419,1750.8999999761581,3756.2000000476837",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"pot,pot,pot,pot","coat,fork,airplane,turtle",random,33,34
"50,50,14,50","false,false,true,false","2408.300000011921,1907.1000000238419,3927.399999976158,2996.7999999523163",50,"bike,bike,bike,bike",100,12,0,random,"exist,exist,exist,exist","cabinet,alligator,ship,couch",random,43,35
0,true,3430.699999988079,50,left,100,12,0,catch,right,move this slider to the left,random,5,36
"50,50,50,91","false,false,false,true","2756,2147.899999976158,1942.800000011921,3309.199999988079",50,"radio,radio,radio,radio",100,12,0,random,"airplane,airplane,airplane,airplane","door,protect,doll,toy",random,42,37
"50,50,50,50","false,false,false,false","2030.5,2175.800000011921,1992,1373.300000011921",50,"exist,exist,exist,exist",100,12,0,random,"necklace,necklace,necklace,necklace","alligator,buffalo,airplane,allow",random,14,38
"100,50,84,50","true,false,true,false","3610,2828,5772.199999988079,1485.699999988079",50,"find,find,find,find",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","snail,dress,ship,belt",random,15,39
"50,50,50,50",",,false,false",",12116.900000035763,5778.100000023842,2487.399999976158",50,"brush,brush,brush,brush",100,12,0,random,"ship,ship,ship,ship","cabinet,protect,buffalo,zebra",random,8,40
"50,50,50,50","false,false,false,false","2469.5,1849.1000000238419,1504,1394.800000011921",50,"gloves,gloves,gloves,gloves",100,12,0,random,"doll,doll,doll,doll","hammer,snail,mouse,brush",random,36,41
"50,24,50,25","false,true,false,true","3311.099999964237,6211.5,2054.5,2656.900000035763",50,"turtle,turtle,turtle,turtle",100,12,0,random,"belt,belt,belt,belt","exist,octopus,doll,zebra",random,58,42
"50,91,50,78","false,true,false,true","2974,4012.599999964237,1672.5,3571.400000035763",50,"coat,coat,coat,coat",100,12,0,random,"radio,radio,radio,radio","buffalo,desk,doll,cabinet",random,51,43
"50,50,50,50","false,false,false,false","1971.9000000357628,1681.2999999523163,1084.6000000238419,1111.199999988079",50,"dish,dish,dish,dish",100,12,0,random,"lion,lion,lion,lion","couch,pen,doll,desk",random,11,44
"50,50,50,50","false,false,false,false","3965.899999976158,2885.400000035763,1120,1139.3999999761581",50,"pot,pot,pot,pot",100,12,0,random,"brush,brush,brush,brush","door,dish,scissors,fox",random,53,45
