sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"76,50,11,46","true,false,true,true","3433.2000000476837,3703.7000000476837,2701.5,3950.100000023842",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"train,train,train,train","bike,wagon,ship,airplane",50% type 1/50% type 3,12,3
"24,22,24,29","true,true,true,true","2824.7000000476837,3295.6999999284744,3239.3000000715256,2804.5",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"door,door,door,door","desk,cushion,couch,chair",50% type 1/50% type 3,9,4
"100,95,80,78","true,true,true,true","3249.7000000476837,2408.1999999284744,2787,2859.9000000953674",50,"wagon,wagon,wagon,wagon",100,12,0,type3,"make,make,make,make","protect,work,exist,allow",50% type 1/50% type 3,61,5
"14,23,29,32","true,true,true,true","2869.5,2308.100000023842,2682.399999976158,3564.600000023842",50,"airplane,airplane,airplane,airplane",100,12,0,type3,"use,use,use,use","ship,train,bike,submarine",50% type 1/50% type 3,46,6
"81,69,14,15","true,true,true,true","3054.899999976158,3085.100000023842,2900.7000000476837,2216.2999999523163",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"dolphin,dolphin,dolphin,dolphin","clam,alligator,squirrel,snail",50% type 1/50% type 3,28,7
"23,34,72,26","true,false,true,true","3011.6999999284744,3350,2634.4000000953674,4630.899999976158",50,"ship,ship,ship,ship",100,12,0,type3,"radio,radio,radio,radio","toy,brush,pen,doll",50% type 1/50% type 3,41,8
"74,85,82,88","true,true,true,true","3031.7000000476837,2529.1999999284744,2474.399999976158,3138.3000000715256",50,"necklace,necklace,necklace,necklace",100,12,0,type3,"fork,fork,fork,fork","pot,knife,oven,scissors",50% type 1/50% type 3,44,9
"24,25,20,13","true,true,true,true","2315.7000000476837,3792.0999999046326,2810.5,4843.700000047684",50,"dress,dress,dress,dress",100,12,0,type3,"pen,pen,pen,pen","necklace,coat,shirt,belt",50% type 1/50% type 3,56,10
"76,25,73,100","true,true,true,true","2926.100000023842,2791.5999999046326,3779.100000023842,2523.3000000715256",50,"clam,clam,clam,clam",100,12,0,type3,"doll,doll,doll,doll","radio,hammer,brush,toy",50% type 1/50% type 3,62,11
"0,8,19,14","true,true,true,true","2945.2000000476837,2726.2000000476837,2812,2636.399999976158",50,"chair,chair,chair,chair",100,12,0,type3,"alligator,alligator,alligator,alligator","couch,desk,door,cushion",50% type 1/50% type 3,50,12
"75,25,85,3","true,true,true,true","2926,2997,2762.100000023842,3131.600000023842",50,"protect,protect,protect,protect",100,12,0,type1,"work,work,work,work","find,make,allow,exist",50% type 1/50% type 3,17,13
100,true,4326.5,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,14
"94,83,89,76","true,true,true,true","3032.100000023842,3247,2774.899999976158,2193.7999999523163",50,"elephant,elephant,elephant,elephant",100,12,0,type3,"wagon,wagon,wagon,wagon","bike,ship,train,submarine",50% type 1/50% type 3,39,15
"97,22,85,24","true,true,true,true","3696.899999976158,5025.399999976158,2846.600000023842,4663.399999976158",50,"desk,desk,desk,desk",100,12,0,type3,"scissors,scissors,scissors,scissors","fork,dish,knife,oven",50% type 1/50% type 3,51,16
"86,89,100,94","true,true,true,true","2799.5,2148.7000000476837,3476.399999976158,2118.2999999523163",50,"dish,dish,dish,dish",100,12,0,type3,"coat,coat,coat,coat","gloves,necklace,shirt,dress",50% type 1/50% type 3,42,17
"73,85,0,10","true,true,true,true","4927.600000023842,2888.100000023842,2529.6999999284744,6703.700000047684",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type1,"zebra,zebra,zebra,zebra","dolphin,octopus,mouse,snail",50% type 1/50% type 3,7,18
"5,22,20,20","true,true,true,true","2915.8000000715256,2385.5,2721.6999999284744,2372.100000023842",50,"oven,oven,oven,oven",100,12,0,type3,"allow,allow,allow,allow","scissors,dish,pot,fork",50% type 1/50% type 3,58,19
"99,99,100,84","true,true,true,true","2779.899999976158,4479.600000023842,3130.5,2785.5",50,"protect,protect,protect,protect",100,12,0,type1,"exist,exist,exist,exist","make,find,use,allow",50% type 1/50% type 3,24,20
"10,24,21,24","true,true,true,true","2519.399999976158,3885.100000023842,4238,3560.7000000476837",50,"dish,dish,dish,dish",100,12,0,type1,"scissors,scissors,scissors,scissors","fork,oven,knife,pot",50% type 1/50% type 3,29,21
"17,0,78,79","true,true,true,true","2938.5,3276.600000023842,3432.899999976158,2503.100000023842",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"airplane,airplane,airplane,airplane","train,ship,wagon,bike",50% type 1/50% type 3,19,22
100,true,2882.4000000953674,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,6,23
"76,96,91,78","true,true,true,true","4127.199999928474,2110.899999976158,2035.8000000715256,2914.5",50,"couch,couch,couch,couch",100,12,0,type3,"wagon,wagon,wagon,wagon","airplane,bike,submarine,ship",50% type 1/50% type 3,60,24
"93,83,83,77","true,true,true,true","4150.699999928474,2380.600000023842,1904.3999999761581,2610.600000023842",50,"door,door,door,door",100,12,0,type3,"scissors,scissors,scissors,scissors","knife,dish,fork,oven",50% type 1/50% type 3,65,25
"8,18,4,12","true,true,true,true","2526.7000000476837,4561.600000023842,2863.7999999523163,2173.600000023842",50,"alligator,alligator,alligator,alligator",100,12,0,type3,"coat,coat,coat,coat","dolphin,elephant,fox,snail",50% type 1/50% type 3,52,26
"93,85,1,9","true,true,true,true","5116.399999976158,3047.7999999523163,2818.600000023842,2859.100000023842",50,"cushion,cushion,cushion,cushion",100,12,0,type1,"couch,couch,couch,couch","door,cabinet,chair,desk",50% type 1/50% type 3,30,27
"12,0,79,77","true,true,true,true","4563.100000023842,3331.1999999284744,2749.899999976158,3451.7000000476837",50,"ship,ship,ship,ship",100,12,0,type1,"airplane,airplane,airplane,airplane","bike,submarine,wagon,train",50% type 1/50% type 3,26,28
"18,90,92,85","true,true,true,true","2905.899999976158,2207.2000000476837,2191.7999999523163,2986.7999999523163",50,"zebra,zebra,zebra,zebra",100,12,0,type1,"fox,fox,fox,fox","elephant,mouse,turtle,clam",50% type 1/50% type 3,14,29
0,true,3064.3000000715256,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,3,30
"18,16,14,32","true,true,true,true","2949.6999999284744,2115.899999976158,2487.2000000476837,2173.5",50,"mouse,mouse,mouse,mouse",100,12,0,type3,"toy,toy,toy,toy","zebra,turtle,snail,fox",50% type 1/50% type 3,45,31
"2,17,21,12","true,true,true,true","3024.600000023842,2228,3062.7999999523163,2294.100000023842",50,"work,work,work,work",100,12,0,type3,"mouse,mouse,mouse,mouse","make,protect,use,find",50% type 1/50% type 3,40,32
"11,88,93,48","true,true,true,true","3620.6999999284744,3482.5,2412.3000000715256,4313.899999976158",50,"fork,fork,fork,fork",100,12,0,type3,"hammer,hammer,hammer,hammer","pen,doll,toy,radio",50% type 1/50% type 3,48,33
"18,9,89,76","true,true,true,true","2902.5,2063.1999999284744,2772.8000000715256,1979.5999999046326",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"snail,snail,snail,snail","dolphin,elephant,clam,squirrel",50% type 1/50% type 3,21,34
"25,0,24,0","true,true,true,true","2622.2999999523163,2419.2000000476837,5144.299999952316,2329.2999999523163",50,"couch,couch,couch,couch",100,12,0,type3,"find,find,find,find","door,cushion,desk,chair",50% type 1/50% type 3,57,35
