sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"0,0,100,0","true,true,true,true","3582.7999999998137,3332.9000000003725,2983.9000000003725,3730.2999999998137",50,"dress,dress,dress,dress",100,12,0,type1,"belt,belt,belt,belt","necklace,coat,gloves,shirt",80% type 1/20% type 3,14,3
"0,100,100,0","true,true,true,true","4200.0999999996275,3267.2000000001863,3650.0999999996275,3497.7000000001863",50,"pen,pen,pen,pen",100,12,0,type1,"brush,brush,brush,brush","radio,doll,toy,hammer",80% type 1/20% type 3,52,4
"0,0,100,100","true,true,true,true","3362.399999999441,3266.7000000001863,2666.7000000001863,2431.2000000001863",50,"fork,fork,fork,fork",100,12,0,type1,"pot,pot,pot,pot","scissors,knife,oven,dish",80% type 1/20% type 3,18,5
"100,100,0,0","true,true,true,true","5423.299999999814,3466.9000000003725,3182.7000000001863,4314",50,"protect,protect,protect,protect",100,12,0,type1,"exist,exist,exist,exist","make,allow,work,use",80% type 1/20% type 3,47,6
"0,0,100,0","true,true,true,true","4632.0999999996275,4017.9000000003725,3100.899999999441,4263.600000000559",50,"make,make,make,make",100,12,0,type3,"submarine,submarine,submarine,submarine","work,allow,use,exist",80% type 1/20% type 3,55,7
"100,100,100,100","true,true,true,true","4494.9000000003725,4549.0999999996275,2467.7000000001863,2130.7000000001863",50,"door,door,door,door",100,12,0,type1,"couch,couch,couch,couch","desk,cabinet,chair,cushion",80% type 1/20% type 3,30,8
100,true,3104,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,4,9
"100,0,100,0","true,true,true,true","4878.700000000186,3901.0999999996275,3198.5999999996275,3331.800000000745",50,"train,train,train,train",100,12,0,type1,"airplane,airplane,airplane,airplane","submarine,bike,ship,wagon",80% type 1/20% type 3,27,10
"100,0,100,0","true,true,true,true","4640.600000000559,3284.5999999996275,4449.5999999996275,6531.9000000003725",50,"hammer,hammer,hammer,hammer",100,12,0,type1,"radio,radio,radio,radio","doll,pen,toy,brush",80% type 1/20% type 3,45,11
"0,0,100,100","true,true,true,true","3691.4000000003725,2832,2799.5999999996275,5982.100000000559",50,"dish,dish,dish,dish",100,12,0,type1,"scissors,scissors,scissors,scissors","oven,pot,knife,fork",80% type 1/20% type 3,25,12
"0,100,0,100","true,true,true,true","3871.4000000003725,4867.200000000186,3732.899999999441,3565.4000000003725",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type1,"elephant,elephant,elephant,elephant","turtle,lion,clam,zebra",80% type 1/20% type 3,8,13
"0,100,0,100","true,true,true,true","4062.4000000003725,2783,3200.4000000003725,3045.899999999441",50,"oven,oven,oven,oven",100,12,0,type1,"scissors,scissors,scissors,scissors","dish,knife,pot,fork",80% type 1/20% type 3,53,14
"0,0,100,0","true,true,true,true","5234.299999999814,7733.4000000003725,5016.799999999814,4864.200000000186",50,"ship,ship,ship,ship",100,12,0,type1,"bike,bike,bike,bike","submarine,airplane,wagon,train",80% type 1/20% type 3,34,15
"100,100,100,100","true,true,true,true","4082.2000000001863,3800.600000000559,4267,5063",50,"scissors,scissors,scissors,scissors",100,12,0,type3,"train,train,train,train","bike,ship,submarine,airplane",80% type 1/20% type 3,57,16
"0,100,100,100","true,true,true,true","5536.700000000186,4449.200000000186,4550.0999999996275,4382.4000000003725",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"alligator,alligator,alligator,alligator","clam,lion,zebra,turtle",80% type 1/20% type 3,50,17
"0,0,100,100","true,true,true,true","9197.099999999627,3483.4000000003725,4083.9000000003725,2495.0999999996275",50,"lion,lion,lion,lion",100,12,0,type1,"snail,snail,snail,snail","dolphin,buffalo,turtle,mouse",80% type 1/20% type 3,15,18
"100,0,100,0","true,true,true,true","4415.5999999996275,4083.4000000003725,5117.399999999441,4497.700000000186",50,"desk,desk,desk,desk",100,12,0,type1,"chair,chair,chair,chair","cushion,cabinet,couch,door",80% type 1/20% type 3,16,19
"0,0,0,50","true,true,false,false","7247.799999999814,5583,6599.4000000003725,6330.5999999996275",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"ship,ship,ship,ship","airplane,train,bike,wagon",80% type 1/20% type 3,20,20
"0,100,0,100","true,true,true,true","7590.4000000003725,4083.0999999996275,4451.5999999996275,7647.5",50,"allow,allow,allow,allow",100,12,0,type1,"protect,protect,protect,protect","make,work,find,use",80% type 1/20% type 3,26,21
"100,0,0,0","true,true,true,true","3445.899999999441,6201.299999999814,6718.200000000186,8262.299999999814",50,"elephant,elephant,elephant,elephant",100,12,0,type1,"clam,clam,clam,clam","turtle,lion,dolphin,alligator",80% type 1/20% type 3,22,22
"100,100,0,47","true,true,true,false","5797.5,5517.0999999996275,5600.800000000745,6413.399999999441",50,"find,find,find,find",100,12,0,type3,"bike,bike,bike,bike","wagon,train,ship,airplane",80% type 1/20% type 3,64,23
"100,50,100,0","true,,true,true","4504.699999999255,,7015.799999999814,3215.2000000001863",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,type1,"clam,clam,clam,clam","mouse,dolphin,squirrel,lion",80% type 1/20% type 3,29,24
"0,100,0,100","true,true,true,true","6456.299999999814,3400.2999999998137,5200.299999999814,2348.2000000001863",50,"pot,pot,pot,pot",100,12,0,type1,"knife,knife,knife,knife","dish,scissors,oven,fork",80% type 1/20% type 3,39,25
0,true,4387.799999999814,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,3,26
"100,0,0,100","true,true,true,true","4047.9000000003725,4345.5999999996275,6684.5,4363",50,"desk,desk,desk,desk",100,12,0,type1,"chair,chair,chair,chair","couch,door,cabinet,cushion",80% type 1/20% type 3,9,27
"100,0,0,100","true,true,true,true","6487.799999999814,6167.700000000186,4349.899999999441,4079.7999999998137",50,"allow,allow,allow,allow",100,12,0,type1,"exist,exist,exist,exist","find,use,make,protect",80% type 1/20% type 3,54,28
"0,100,100,100","true,true,true,true","3729.7000000001863,9701.399999999441,4150.300000000745,3364.399999999441",50,"couch,couch,couch,couch",100,12,0,type1,"desk,desk,desk,desk","cushion,cabinet,chair,door",80% type 1/20% type 3,37,29
"0,0,0,0","true,true,true,true","8084.5999999996275,11568.100000000559,3866.4000000003725,6066.399999999441",50,"make,make,make,make",100,12,0,type1,"find,find,find,find","protect,exist,use,allow",80% type 1/20% type 3,40,30
"100,100,0,100","true,true,true,true","3111.7999999998137,3450,3932.7000000001863,2147.5999999996275",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"submarine,submarine,submarine,submarine","train,airplane,bike,ship",80% type 1/20% type 3,13,31
"100,0,100,0","true,true,true,true","3775.2999999998137,7384.600000000559,2432.7999999998137,2963.5",50,"knife,knife,knife,knife",100,12,0,type1,"pot,pot,pot,pot","oven,fork,dish,scissors",80% type 1/20% type 3,46,32
"0,100,100,0","true,true,true,true","5106.600000000559,2816.2000000001863,3500.199999999255,5314.300000000745",50,"work,work,work,work",100,12,0,type1,"make,make,make,make","protect,exist,use,allow",80% type 1/20% type 3,19,33
"0,0,0,0","true,true,true,true","4465.100000000559,4483.5999999996275,2933.2000000001863,3980.5",50,"door,door,door,door",100,12,0,type3,"make,make,make,make","chair,desk,cushion,couch",80% type 1/20% type 3,60,34
"100,100,100,0","true,true,true,true","5659,4717,3132.9000000003725,2681.5",50,"coat,coat,coat,coat",100,12,0,type1,"shirt,shirt,shirt,shirt","dress,belt,necklace,gloves",80% type 1/20% type 3,21,35
"100,100,100,0","true,true,true,true","4294.200000000186,3699,4334.399999999441,3730.2999999998137",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"fork,fork,fork,fork","pot,oven,dish,knife",80% type 1/20% type 3,32,36
"0,0,100,0","true,true,true,true","4460,3616.4000000003725,3667.0999999996275,4747.200000000186",50,"brush,brush,brush,brush",100,12,0,type1,"radio,radio,radio,radio","toy,doll,hammer,pen",80% type 1/20% type 3,17,37
"48,100,100,50","false,true,true,false","5251.9000000003725,2866.5999999996275,2684,2130.4000000003725",50,"allow,allow,allow,allow",100,12,0,type1,"work,work,work,work","make,protect,exist,find",80% type 1/20% type 3,12,38
"0,0,0,0","true,true,true,true","3732.7000000001863,3116.5999999996275,3633.600000000559,4131.299999999814",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type3,"toy,toy,toy,toy","dolphin,buffalo,alligator,clam",80% type 1/20% type 3,63,39
"0,0,0,0","true,true,true,true","3298.5999999996275,4001,2898.9000000003725,3431.5",50,"oven,oven,oven,oven",100,12,0,type3,"toy,toy,toy,toy","fork,dish,knife,scissors",80% type 1/20% type 3,66,40
"100,50,50,100","true,false,false,true","3374.600000000559,2817,3200.4000000003725,5529.199999999255",50,"make,make,make,make",100,12,0,type1,"work,work,work,work","protect,allow,use,exist",80% type 1/20% type 3,33,41
"0,0,0,0","true,true,true,true","3803.800000000745,3150.5999999996275,2499.9000000003725,3131.7999999988824",50,"scissors,scissors,scissors,scissors",100,12,0,type3,"cushion,cushion,cushion,cushion","pot,dish,fork,oven",80% type 1/20% type 3,59,42
"0,0,0,0","true,true,true,true","3435.4000000003725,2749.89999999851,3083.60000000149,2431.5",50,"shirt,shirt,shirt,shirt",100,12,0,type3,"cabinet,cabinet,cabinet,cabinet","dress,belt,coat,necklace",80% type 1/20% type 3,58,43
"100,100,0,100","true,true,true,true","3916.5999999996275,4399.10000000149,3201.199999999255,2664.699999999255",50,"shirt,shirt,shirt,shirt",100,12,0,type1,"belt,belt,belt,belt","coat,gloves,dress,necklace",80% type 1/20% type 3,49,44
"0,100,100,0","true,true,true,true","8317.300000000745,2216.5,3882.9000000003725,2530.7999999988824",50,"chair,chair,chair,chair",100,12,0,type1,"desk,desk,desk,desk","cushion,cabinet,door,couch",80% type 1/20% type 3,23,45
"100,0,0,0","true,true,true,true","3152.5999999996275,4650.700000001118,5000.0999999996275,3731.5999999996275",50,"brush,brush,brush,brush",100,12,0,type1,"radio,radio,radio,radio","hammer,pen,toy,doll",80% type 1/20% type 3,38,46
0,true,2889.699999999255,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,5,47
"0,100,0,0","true,true,true,true","3060,2194.300000000745,5434.199999999255,2881",50,"chair,chair,chair,chair",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","couch,door,desk,cushion",80% type 1/20% type 3,51,48
"100,100,0,0","true,true,true,true","4483.0999999996275,3434.5,3299.4000000003725,3247.699999999255",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"necklace,necklace,necklace,necklace","shirt,dress,coat,belt",80% type 1/20% type 3,42,49
"0,0,0,100","true,true,true,true","6243.299999998882,4666.0999999996275,4383.800000000745,4530.5",50,"pen,pen,pen,pen",100,12,0,type3,"train,train,train,train","radio,brush,doll,hammer",80% type 1/20% type 3,61,50
"100,100,100,0","true,true,true,true","4199.799999998882,2717.4000000003725,1966.199999999255,3113.800000000745",50,"radio,radio,radio,radio",100,12,0,type1,"brush,brush,brush,brush","pen,toy,doll,hammer",80% type 1/20% type 3,24,51
"0,0,100,100","true,true,true,true","8135.800000000745,8536.099999999627,3733.5,2380",50,"pen,pen,pen,pen",100,12,0,type1,"toy,toy,toy,toy","radio,hammer,brush,doll",80% type 1/20% type 3,10,52
"0,0,0,100","true,true,true,true","4693.10000000149,2932,3098.5999999996275,2131.9000000003725",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"elephant,elephant,elephant,elephant","turtle,clam,squirrel,zebra",80% type 1/20% type 3,36,53
