sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"5,98,49,3","true,true,true,true","3696,3800,4323.000000000015,4110.999999999985",50,"couch,couch,couch,couch",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","chair,door,desk,cushion",80% type 1/20% type 3,10,3
"50,86,0,82","true,true,true,true","3239,4470,3654,6254",50,"ship,ship,ship,ship",100,12,0,type1,"bike,bike,bike,bike","airplane,train,submarine,wagon",80% type 1/20% type 3,41,4
"80,50,2,10","true,true,true,true","3553.9999999999854,3232.0000000000146,3285.000000000029,3466.999999999971",50,"clam,clam,clam,clam",100,12,0,type1,"mouse,mouse,mouse,mouse","fox,lion,dolphin,octopus",80% type 1/20% type 3,30,5
"7,11,95,50","true,true,true,true","6979,4537,3181,3631",50,"work,work,work,work",100,12,0,type1,"exist,exist,exist,exist","make,use,allow,protect",80% type 1/20% type 3,50,6
"83,50,84,50","true,false,true,true","3235,3793.000000000029,4303.999999999971,2854",50,"radio,radio,radio,radio",100,12,0,type1,"hammer,hammer,hammer,hammer","brush,doll,pen,toy",80% type 1/20% type 3,28,7
"95,50,99,99","true,true,true,true","3957,3455,3462,3588",50,"make,make,make,make",100,12,0,type3,"dish,dish,dish,dish","knife,scissors,pot,oven",80% type 1/20% type 3,61,8
"50,100,100,0","true,true,true,true","3087,3261,3382,3588",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"coat,coat,coat,coat","belt,shirt,dress,gloves",80% type 1/20% type 3,32,9
"50,91,50,50","true,true,true,true","4007,4031,2915,4037.000000000029",50,"use,use,use,use",100,12,0,type1,"work,work,work,work","exist,make,protect,allow",80% type 1/20% type 3,43,10
"50,1,73,50","true,true,true,true","3970,3781,4715,2604.000000000029",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"airplane,airplane,airplane,airplane","wagon,ship,train,bike",80% type 1/20% type 3,27,11
"4,5,97,8","true,true,true,false","4087,3888,2947,3584",50,"use,use,use,use",100,12,0,type1,"allow,allow,allow,allow","find,make,exist,work",80% type 1/20% type 3,36,12
"98,100,100,100","true,true,true,true","3645.999999999971,3720,3517,2892",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type3,"necklace,necklace,necklace,necklace","shirt,dress,coat,gloves",80% type 1/20% type 3,60,13
"50,97,3,85","true,true,true,true","4086,3190,2540,2777",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"train,train,train,train","airplane,bike,ship,wagon",80% type 1/20% type 3,13,14
