sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"82,81,9,50","true,true,true,","5362.199999988079,6477.300000011921,5809,,12040.59999999404",50,"desk,desk,desk,desk",100,12,0,random,"elephant,elephant,elephant,elephant","train,mouse,door,scissors",random,30,3
"50,50,28,7","false,false,true,true","4544.300000011921,3989.199999988079,4392.300000011921,5545.699999988079",50,"coat,coat,coat,coat",100,12,0,random,"oven,oven,oven,oven","buffalo,clam,fox,shirt",random,10,4
"50,50,50,81","true,false,false,true","6707.800000011921,3157.5,4417.299999982119,4597.4000000059605",50,"toy,toy,toy,toy",100,12,0,random,"lion,lion,lion,lion","shirt,couch,work,turtle",random,64,5
"50,50,50,50","false,true,false,true","5775.300000011921,6582,6086.699999988079,4129.5999999940395",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"desk,desk,desk,desk","gloves,radio,use,hammer",random,21,6
"100,50,50,50","true,false,false,false","10385.100000023842,5857.899999976158,3462.0999999940395,7670",50,"scissors,scissors,scissors,scissors",100,12,0,random,"use,use,use,use","coat,ship,train,dish",random,26,7
"50,77,93,64","true,true,true,true","6992.200000017881,6932.0999999940395,5214.799999982119,6538.5",50,"couch,couch,couch,couch",100,12,0,random,"desk,desk,desk,desk","snail,oven,pen,belt",random,46,8
"21,0,0,0","true,true,true,true","7303,7637.5,5595.799999982119,4581.300000011921",50,"exist,exist,exist,exist",100,12,0,random,"bike,bike,bike,bike","protect,buffalo,work,squirrel",random,35,9
"50,82,50,0","false,true,false,true","7192.300000011921,5427.5999999940395,4120,4121.300000011921",50,"work,work,work,work",100,12,0,random,"turtle,turtle,turtle,turtle","necklace,mouse,pot,make",random,39,10
"79,56,18,73","true,false,true,true","5864.200000017881,9483.199999988079,5317.5999999940395,3140.7000000178814",50,"snail,snail,snail,snail",100,12,0,random,"hammer,hammer,hammer,hammer","pot,necklace,squirrel,belt",random,51,11
"50,69,50,5","false,true,false,true","12761.5,4614.5999999940395,8289.5,5656.300000011921",50,"dish,dish,dish,dish",100,12,0,random,"wagon,wagon,wagon,wagon","lion,airplane,snail,cabinet",random,54,12
"50,50,50,83","false,false,true,true","3736.2999999821186,3494.4000000059605,4852.300000011921,4528.5999999940395",50,"pot,pot,pot,pot",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","chair,find,protect,squirrel",random,38,13
"50,50,50,50","false,false,true,false","3031.4000000059605,7591,3085.199999988079,4306",50,"door,door,door,door",100,12,0,random,"chair,chair,chair,chair","turtle,protect,shirt,ship",random,49,14
"50,50,22,50","true,true,true,false","6497.600000023842,3738,5381.0999999940395,6005",50,"protect,protect,protect,protect",100,12,0,random,"zebra,zebra,zebra,zebra","belt,necklace,work,ship",random,66,15
"50,84,97,98","false,true,true,true","5053.199999988079,4774.199999988079,5434.100000023842,5305.399999976158",50,"submarine,submarine,submarine,submarine",100,12,0,random,"lion,lion,lion,lion","make,buffalo,zebra,elephant",random,59,16
"80,81,50,50","true,true,false,true","5622.5999999940395,3583.300000011921,2775.699999988079,4915.300000011921",50,"octopus,octopus,octopus,octopus",100,12,0,random,"fork,fork,fork,fork","dish,pot,doll,toy",random,28,17
"50,26,50,50","false,true,false,true","5195.5,5528.9000000059605,4178.199999988079,4007.0999999940395",50,"shirt,shirt,shirt,shirt",100,12,0,random,"mouse,mouse,mouse,mouse","knife,bike,exist,pot",random,57,18
"50,50,50,50","false,false,false,false","4444.5,4036.7000000178814,3572.4000000059605,2773.699999988079",50,"dress,dress,dress,dress",100,12,0,random,"shirt,shirt,shirt,shirt","knife,turtle,hammer,alligator",random,40,19
"50,50,50,50","false,true,false,false","4646,7334.800000011921,2855,3244.5999999940395",50,"turtle,turtle,turtle,turtle",100,12,0,random,"elephant,elephant,elephant,elephant","knife,work,desk,find",random,55,20
"50,59,50,50","false,true,true,true","3344.699999988079,7530.199999988079,11122.800000011921,3358.800000011921",50,"toy,toy,toy,toy",100,12,0,random,"desk,desk,desk,desk","clam,dish,gloves,wagon",random,50,21
"50,0,50,50","false,true,true,false","3109.300000011921,5140.699999988079,4692.200000017881,3120.0999999940395",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"shirt,shirt,shirt,shirt","wagon,exist,pen,work",random,63,22
"50,50,50,50","false,false,false,false","8444.799999982119,3468.5999999940395,2809.2000000178814,4095.0999999940395",50,"brush,brush,brush,brush",100,12,0,random,"belt,belt,belt,belt","couch,snail,doll,dish",random,45,23
"81,82,49,50","true,true,false,true","4176.4000000059605,5200.700000017881,7464.699999988079,4414.5",50,"make,make,make,make",100,12,0,random,"elephant,elephant,elephant,elephant","turtle,buffalo,submarine,gloves",random,34,24
"31,11,66,70","true,true,true,true","5219.300000011921,9223.09999999404,3648.4000000059605,7399.5999999940395",50,"elephant,elephant,elephant,elephant",100,12,0,random,"dish,dish,dish,dish","turtle,alligator,door,scissors",random,48,25
100,true,4883.5,50,left,100,12,0,catch,right,move this slider to the right,random,6,26
"50,74,90,19","false,true,true,true","6710.200000017881,3742.5,3331.2999999821186,5497.200000017881",50,"work,work,work,work",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","shirt,buffalo,clam,protect",random,27,27
"21,37,50,37","true,true,true,","6411.699999988079,4193.4000000059605,3837.2000000178814,,12039.09999999404",50,"gloves,gloves,gloves,gloves",100,12,0,random,"protect,protect,protect,protect","necklace,knife,fox,cushion",random,56,28
"50,50,50,50","false,false,true,false","3411.4000000059605,2333.699999988079,3849.800000011921,3372.0999999940395",50,"shirt,shirt,shirt,shirt",100,12,0,random,"dress,dress,dress,dress","fork,submarine,door,oven",random,20,29
"79,50,50,94","true,false,false,true","6993.699999988079,2927.7000000178814,3238.199999988079,4845.200000017881",50,"doll,doll,doll,doll",100,12,0,random,"fox,fox,fox,fox","octopus,work,make,lion",random,23,30
"79,50,50,34","true,false,false,true","8224.300000011921,3063.5,2116.5999999940395,6269",50,"airplane,airplane,airplane,airplane",100,12,0,random,"brush,brush,brush,brush","belt,turtle,alligator,couch",random,9,31
"50,94,39,50","true,true,true,false","4411.4000000059605,7710.799999982119,4668.600000023842,2329.899999976158",50,"airplane,airplane,airplane,airplane",100,12,0,random,"pot,pot,pot,pot","radio,oven,protect,elephant",random,37,32
"80,80,17,50","true,true,true,false","6791,10978.09999999404,9977.90000000596,2228",50,"turtle,turtle,turtle,turtle",100,12,0,random,"lion,lion,lion,lion","elephant,alligator,mouse,scissors",random,41,33
"50,50,50,50","false,false,true,true","4629.299999982119,4676.800000011921,3623.0999999940395,4023.0999999940395",50,"hammer,hammer,hammer,hammer",100,12,0,random,"dish,dish,dish,dish","elephant,lion,use,oven",random,65,34
"100,50,100,0","true,true,true,true","3272.4000000059605,5116.5999999940395,4605.5999999940395,4120.600000023842",50,"coat,coat,coat,coat",100,12,0,random,"elephant,elephant,elephant,elephant","exist,allow,airplane,use",random,19,35
"50,21,50,50","false,true,false,false","2909.2999999821186,5807.300000011921,5863.5999999940395,3380.9000000059605",50,"alligator,alligator,alligator,alligator",100,12,0,random,"mouse,mouse,mouse,mouse","allow,elephant,doll,hammer",random,60,36
"80,50,66,50","true,true,true,false","4345.300000011921,5051.699999988079,5369.199999988079,8227.200000017881",50,"wagon,wagon,wagon,wagon",100,12,0,random,"clam,clam,clam,clam","octopus,chair,squirrel,toy",random,47,37
"64,50,50,50","true,false,false,false","5334.9000000059605,7471.299999982119,3349.300000011921,1970.4000000059605",50,"pot,pot,pot,pot",100,12,0,random,"work,work,work,work","wagon,toy,turtle,snail",random,17,38
"23,85,8,50","true,true,true,false","5831.9000000059605,3937.300000011921,5488.299999982119,4438.9000000059605",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"shirt,shirt,shirt,shirt","elephant,dress,clam,work",random,18,39
"100,50,21,22","true,true,true,true","6911.800000011921,4458.5999999940395,5109.9000000059605,7316.4000000059605",50,"bike,bike,bike,bike",100,12,0,random,"work,work,work,work","hammer,chair,submarine,train",random,52,40
"50,50,50,50","false,false,false,false","7785.5999999940395,6308.799999982119,2369.100000023842,3142.399999976158",50,"clam,clam,clam,clam",100,12,0,random,"toy,toy,toy,toy","scissors,pen,oven,knife",random,36,41
"21,70,35,27","true,true,true,true","4435.0999999940395,3629.199999988079,3650.4000000059605,6657.0999999940395",50,"doll,doll,doll,doll",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","dress,octopus,cabinet,find",random,42,42
"50,64,50,50","false,true,false,false","3400.7999999821186,3650.7000000178814,2770,2426.5",50,"radio,radio,radio,radio",100,12,0,random,"cushion,cushion,cushion,cushion","snail,shirt,elephant,lion",random,33,43
"75,75,74,75","true,true,true,true","5114.5,5241.4000000059605,4995.5999999940395,5877.4000000059605",50,"fork,fork,fork,fork",100,12,0,random,"exist,exist,exist,exist","wagon,chair,toy,lion",random,29,44
"50,37,12,23","false,true,true,true","3316.5,4209,7092.5999999940395,5355.100000023842",50,"zebra,zebra,zebra,zebra",100,12,0,random,"wagon,wagon,wagon,wagon","find,octopus,lion,buffalo",random,16,45
"50,20,50,41","true,true,false,true","3227.600000023842,3468.899999976158,2155.2000000178814,4969.699999988079",50,"chair,chair,chair,chair",100,12,0,random,"bike,bike,bike,bike","allow,door,lion,toy",random,62,46
"78,50,50,50","true,false,false,false","5057.799999982119,2418.600000023842,10277.899999976158,2624.100000023842",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"exist,exist,exist,exist","allow,cabinet,airplane,pot",random,13,47
"50,32,68,50","true,true,true,true","4213.0999999940395,5996.5,3477.9000000059605,2869.5999999940395",50,"belt,belt,belt,belt",100,12,0,random,"lion,lion,lion,lion","find,cushion,snail,train",random,11,48
"62,52,38,26","true,true,true,true","4293.5999999940395,4092.5,6663.5,5765.5999999940395",50,"fox,fox,fox,fox",100,12,0,random,"belt,belt,belt,belt","oven,exist,alligator,zebra",random,14,49
"75,66,33,33","true,true,true,true","4716.800000011921,6275.0999999940395,3510.5999999940395,4905",50,"snail,snail,snail,snail",100,12,0,random,"fork,fork,fork,fork","oven,cabinet,buffalo,fox",random,12,50
"62,40,2,62","true,true,true,true","3494.5,4897.5999999940395,7599.300000011921,3873.800000011921",50,"chair,chair,chair,chair",100,12,0,random,"lion,lion,lion,lion","clam,airplane,couch,turtle",random,32,51
"50,50,41,100","false,false,true,true","4987,8050.700000017881,5966.5999999940395,6483.4000000059605",50,"bike,bike,bike,bike",100,12,0,random,"oven,oven,oven,oven","belt,dress,toy,pot",random,61,52
"58,25,38,50","true,true,true,true","6378.5999999940395,5798.4000000059605,3915.2999999821186,3522.9000000059605",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"train,train,train,train","hammer,zebra,octopus,cabinet",random,44,53
100,true,3722,50,left,100,12,0,catch,right,move this slider to the right,random,4,54
"18,65,50,66","true,true,false,true","4271.199999988079,2651.9000000059605,2934.0999999940395,5241.4000000059605",50,"protect,protect,protect,protect",100,12,0,random,"snail,snail,snail,snail","gloves,buffalo,doll,elephant",random,58,55
"64,50,9,85","true,false,true,true","3421.0999999940395,4366.4000000059605,3858.699999988079,4356.700000017881",50,"coat,coat,coat,coat",100,12,0,random,"lion,lion,lion,lion","dolphin,airplane,shirt,buffalo",random,8,56
"50,50,50,50","false,true,true,false","9066.5,3508.5,6212.199999988079,2855.0999999940395",50,"dish,dish,dish,dish",100,12,0,random,"pot,pot,pot,pot","bike,oven,hammer,dress",random,24,57
"37,17,50,50","true,true,true,false","3522.2999999821186,3470.5,2473.5999999940395,2131",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"toy,toy,toy,toy","squirrel,elephant,chair,airplane",random,43,58
"82,83,83,50","true,true,true,false","4430.100000023842,4685.199999988079,6937.5999999940395,5135.9000000059605",50,"octopus,octopus,octopus,octopus",100,12,0,random,"use,use,use,use","bike,fork,wagon,work",random,31,59
"50,20,50,50","true,true,false,false","3511.5,6023.5,2380.5999999940395,3647.699999988079",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"door,door,door,door","protect,belt,train,wagon",random,53,60
0,true,3305,50,left,100,12,0,catch,right,move this slider to the left,random,3,61
"65,66,50,36","true,true,true,true","3344.5,9885.100000023842,3365.7999999821186,7667.200000017881",50,"coat,coat,coat,coat",100,12,0,random,"mouse,mouse,mouse,mouse","turtle,octopus,find,pot",random,25,62
"50,76,50,20","false,true,false,true","4905.5999999940395,3883.9000000059605,2687.899999976158,4135.9000000059605",50,"chair,chair,chair,chair",100,12,0,random,"elephant,elephant,elephant,elephant","knife,zebra,find,fork",random,22,63
"28,60,71,50","true,true,true,false","4085.5,7090.5,6777.199999988079,3704.9000000059605",50,"fox,fox,fox,fox",100,12,0,random,"door,door,door,door","buffalo,ship,wagon,dress",random,7,64
0,true,3083.699999988079,50,left,100,12,0,catch,right,move this slider to the left,random,5,65
"18,32,16,50","true,true,true,true","4190.5,4921.899999976158,4608,4039.7000000178814",50,"brush,brush,brush,brush",100,12,0,random,"alligator,alligator,alligator,alligator","fork,dress,scissors,airplane",random,15,66
