sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"17,19,3,32","true,true,true,true","2786.39999999851,2746.6999999955297,2715.3000000044703,2850.2999999970198",50,"airplane,airplane,airplane,airplane",100,12,0,type3,"buffalo,buffalo,buffalo,buffalo","submarine,bike,ship,wagon",80% type 1/20% type 3,58,3
"62,53,50,68","true,true,true,true","3233.2999999970198,3021.5,2319.2000000029802,5728.19999999553",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,type1,"fox,fox,fox,fox","snail,turtle,alligator,lion",80% type 1/20% type 3,34,4
"86,24,14,12","true,true,true,true","4683.79999999702,3014.39999999851,2634.8000000044703,3043.7999999970198",50,"train,train,train,train",100,12,0,type1,"wagon,wagon,wagon,wagon","bike,airplane,ship,submarine",80% type 1/20% type 3,28,5
"25,77,51,50","true,true,true,true","2838,3053.7999999970198,2424.3000000044703,2666.10000000149",50,"work,work,work,work",100,12,0,type1,"use,use,use,use","make,find,exist,allow",80% type 1/20% type 3,19,6
"33,94,75,88","true,true,true,true","2925,3902.7000000029802,3781.5,2915.7000000029802",50,"oven,oven,oven,oven",100,12,0,type3,"cabinet,cabinet,cabinet,cabinet","knife,dish,fork,scissors",80% type 1/20% type 3,64,7
"76,61,58,50","true,true,true,true","2497.9000000059605,5834.79999999702,5187.70000000298,2293.7999999970198",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"bike,bike,bike,bike","airplane,train,submarine,ship",80% type 1/20% type 3,42,8
"0,14,18,96","true,true,true,true","2625.7000000029802,2586.1999999955297,3498.7000000029802,2859.89999999851",50,"knife,knife,knife,knife",100,12,0,type1,"pot,pot,pot,pot","fork,dish,scissors,oven",80% type 1/20% type 3,30,9
"85,73,50,50","true,true,true,true","2998.39999999851,3999.7000000029802,2577.7000000029802,1744.8999999985099",50,"zebra,zebra,zebra,zebra",100,12,0,type1,"snail,snail,snail,snail","clam,squirrel,dolphin,mouse",80% type 1/20% type 3,13,10
"50,50,75,89","true,true,true,true","3085.2000000029802,3111.10000000149,3523.5,2875.39999999851",50,"dress,dress,dress,dress",100,12,0,type3,"dish,dish,dish,dish","scissors,oven,pot,fork",80% type 1/20% type 3,57,11
"88,50,50,50","true,true,true,true","3791,2109.39999999851,2351.10000000149,1905.7999999970198",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"necklace,necklace,necklace,necklace","dress,shirt,belt,coat",80% type 1/20% type 3,31,12
"0,50,50,50","true,true,true,true","3054.5,2085.3000000044703,2125.1999999955297,1873.8000000044703",50,"toy,toy,toy,toy",100,12,0,type1,"brush,brush,brush,brush","doll,radio,hammer,pen",80% type 1/20% type 3,39,13
"50,50,50,50","true,true,true,true","2587.7000000029802,2570.1999999955297,1478.7000000029802,880.3999999985099",50,"toy,toy,toy,toy",100,12,0,type1,"doll,doll,doll,doll","hammer,pen,brush,radio",80% type 1/20% type 3,32,14
"100,100,63,10","true,true,true,true","3353.7000000029802,2868.6999999955297,2868.7000000029802,2867.7999999970198",50,"door,door,door,door",100,12,0,type1,"chair,chair,chair,chair","couch,cushion,desk,cabinet",80% type 1/20% type 3,36,15
"77,83,100,100","true,true,true,true","3079.6999999955297,3677.5,3741.5,2269.5",50,"chair,chair,chair,chair",100,12,0,type3,"squirrel,squirrel,squirrel,squirrel","clam,turtle,lion,fox",80% type 1/20% type 3,55,16
"50,50,50,50","true,true,true,true","2064.5999999940395,1762.1000000014901,2035.1000000014901,686.7999999970198",50,"brush,brush,brush,brush",100,12,0,type1,"radio,radio,radio,radio","hammer,doll,toy,pen",80% type 1/20% type 3,11,17
"76,81,87,100","true,true,true,true","3311.60000000149,2771.5,2198.5999999940395,1630.7000000029802",50,"shirt,shirt,shirt,shirt",100,12,0,type3,"submarine,submarine,submarine,submarine","bike,train,airplane,wagon",80% type 1/20% type 3,65,18
"50,50,50,50","true,true,true,true","2223,880.3000000044703,1858.8999999985099,904.5",50,"belt,belt,belt,belt",100,12,0,type3,"exist,exist,exist,exist","use,make,protect,work",80% type 1/20% type 3,59,19
"80,77,100,65","true,true,true,true","2707.1999999955297,2715.2000000029802,3022.7999999970198,2616.7000000029802",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"shirt,shirt,shirt,shirt","dress,necklace,coat,belt",80% type 1/20% type 3,24,20
"51,50,50,50","true,true,true,true","4015.89999999851,1915.9000000059605,1212.3999999985099,904.3999999985099",50,"knife,knife,knife,knife",100,12,0,type1,"fork,fork,fork,fork","pot,oven,scissors,dish",80% type 1/20% type 3,37,21
"100,63,21,18","true,true,true,true","2516.89999999851,3370.10000000149,2957.89999999851,3578.7000000029802",50,"pot,pot,pot,pot",100,12,0,type1,"fork,fork,fork,fork","knife,scissors,dish,oven",80% type 1/20% type 3,23,22
"15,50,50,50","true,true,true,true","3274,1237.1000000014901,1768.8999999985099,710.7999999970198",50,"protect,protect,protect,protect",100,12,0,type1,"use,use,use,use","exist,find,allow,make",80% type 1/20% type 3,26,23
100,true,4452.89999999851,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,6,24
"86,1,68,50","true,true,true,true","3465.3000000044703,3484,2384.7999999970198,912.1000000014901",50,"cushion,cushion,cushion,cushion",100,12,0,type1,"door,door,door,door","cabinet,couch,desk,chair",80% type 1/20% type 3,22,25
"15,18,11,0","true,true,true,true","2660.2000000029802,2488.6999999955297,2504.9000000059605,2390.7000000029802",50,"pot,pot,pot,pot",100,12,0,type1,"scissors,scissors,scissors,scissors","oven,fork,dish,knife",80% type 1/20% type 3,9,26
"28,10,69,0","true,true,true,true","3872.2000000029802,2373.39999999851,4382,5081.5",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,type1,"snail,snail,snail,snail","lion,buffalo,fox,alligator",80% type 1/20% type 3,41,27
