sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"17,100,75,60","true,true,true,true","4795.5999999940395,4947.200000017881,2711.9000000059605,3647.199999988079",50,"necklace,necklace,necklace,necklace",100,12,0,random,"couch,couch,couch,couch","scissors,chair,wagon,submarine",random,17,3
"97,100,12,0","true,true,true,true","3339.9000000059605,5426.4000000059605,3140.4000000059605,5333.799999982119",50,"coat,coat,coat,coat",100,12,0,random,"fox,fox,fox,fox","knife,find,scissors,belt",random,14,4
"0,100,26,0","true,true,true,true","3262.9000000059605,3304.899999976158,3106,4130.300000011921",50,"gloves,gloves,gloves,gloves",100,12,0,random,"knife,knife,knife,knife","mouse,fox,pen,doll",random,39,5
"21,19,21,75","true,true,true,true","4813.5,2723.800000011921,4613.5,2504.5999999940395",50,"belt,belt,belt,belt",100,12,0,random,"couch,couch,couch,couch","doll,brush,necklace,elephant",random,18,6
"86,14,17,55","true,true,true,true","2746.5,2715.800000011921,2249.7999999821186,4503.9000000059605",50,"door,door,door,door",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","fox,couch,necklace,use",random,59,7
"19,70,74,26","true,true,true,true","3531.699999988079,1850.5999999940395,1874.7000000178814,2234",50,"cushion,cushion,cushion,cushion",100,12,0,random,"fox,fox,fox,fox","brush,snail,clam,hammer",random,38,8
"17,85,1,8","true,true,true,true","5619.0999999940395,4094.0999999940395,2240.100000023842,1898.0999999940395",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","find,clam,shirt,necklace",random,57,9
"25,8,78,31","true,true,true,true","2017.5999999940395,4917,2225.300000011921,1705.5",50,"chair,chair,chair,chair",100,12,0,random,"belt,belt,belt,belt","squirrel,doll,fox,bike",random,58,10
100,true,4714.199999988079,50,left,100,12,0,catch,right,move this slider to the right,random,4,11
"11,8,12,3","true,true,true,true","5492,3066.5,1888.9000000059605,1851.5",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"exist,exist,exist,exist","octopus,necklace,desk,bike",random,28,12
0,true,2955.0999999940395,50,left,100,12,0,catch,right,move this slider to the left,random,5,13
"100,0,0,100","true,true,true,true","2190.7999999821186,2010.800000011921,3269.9000000059605,2557.7999999821186",50,"clam,clam,clam,clam",100,12,0,random,"dress,dress,dress,dress","gloves,mouse,octopus,submarine",random,61,14
"100,100,0,0","true,true,true,true","2406.0999999940395,2118.699999988079,3332.300000011921,2863.4000000059605",50,"knife,knife,knife,knife",100,12,0,random,"chair,chair,chair,chair","shirt,dish,hammer,find",random,49,15
"100,0,25,84","true,true,true,true","2910.4000000059605,3154.300000011921,4688.799999982119,2900.800000011921",50,"submarine,submarine,submarine,submarine",100,12,0,random,"fox,fox,fox,fox","mouse,chair,oven,buffalo",random,19,16
"100,100,100,0","true,true,true,true","2993.5999999940395,2211.100000023842,1952.0999999940395,2399.5",50,"fox,fox,fox,fox",100,12,0,random,"octopus,octopus,octopus,octopus","snail,alligator,submarine,squirrel",random,64,17
"99,0,100,22","true,true,true,true","3333.800000011921,2766.199999988079,3390.699999988079,3123",50,"alligator,alligator,alligator,alligator",100,12,0,random,"shirt,shirt,shirt,shirt","pot,coat,doll,fox",random,33,18
"13,96,100,0","true,true,true,true","2841.4000000059605,1590.5,1700.4000000059605,3494.0999999940395",50,"lion,lion,lion,lion",100,12,0,random,"dress,dress,dress,dress","snail,chair,coat,mouse",random,43,19
"0,100,100,2","true,true,true,true","3978.2000000178814,1639.5999999940395,1374.199999988079,2094.600000023842",50,"pot,pot,pot,pot",100,12,0,random,"brush,brush,brush,brush","dolphin,desk,belt,mouse",random,12,20
