sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,100,100,34","true,true,true,true","3178.399999976158,3164.8000000715256,2761,3492.600000023842",50,"work,work,work,work",100,12,0,type3,"wagon,wagon,wagon,wagon","ship,train,submarine,bike",50% type 1/50% type 3,58,3
"48,100,39,0","true,true,true,true","5258.899999976158,3583.7000000476837,3113.7999999523163,3516.3000000715256",50,"chair,chair,chair,chair",100,12,0,type1,"cushion,cushion,cushion,cushion","door,couch,cabinet,desk",50% type 1/50% type 3,30,4
"76,100,84,86","true,true,true,true","3731.7999999523163,3748.600000023842,4749.199999928474,4626.600000023842",50,"exist,exist,exist,exist",100,12,0,type3,"submarine,submarine,submarine,submarine","bike,ship,train,wagon",50% type 1/50% type 3,44,5
"27,62,50,89","true,true,true,true","5620.5,3401.399999976158,2950.899999976158,3918",50,"knife,knife,knife,knife",100,12,0,type3,"pen,pen,pen,pen","hammer,radio,doll,toy",50% type 1/50% type 3,64,6
"0,16,20,0","true,true,true,true","2830.5999999046326,6820.900000095367,3343.1999999284744,3187.899999976158",50,"chair,chair,chair,chair",100,12,0,type3,"toy,toy,toy,toy","desk,cabinet,door,cushion",50% type 1/50% type 3,38,7
"84,75,45,50","true,true,true,true","4994.699999928474,3467.2000000476837,4142.600000023842,4345.599999904633",50,"pot,pot,pot,pot",100,12,0,type3,"hammer,hammer,hammer,hammer","radio,pen,toy,brush",50% type 1/50% type 3,43,8
"50,0,0,0","true,true,true,true","3972.100000023842,3180.2999999523163,3188.7999999523163,5898.900000095367",50,"dish,dish,dish,dish",100,12,0,type3,"belt,belt,belt,belt","scissors,pot,oven,fork",50% type 1/50% type 3,54,9
"0,1,0,0","true,true,true,true","3623.2000000476837,3946,2776.2999999523163,2489.2000000476837",50,"mouse,mouse,mouse,mouse",100,12,0,type3,"make,make,make,make","octopus,alligator,dolphin,squirrel",50% type 1/50% type 3,63,10
"2,0,0,0","true,true,true,true","4022.100000023842,2662.600000023842,2580.0999999046326,3318.9000000953674",50,"shirt,shirt,shirt,shirt",100,12,0,type3,"chair,chair,chair,chair","dress,necklace,coat,gloves",50% type 1/50% type 3,53,11
"8,80,2,0","true,true,true,true","6034.100000023842,5005.599999904633,5291.800000071526,4512.299999952316",50,"chair,chair,chair,chair",100,12,0,type1,"door,door,door,door","desk,cabinet,couch,cushion",50% type 1/50% type 3,9,12
"4,20,24,18","true,true,true,true","6131.5,4970.5,3031.7999999523163,7867",50,"wagon,wagon,wagon,wagon",100,12,0,type3,"fox,fox,fox,fox","train,airplane,ship,submarine",50% type 1/50% type 3,51,13
"16,27,13,0","true,true,true,true","2970.5,3468.100000023842,3443.2999999523163,3367.399999976158",50,"fork,fork,fork,fork",100,12,0,type1,"scissors,scissors,scissors,scissors","pot,oven,dish,knife",50% type 1/50% type 3,13,14
"0,83,8,77","true,true,true,true","4156.399999976158,3059.100000023842,5070.700000047684,4247.5",50,"exist,exist,exist,exist",100,12,0,type1,"allow,allow,allow,allow","find,protect,make,work",50% type 1/50% type 3,21,15
