sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,50,50,50","true,false,false,false","4453.800000011921,2966.8999999910593,5053.899999991059,2691.9000000059605",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"alligator,alligator,alligator,alligator","snail,shirt,belt,work",random,21,3
"50,100,50,50","false,true,false,false","3803.5999999940395,3814.800000011921,1937.5999999940395,2382.2999999970198",50,"fox,fox,fox,fox",100,12,0,random,"turtle,turtle,turtle,turtle","find,alligator,belt,gloves",random,32,4
"100,0,100,50","true,true,true,false","4639,3913.199999988079,3117.4000000059605,2777.0999999940395",50,"work,work,work,work",100,12,0,random,"chair,chair,chair,chair","pot,submarine,dish,snail",random,36,5
"0,0,100,0","true,true,true,true","3139.800000011921,4470.5999999940395,3759.9000000059605,4592.29999999702",50,"make,make,make,make",100,12,0,random,"exist,exist,exist,exist","dish,necklace,clam,belt",random,39,6
"100,100,100,49","true,true,true,false","2863.4000000059605,2006.0999999940395,2013.9000000059605,4342.399999991059",50,"protect,protect,protect,protect",100,12,0,random,"octopus,octopus,octopus,octopus","alligator,turtle,fox,pen",random,35,7
0,true,3539.6000000089407,50,left,100,12,0,catch,right,move this slider to the left,random,5,8
"0,0,0,100","true,true,true,true","3186,2718.1000000089407,3925.8999999910593,3450.2999999970198",50,"scissors,scissors,scissors,scissors",100,12,0,random,"submarine,submarine,submarine,submarine","allow,use,protect,cushion",random,53,9
"0,0,0,0","true,true,true,true","3965.2000000029802,3836.0999999940395,2422.7000000029802,2539",50,"fork,fork,fork,fork",100,12,0,random,"work,work,work,work","cabinet,wagon,necklace,shirt",random,7,10
"100,100,100,100","true,true,true,true","2550.0999999940395,2145.2999999970198,2036,2014.2999999970198",50,"turtle,turtle,turtle,turtle",100,12,0,random,"cushion,cushion,cushion,cushion","brush,oven,desk,couch",random,62,11
"50,50,100,100","false,false,true,true","3494.2000000029802,2089.8999999910593,2846.9000000059605,3499.8999999910593",50,"dish,dish,dish,dish",100,12,0,random,"train,train,train,train","radio,dress,work,submarine",random,66,12
"100,100,0,100","true,true,true,true","3176.2000000029802,2500.2000000029802,2619.7999999970198,2031.1000000089407",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"door,door,door,door","fork,allow,lion,chair",random,49,13
"100,50,100,0","true,false,true,true","4515.600000008941,2184.699999988079,2703.5,2553.7000000029802",50,"gloves,gloves,gloves,gloves",100,12,0,random,"pot,pot,pot,pot","couch,buffalo,scissors,dress",random,31,14
