sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"0,100,100,0","true,true,true,true","7793.5,3400.300000011921,3125.600000023842,3903.099999964237",50,"dish,dish,dish,dish",100,12,0,type1,"fork,fork,fork,fork","oven,scissors,knife,pot",50% type 1/50% type 3,34,3
"0,0,100,100","true,true,true,false","5024.899999976158,4011.199999988079,2786.2000000476837,5484.699999988079",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,type1,"zebra,zebra,zebra,zebra","elephant,octopus,lion,mouse",50% type 1/50% type 3,7,4
"100,0,100,100","true,true,true,true","4012.2999999523163,4345.900000035763,3476.099999964237,7043.900000035763",50,"toy,toy,toy,toy",100,12,0,type3,"exist,exist,exist,exist","find,make,work,allow",50% type 1/50% type 3,45,5
"0,100,100,0","true,true,true,true","4039.899999976158,2483.7000000476837,2907.599999964237,3312.400000035763",50,"work,work,work,work",100,12,0,type3,"desk,desk,desk,desk","exist,find,make,protect",50% type 1/50% type 3,59,6
"0,3,25,0","true,true,true,true","5086.600000023842,5312.199999988079,4627.100000023842,4674.5",50,"ship,ship,ship,ship",100,12,0,type1,"airplane,airplane,airplane,airplane","train,submarine,bike,wagon",50% type 1/50% type 3,8,7
0,true,8188.699999988079,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,5,8
"22,100,16,1","true,true,true,true","4149.600000023842,3682.800000011921,3715.5,6537.199999988079",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"gloves,gloves,gloves,gloves","dress,coat,shirt,belt",50% type 1/50% type 3,31,9
"100,77,4,83","true,true,true,true","4383.5,3027.900000035763,2992.099999964237,2607.7000000476837",50,"oven,oven,oven,oven",100,12,0,type1,"scissors,scissors,scissors,scissors","knife,fork,dish,pot",50% type 1/50% type 3,27,10
"21,8,90,0","false,true,true,true","5062.5,5046.5,3752.300000011921,3687.800000011921",50,"radio,radio,radio,radio",100,12,0,type1,"pen,pen,pen,pen","hammer,toy,brush,doll",50% type 1/50% type 3,19,11
"91,80,92,93","true,false,false,false","5832.599999964237,2919.5,3220.100000023842,3439.800000011921",50,"scissors,scissors,scissors,scissors",100,12,0,type3,"alligator,alligator,alligator,alligator","snail,turtle,elephant,fox",50% type 1/50% type 3,44,12
"3,0,15,0","true,true,true,true","3134.300000011921,4960.5,4483.599999964237,3501",50,"wagon,wagon,wagon,wagon",100,12,0,type3,"pen,pen,pen,pen","airplane,ship,bike,train",50% type 1/50% type 3,49,13
"13,91,100,100","true,true,true,true","4624.5,2441.399999976158,2878.800000011921,3628.399999976158",50,"find,find,find,find",100,12,0,type1,"make,make,make,make","exist,allow,work,use",50% type 1/50% type 3,9,14
"82,50,50,50","false,false,false,false","2668.300000011921,1782.5999999642372,1211.1000000238419,1185.300000011921",50,"bike,bike,bike,bike",100,12,0,type3,"hammer,hammer,hammer,hammer","brush,toy,pen,doll",50% type 1/50% type 3,53,15
"16,17,26,18","true,true,true,true","6311.900000035763,3406.099999964237,2756.400000035763,3356.7999999523163",50,"cushion,cushion,cushion,cushion",100,12,0,type3,"dress,dress,dress,dress","chair,door,couch,desk",50% type 1/50% type 3,41,16
100,true,4126.300000011921,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,17
"93,26,73,100","true,true,true,true","5230.399999976158,3078.2000000476837,2910.199999988079,2551.399999976158",50,"bike,bike,bike,bike",100,12,0,type3,"chair,chair,chair,chair","desk,cabinet,couch,door",50% type 1/50% type 3,62,18
"14,30,79,50","true,true,true,false","3602,2509,2429.900000035763,1709.2999999523163",50,"radio,radio,radio,radio",100,12,0,type1,"pen,pen,pen,pen","toy,hammer,doll,brush",50% type 1/50% type 3,26,19
"88,92,17,100","true,true,true,true","3572.199999988079,2430.800000011921,2933.199999988079,2162.100000023842",50,"make,make,make,make",100,12,0,type3,"coat,coat,coat,coat","dress,gloves,necklace,belt",50% type 1/50% type 3,50,20
"41,50,50,50","true,true,true,true","2482.900000035763,1166.3999999761581,908.1000000238419,808.6999999880791",50,"make,make,make,make",100,12,0,type3,"radio,radio,radio,radio","pen,brush,hammer,toy",50% type 1/50% type 3,46,21
"50,50,50,50","true,true,true,true","1485.5,963.1999999880791,916.8000000119209,993.3000000119209",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"necklace,necklace,necklace,necklace","shirt,coat,belt,dress",50% type 1/50% type 3,10,22
"50,50,50,50","true,true,true,true","1521.0999999642372,785.3000000119209,964,785.6999999880791",50,"bike,bike,bike,bike",100,12,0,type1,"airplane,airplane,airplane,airplane","wagon,train,ship,submarine",50% type 1/50% type 3,29,23
"50,50,50,50","false,false,false,false","1215.7999999523163,891.6000000238419,3382.199999988079,920.4000000357628",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,type3,"radio,radio,radio,radio","dolphin,turtle,clam,alligator",50% type 1/50% type 3,58,24
"50,50,50,50","false,false,false,true","1271.199999988079,1575.199999988079,785.6999999880791,1290.5",50,"couch,couch,couch,couch",100,12,0,type3,"wagon,wagon,wagon,wagon","desk,chair,cushion,cabinet",50% type 1/50% type 3,48,25
"39,20,32,23","true,true,true,true","3559.900000035763,3384.899999976158,2131.600000023842,3422.699999988079",50,"pot,pot,pot,pot",100,12,0,type3,"dress,dress,dress,dress","oven,scissors,knife,fork",50% type 1/50% type 3,40,26
"20,36,7,20","false,false,false,false","3946.300000011921,3114.199999988079,3999.100000023842,3533.699999988079",50,"elephant,elephant,elephant,elephant",100,12,0,type3,"cushion,cushion,cushion,cushion","buffalo,turtle,mouse,snail",50% type 1/50% type 3,37,27
"26,25,35,35","false,false,false,false","4583.199999988079,2584.600000023842,2206.300000011921,2754.199999988079",50,"fork,fork,fork,fork",100,12,0,type3,"bike,bike,bike,bike","oven,pot,scissors,dish",50% type 1/50% type 3,61,28
"14,33,39,69","false,false,false,false","2932.5,3338.100000023842,2242.5,1902.800000011921",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"wagon,wagon,wagon,wagon","airplane,bike,train,ship",50% type 1/50% type 3,22,29
"34,68,26,41","false,false,false,true","2065.900000035763,2554.099999964237,3044.900000035763,2416.099999964237",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"dish,dish,dish,dish","pot,oven,fork,knife",50% type 1/50% type 3,13,30
"58,83,30,64","true,true,true,true","1520.699999988079,2400.400000035763,2952.599999964237,2377.600000023842",50,"door,door,door,door",100,12,0,type1,"couch,couch,couch,couch","chair,cabinet,desk,cushion",50% type 1/50% type 3,32,31
"76,73,26,65","false,false,false,false","3360.100000023842,2706.199999988079,3659.899999976158,1896.1000000238419",50,"door,door,door,door",100,12,0,type1,"cushion,cushion,cushion,cushion","chair,cabinet,desk,couch",50% type 1/50% type 3,18,32
"39,74,26,63","false,false,false,false","1756.4000000357628,1823.0999999642372,2377.7000000476837,3902.399999976158",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"clam,clam,clam,clam","snail,dolphin,elephant,alligator",50% type 1/50% type 3,14,33
"25,81,37,33","true,false,true,true","2378.800000011921,1774.199999988079,2890.599999964237,3923.400000035763",50,"toy,toy,toy,toy",100,12,0,type1,"pen,pen,pen,pen","brush,hammer,doll,radio",50% type 1/50% type 3,12,34
"23,67,59,54",",,false,false",",12022.899999976158,4416,4310.900000035763",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"gloves,gloves,gloves,gloves","belt,coat,dress,shirt",50% type 1/50% type 3,17,35
"68,82,37,63","false,true,true,false","1850.4000000357628,3796.099999964237,3014.5,4933.600000023842",50,"allow,allow,allow,allow",100,12,0,type1,"exist,exist,exist,exist","work,find,make,use",50% type 1/50% type 3,23,36
"77,88,35,67","false,false,false,false","4453.599999964237,2452.100000023842,2914.800000011921,3881.199999988079",50,"doll,doll,doll,doll",100,12,0,type3,"coat,coat,coat,coat","necklace,belt,dress,shirt",50% type 1/50% type 3,43,37
"70,50,50,50",",,,",",12021.400000035763,12024.800000011921,12024.199999988079,12018.899999976158",50,"clam,clam,clam,clam",100,12,0,type1,"buffalo,buffalo,buffalo,buffalo","mouse,turtle,elephant,fox",50% type 1/50% type 3,21,38
"60,37,62,23","true,true,true,true","2983.7999999523163,2090.7000000476837,2166.099999964237,3032.599999964237",50,"find,find,find,find",100,12,0,type3,"necklace,necklace,necklace,necklace","allow,work,protect,exist",50% type 1/50% type 3,66,39
"71,50,50,50","true,false,false,false","2438.300000011921,2554.099999964237,2630.699999988079,2638.699999988079",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"lion,lion,lion,lion","elephant,mouse,squirrel,fox",50% type 1/50% type 3,35,40
"23,39,35,50","true,true,true,false","3764.899999976158,3321.300000011921,3479.300000011921,3391.900000035763",50,"train,train,train,train",100,12,0,type3,"make,make,make,make","airplane,wagon,ship,bike",50% type 1/50% type 3,56,41
"50,50,50,50","false,false,false,false","2950.800000011921,2971.100000023842,1576,3144.099999964237",50,"radio,radio,radio,radio",100,12,0,type3,"mouse,mouse,mouse,mouse","zebra,elephant,octopus,lion",50% type 1/50% type 3,51,42
"69,67,69,77","true,true,true,true","5034.100000023842,3253.099999964237,4895.100000023842,4584.399999976158",50,"use,use,use,use",100,12,0,type1,"allow,allow,allow,allow","protect,work,find,exist",50% type 1/50% type 3,16,43
"83,99,100,85","true,true,true,true","2744.5,2778.300000011921,3440.5,5163.800000011921",50,"shirt,shirt,shirt,shirt",100,12,0,type3,"dish,dish,dish,dish","pot,knife,scissors,fork",50% type 1/50% type 3,47,44
"50,50,50,50","false,false,false,false","3430.900000035763,2102.899999976158,2488,896.4000000357628",50,"coat,coat,coat,coat",100,12,0,type3,"hammer,hammer,hammer,hammer","brush,doll,radio,toy",50% type 1/50% type 3,60,45
"50,50,50,50","false,false,false,false","2586.100000023842,2493.399999976158,838.1000000238419,788.1999999880791",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"desk,desk,desk,desk","cushion,couch,chair,door",50% type 1/50% type 3,25,46
"50,50,50,50","false,false,false,false","1420.199999988079,724.3000000119209,801.6999999880791,844.3000000119209",50,"dish,dish,dish,dish",100,12,0,type3,"belt,belt,belt,belt","pot,scissors,oven,knife",50% type 1/50% type 3,54,47
"50,50,50,50","false,false,true,false","1214.300000011921,1067.6000000238419,1501.0999999642372,858.9000000357628",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"train,train,train,train","airplane,wagon,ship,bike",50% type 1/50% type 3,15,48
"69,50,50,50","false,false,false,false","2436.399999976158,1417,680,856.3000000119209",50,"protect,protect,protect,protect",100,12,0,type1,"find,find,find,find","allow,make,work,use",50% type 1/50% type 3,30,49
"62,50,50,50","true,false,false,false","3933.300000011921,2468.300000011921,883.3999999761581,904.3999999761581",50,"dress,dress,dress,dress",100,12,0,type1,"coat,coat,coat,coat","gloves,belt,shirt,necklace",50% type 1/50% type 3,24,50
"50,50,50,50",",,,",",12022,12023.299999952316,12022.100000023842,12012.800000011921",50,"radio,radio,radio,radio",100,12,0,type3,"buffalo,buffalo,buffalo,buffalo","brush,pen,hammer,doll",50% type 1/50% type 3,39,51
"50,50,50,50","false,false,false,false","2499.199999988079,1106.9000000357628,709,579.8999999761581",50,"clam,clam,clam,clam",100,12,0,type1,"lion,lion,lion,lion","buffalo,octopus,zebra,elephant",50% type 1/50% type 3,28,52
"50,90,50,91","false,true,true,true","4083.7999999523163,3303.399999976158,762.1000000238419,2495.800000011921",50,"pot,pot,pot,pot",100,12,0,type3,"belt,belt,belt,belt","coat,necklace,dress,shirt",50% type 1/50% type 3,57,53
"69,50,50,27","false,false,false,true","2379.099999964237,791.6999999880791,924,3604.600000023842",50,"door,door,door,door",100,12,0,type3,"doll,doll,doll,doll","desk,cabinet,cushion,chair",50% type 1/50% type 3,55,54
100,true,4232.899999976158,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,6,55
"68,89,50,50","true,true,false,false","2559.7999999523163,2603.100000023842,1824.1000000238419,881.3999999761581",50,"ship,ship,ship,ship",100,12,0,type3,"work,work,work,work","bike,wagon,airplane,train",50% type 1/50% type 3,63,56
"50,50,50,50","false,false,false,false","1287.3999999761581,746.3000000119209,560.8000000119209,674",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"ship,ship,ship,ship","bike,train,airplane,wagon",50% type 1/50% type 3,36,57
"50,50,50,50","false,false,false,false","960.6000000238419,1278,734,791.0999999642372",50,"toy,toy,toy,toy",100,12,0,type1,"brush,brush,brush,brush","doll,pen,radio,hammer",50% type 1/50% type 3,33,58
"50,50,50,50","true,true,false,true","1398.9000000357628,925.3000000119209,861.6999999880791,943",50,"chair,chair,chair,chair",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","couch,desk,cushion,door",50% type 1/50% type 3,11,59
"50,50,50,50","false,true,false,true","1230.5,850.8000000119209,691.6999999880791,945.4000000357628",50,"fork,fork,fork,fork",100,12,0,type1,"scissors,scissors,scissors,scissors","pot,oven,knife,dish",50% type 1/50% type 3,20,60
"50,50,50,50","false,true,false,true","993.5999999642372,774.3000000119209,767.3000000119209,907.3999999761581",50,"octopus,octopus,octopus,octopus",100,12,0,type3,"allow,allow,allow,allow","dolphin,fox,snail,clam",50% type 1/50% type 3,65,61
"50,50,50,50","false,true,false,false","1306.300000011921,1018.5999999642372,1043.199999988079,1282.7000000476837",50,"train,train,train,train",100,12,0,type3,"find,find,find,find","bike,submarine,airplane,wagon",50% type 1/50% type 3,42,62
"60,69,73,79","true,true,true,true","2010.1000000238419,2038.300000011921,2296.599999964237,1648.5",50,"make,make,make,make",100,12,0,type3,"gloves,gloves,gloves,gloves","coat,dress,shirt,belt",50% type 1/50% type 3,64,63
"71,50,50,50","false,true,true,true","2192.599999964237,939.1999999880791,852.7000000476837,943.2999999523163",50,"work,work,work,work",100,12,0,type3,"door,door,door,door","make,allow,use,exist",50% type 1/50% type 3,52,64
0,true,5119.599999964237,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,3,65
"74,50,50,50","true,true,false,true","1853.199999988079,700.5999999642372,876.1000000238419,945.6000000238419",50,"make,make,make,make",100,12,0,type3,"doll,doll,doll,doll","exist,protect,use,work",50% type 1/50% type 3,38,66
