sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"68,75,76,68","true,true,true,true","3578.60000000149,6085.10000000149,3691.7000000029802,3809.2000000029802",50,"gloves,gloves,gloves,gloves",100,12,0,random,"protect,protect,protect,protect","turtle,allow,lion,wagon",random,32,3
"34,22,0,83","true,true,true,true","4289.39999999851,3488.5,3256.2999999970198,3622.2999999970198",50,"door,door,door,door",100,12,0,random,"turtle,turtle,turtle,turtle","gloves,oven,cabinet,protect",random,28,4
"76,77,80,95","true,true,true,true","3458.7999999970198,3974,3871.7000000029802,3579.2999999970198",50,"allow,allow,allow,allow",100,12,0,random,"belt,belt,belt,belt","chair,train,pen,door",random,49,5
"51,75,19,80","true,true,true,true","4115.10000000149,2614.7999999970198,2867.39999999851,3524.8000000044703",50,"train,train,train,train",100,12,0,random,"toy,toy,toy,toy","coat,snail,oven,cabinet",random,8,6
"50,75,78,4","false,true,true,true","3090.8000000044703,3936.5,3032.89999999851,4132.29999999702",50,"knife,knife,knife,knife",100,12,0,random,"toy,toy,toy,toy","airplane,turtle,wagon,fork",random,17,7
"77,52,50,75","true,false,false,true","2714.2999999970198,4011.89999999851,2348.60000000149,3518.89999999851",50,"elephant,elephant,elephant,elephant",100,12,0,random,"hammer,hammer,hammer,hammer","brush,find,oven,ship",random,65,8
"50,34,16,77","false,true,true,true","2312.39999999851,2721.89999999851,4267.39999999851,2772.60000000149",50,"bike,bike,bike,bike",100,12,0,random,"coat,coat,coat,coat","snail,doll,cushion,radio",random,14,9
"96,23,100,0","true,true,true,true","3178.2999999970198,3674,3321.89999999851,2730.7000000029802",50,"fox,fox,fox,fox",100,12,0,random,"work,work,work,work","hammer,clam,radio,squirrel",random,61,10
"77,50,100,80","true,false,true,true","2973.3000000044703,3037.89999999851,4058.5,3546.2000000029802",50,"belt,belt,belt,belt",100,12,0,random,"desk,desk,desk,desk","hammer,alligator,chair,turtle",random,40,11
100,true,3417.7000000029802,50,left,100,12,0,catch,right,move this slider to the right,random,4,12
"89,79,81,90","true,true,true,true","2826,2878.60000000149,2537.7999999970198,4429.60000000149",50,"work,work,work,work",100,12,0,random,"submarine,submarine,submarine,submarine","dolphin,clam,squirrel,pen",random,54,13
"77,76,81,1","true,true,true,true","3198.3000000044703,2369.1999999955297,2748.5,3120.8000000044703",50,"clam,clam,clam,clam",100,12,0,random,"allow,allow,allow,allow","cushion,exist,belt,couch",random,12,14
"93,96,11,100","true,true,true,true","3218.89999999851,2805.5,4905.10000000149,2481.7000000029802",50,"lion,lion,lion,lion",100,12,0,random,"use,use,use,use","necklace,cabinet,snail,ship",random,31,15
"83,12,86,13","true,true,true,true","3038.5,2722.7999999970198,2475.2000000029802,2656.89999999851",50,"find,find,find,find",100,12,0,random,"hammer,hammer,hammer,hammer","radio,wagon,door,work",random,26,16
"13,88,96,93","true,true,true,true","4335.10000000149,3655.5,2742.2000000029802,2186.3000000044703",50,"make,make,make,make",100,12,0,random,"ship,ship,ship,ship","knife,hammer,octopus,turtle",random,37,17
"92,11,100,16","true,true,true,true","2391.5,3276.7000000029802,2641.5,3847.5",50,"elephant,elephant,elephant,elephant",100,12,0,random,"squirrel,squirrel,squirrel,squirrel","snail,gloves,alligator,submarine",random,46,18
"14,7,99,9","true,true,true,true","2700.3000000044703,3227.0999999940395,3448,3039.3000000044703",50,"coat,coat,coat,coat",100,12,0,random,"gloves,gloves,gloves,gloves","door,cabinet,chair,alligator",random,57,19
