sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"14,80,27,28","true,true,true,true","4414.5,4323.4000000059605,3495.2999999970198,3269.6999999955297",50,"zebra,zebra,zebra,zebra",100,12,0,type1,"mouse,mouse,mouse,mouse","turtle,squirrel,snail,dolphin",80% type 1/20% type 3,39,3
"0,4,0,0","true,true,false,true","3822.5,3314.5,2606.7999999970198,4709.80000000447",50,"belt,belt,belt,belt",100,12,0,type3,"knife,knife,knife,knife","shirt,necklace,coat,dress",80% type 1/20% type 3,57,4
"100,7,100,100","true,true,true,true","3613.5,2961,2866.2999999970198,4707.89999999851",50,"doll,doll,doll,doll",100,12,0,type1,"pen,pen,pen,pen","radio,brush,toy,hammer",80% type 1/20% type 3,44,5
0,true,3961.7999999970198,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,3,6
"8,23,100,7","true,true,true,true","3335.2999999970198,6263.39999999851,6073,3377.7000000029802",50,"desk,desk,desk,desk",100,12,0,type1,"door,door,door,door","couch,cushion,cabinet,chair",80% type 1/20% type 3,52,7
"0,100,64,0","true,true,false,true","4526.10000000149,4390,6685.5999999940395,4251.4000000059605",50,"cushion,cushion,cushion,cushion",100,12,0,type1,"desk,desk,desk,desk","chair,cabinet,door,couch",80% type 1/20% type 3,24,8
"34,83,17,95","true,true,true,true","6415.29999999702,2680.3000000044703,3401.7999999970198,4275.39999999851",50,"hammer,hammer,hammer,hammer",100,12,0,type1,"brush,brush,brush,brush","pen,toy,radio,doll",80% type 1/20% type 3,51,9
"87,93,93,17","true,true,true,true","3522.1999999955297,3369,2543.5,6078.5",50,"submarine,submarine,submarine,submarine",100,12,0,type3,"octopus,octopus,octopus,octopus","mouse,buffalo,squirrel,turtle",80% type 1/20% type 3,56,10
"0,100,12,99","true,true,true,true","3887.5,2503,3927.5,3467",50,"find,find,find,find",100,12,0,type1,"make,make,make,make","protect,work,exist,allow",80% type 1/20% type 3,34,11
"27,100,69,68","true,true,true,true","3703.10000000149,2928.5999999940395,4144.9000000059605,3482.39999999851",50,"hammer,hammer,hammer,hammer",100,12,0,type1,"toy,toy,toy,toy","radio,doll,pen,brush",80% type 1/20% type 3,9,12
"100,31,76,2","true,true,true,true","2948.39999999851,4607.5,3162.1999999955297,4215.60000000149",50,"octopus,octopus,octopus,octopus",100,12,0,type1,"turtle,turtle,turtle,turtle","alligator,mouse,fox,clam",80% type 1/20% type 3,46,13
"69,9,94,8","true,true,true,true","7652.5,4571,3261.1999999955297,3826.39999999851",50,"work,work,work,work",100,12,0,type1,"allow,allow,allow,allow","exist,make,use,find",80% type 1/20% type 3,27,14
"0,84,11,9","true,true,true,true","3062.2999999970198,3924.7000000029802,4981.89999999851,3381.89999999851",50,"necklace,necklace,necklace,necklace",100,12,0,type3,"alligator,alligator,alligator,alligator","coat,belt,dress,shirt",80% type 1/20% type 3,64,15
"0,100,28,11","true,true,true,true","3742.89999999851,2658.7000000029802,3119.60000000149,5029.60000000149",50,"train,train,train,train",100,12,0,type1,"submarine,submarine,submarine,submarine","airplane,ship,bike,wagon",80% type 1/20% type 3,35,16
"6,7,87,9","true,true,true,true","3577.10000000149,4385.29999999702,3785.4000000059605,3747.39999999851",50,"use,use,use,use",100,12,0,type1,"allow,allow,allow,allow","exist,find,work,make",80% type 1/20% type 3,13,17
100,true,3439.5,50,left,100,12,0,catch,right,move this slider to the right,80% type 1/20% type 3,4,18
"6,93,100,8","true,true,true,true","2987.39999999851,2937.60000000149,4288.20000000298,3115.5",50,"pot,pot,pot,pot",100,12,0,type1,"knife,knife,knife,knife","oven,scissors,fork,dish",80% type 1/20% type 3,36,19
"10,100,90,11","true,true,true,true","4536.5,2625.60000000149,3089,2905",50,"belt,belt,belt,belt",100,12,0,type1,"dress,dress,dress,dress","gloves,shirt,coat,necklace",80% type 1/20% type 3,54,20
"90,12,12,12","true,true,true,true","5200.10000000149,3872.89999999851,3933.60000000149,5116.69999999553",50,"dish,dish,dish,dish",100,12,0,type1,"oven,oven,oven,oven","scissors,pot,fork,knife",80% type 1/20% type 3,29,21
"85,100,78,21","true,true,true,true","3763.5,3441.7999999970198,4544.9000000059605,2477.6999999955297",50,"wagon,wagon,wagon,wagon",100,12,0,type3,"couch,couch,couch,couch","cabinet,cushion,desk,door",80% type 1/20% type 3,66,22
"79,0,5,96","true,true,true,true","7648.29999999702,5191.20000000298,7305.19999999553,5361.70000000298",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"dish,dish,dish,dish","oven,knife,fork,pot",80% type 1/20% type 3,43,23
"87,11,10,93","true,true,true,true","3479.10000000149,4058.5,4593.89999999851,3205.60000000149",50,"coat,coat,coat,coat",100,12,0,type1,"shirt,shirt,shirt,shirt","belt,dress,gloves,necklace",80% type 1/20% type 3,40,24
"100,100,100,100","true,true,true,true","2859.10000000149,2482.3000000044703,3280.1999999955297,2374",50,"train,train,train,train",100,12,0,type3,"oven,oven,oven,oven","pot,fork,knife,scissors",80% type 1/20% type 3,58,25
"2,87,87,90","true,true,true,true","3865.2000000029802,3176.6999999955297,2552.39999999851,2519.9000000059605",50,"coat,coat,coat,coat",100,12,0,type3,"radio,radio,radio,radio","brush,doll,pen,hammer",80% type 1/20% type 3,60,26
"11,88,100,2","true,true,true,true","4334.89999999851,4327.5,2941.3000000044703,5193.19999999553",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type1,"dolphin,dolphin,dolphin,dolphin","lion,alligator,turtle,buffalo",80% type 1/20% type 3,25,27
"94,13,76,45","true,true,true,false","4155.89999999851,3160.3000000044703,2675.5999999940395,3072.60000000149",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"wagon,wagon,wagon,wagon","train,ship,bike,submarine",80% type 1/20% type 3,42,28
"92,4,74,1","true,true,true,true","3051.10000000149,3444.39999999851,2725.10000000149,4312",50,"lion,lion,lion,lion",100,12,0,type1,"elephant,elephant,elephant,elephant","mouse,squirrel,buffalo,zebra",80% type 1/20% type 3,18,29
"2,8,72,0","true,true,false,true","3928.60000000149,3680.7999999970198,4097.70000000298,3063.7000000029802",50,"desk,desk,desk,desk",100,12,0,type1,"door,door,door,door","couch,cushion,cabinet,chair",80% type 1/20% type 3,38,30
"85,16,90,12","true,true,true,true","5301.5,2843.2000000029802,2723.2999999970198,3188.1999999955297",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"dress,dress,dress,dress","coat,necklace,shirt,belt",80% type 1/20% type 3,26,31
"8,19,99,41","true,true,true,true","5707.69999999553,5918.10000000149,4670.79999999702,3614.10000000149",50,"desk,desk,desk,desk",100,12,0,type1,"cushion,cushion,cushion,cushion","chair,cabinet,couch,door",80% type 1/20% type 3,31,32
0,true,3249.1999999955297,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,5,33
"96,16,35,83","true,true,true,true","2845.7000000029802,3272.2000000029802,3198.39999999851,2529.39999999851",50,"brush,brush,brush,brush",100,12,0,type1,"doll,doll,doll,doll","toy,pen,hammer,radio",80% type 1/20% type 3,37,34
"100,82,6,15","true,true,true,true","2635,2621.9000000059605,4210.89999999851,2805.6999999955297",50,"oven,oven,oven,oven",100,12,0,type1,"knife,knife,knife,knife","fork,scissors,pot,dish",80% type 1/20% type 3,8,35
"7,100,21,96","true,true,true,true","4448.70000000298,2580.10000000149,4792.60000000149,2529.39999999851",50,"dish,dish,dish,dish",100,12,0,type1,"fork,fork,fork,fork","oven,knife,pot,scissors",80% type 1/20% type 3,15,36
"86,50,83,13","true,false,true,true","2935.6999999955297,5756.5,2792.7000000029802,4283.20000000298",50,"pen,pen,pen,pen",100,12,0,type1,"radio,radio,radio,radio","toy,doll,brush,hammer",80% type 1/20% type 3,23,37
"81,82,98,91","true,true,false,true","6660.20000000298,2883.0999999940395,3532.8000000044703,5743.69999999553",50,"dress,dress,dress,dress",100,12,0,type3,"scissors,scissors,scissors,scissors","dish,pot,fork,oven",80% type 1/20% type 3,65,38
"83,1,40,34","true,true,true,true","3183,2981.5,4043.60000000149,6441.80000000447",50,"toy,toy,toy,toy",100,12,0,type1,"pen,pen,pen,pen","hammer,doll,brush,radio",80% type 1/20% type 3,16,39
"77,26,19,25","true,true,true,true","3531.6999999955297,3258.10000000149,2849.89999999851,4107.9000000059605",50,"belt,belt,belt,belt",100,12,0,type1,"gloves,gloves,gloves,gloves","necklace,dress,shirt,coat",80% type 1/20% type 3,33,40
"7,6,97,99","true,true,true,true","4296.79999999702,3586.2000000029802,2862.7999999970198,2991.5",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"oven,oven,oven,oven","knife,fork,dish,pot",80% type 1/20% type 3,22,41
"99,19,6,95","true,true,true,true","5184.30000000447,2759.39999999851,3413.6999999955297,4417.80000000447",50,"work,work,work,work",100,12,0,type1,"make,make,make,make","use,allow,exist,protect",80% type 1/20% type 3,48,42
"71,22,79,24","true,true,true,true","10165.30000000447,3841.89999999851,2025.2999999970198,2274.10000000149",50,"coat,coat,coat,coat",100,12,0,type1,"shirt,shirt,shirt,shirt","necklace,dress,belt,gloves",80% type 1/20% type 3,19,43
"85,77,90,95","true,true,true,true","3400.5,2668.89999999851,2447.89999999851,2160.7999999970198",50,"pen,pen,pen,pen",100,12,0,type3,"turtle,turtle,turtle,turtle","mouse,clam,snail,alligator",80% type 1/20% type 3,63,44
"18,96,10,100","true,true,true,true","4013.60000000149,3849.10000000149,5392.39999999851,3399.2000000029802",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type1,"cushion,cushion,cushion,cushion","door,couch,desk,chair",80% type 1/20% type 3,10,45
"91,91,100,95","true,true,true,true","2888.39999999851,2497.7999999970198,2101.4000000059605,2354.7999999970198",50,"brush,brush,brush,brush",100,12,0,type3,"exist,exist,exist,exist","allow,work,use,make",80% type 1/20% type 3,62,46
