sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"87,2,24,90","true,true,true,true","9762.79999999702,6437.9000000059605,4617.29999999702,5842.4000000059605",50,"gloves,gloves,gloves,gloves",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","fox,hammer,fork,alligator",random,27,3
"18,41,33,53","true,,true,true","10767.10000000894,,6873.300000011921,11120.89999999106",50,"pot,pot,pot,pot",100,12,0,random,"ship,ship,ship,ship","knife,dress,use,snail",random,42,4
"69,69,29,33","true,true,true,true","5228.100000008941,5285.5,5749.899999991059,4193.600000008941",50,"hammer,hammer,hammer,hammer",100,12,0,random,"protect,protect,protect,protect","exist,allow,necklace,shirt",random,35,5
"63,36,39,64","true,true,true,true","4244.4000000059605,7064.5999999940395,8090.29999999702,3352.7000000029802",50,"bike,bike,bike,bike",100,12,0,random,"toy,toy,toy,toy","coat,hammer,couch,belt",random,18,6
"75,91,100,54","true,true,true,true","4895.0999999940395,12000.40000000596,3225.2999999970198,4297.5",50,"fox,fox,fox,fox",100,12,0,random,"desk,desk,desk,desk","radio,wagon,pen,allow",random,28,7
0,true,6102.0999999940395,50,left,100,12,0,catch,right,move this slider to the left,random,3,8
"57,7,78,71","true,true,true,true","12052.29999999702,4017.6000000089407,3877.2999999970198,3849.2000000029802",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"pen,pen,pen,pen","protect,lion,door,shirt",random,19,9
"53,77,29,50","true,true,,true","11873.39999999106,7616.800000011921,,4777.79999999702",50,"oven,oven,oven,oven",100,12,0,random,"chair,chair,chair,chair","alligator,radio,fork,protect",random,55,10
"53,40,51,50","true,true,true,true","11067.90000000596,10927.20000000298,4365.199999988079,2008.7000000029802",50,"ship,ship,ship,ship",100,12,0,random,"submarine,submarine,submarine,submarine","wagon,mouse,desk,lion",random,52,11
"38,13,38,94","true,true,true,true","5716.100000008941,5621.0999999940395,5221.70000000298,2890.5",50,"radio,radio,radio,radio",100,12,0,random,"knife,knife,knife,knife","necklace,couch,cabinet,fork",random,11,12
"50,62,50,50","true,true,true,true","4641.5999999940395,8845.5,2789.9000000059605,3417.5",50,"turtle,turtle,turtle,turtle",100,12,0,random,"alligator,alligator,alligator,alligator","work,scissors,chair,mouse",random,59,13
"56,73,72,63","true,true,true,true","8918.09999999404,4876.5,5652.399999991059,3564.4000000059605",50,"coat,coat,coat,coat",100,12,0,random,"scissors,scissors,scissors,scissors","lion,cabinet,radio,dish",random,62,14
"86,65,75,39","true,true,true,true","4603.79999999702,4523.79999999702,3273.2000000029802,6180.79999999702",50,"work,work,work,work",100,12,0,random,"cabinet,cabinet,cabinet,cabinet","belt,radio,door,make",random,64,15
"19,65,57,68","true,true,true,true","3819.9000000059605,4167,3731.5,2693.7000000029802",50,"snail,snail,snail,snail",100,12,0,random,"protect,protect,protect,protect","zebra,door,pot,cushion",random,12,16
"37,12,54,94","true,true,true,true","3799,2519.9000000059605,5608.79999999702,3582",50,"knife,knife,knife,knife",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","shirt,fork,exist,zebra",random,39,17
"52,40,39,86","true,true,true,true","10947.79999999702,7399.29999999702,2665.5,3147.0999999940395",50,"train,train,train,train",100,12,0,random,"allow,allow,allow,allow","hammer,scissors,knife,find",random,16,18
"36,38,21,50","true,true,true,true","6041.5,6329.70000000298,3836,3348.2999999970198",50,"cushion,cushion,cushion,cushion",100,12,0,random,"dress,dress,dress,dress","cabinet,radio,chair,submarine",random,14,19
"23,28,28,50","true,true,true,true","3448,4669.9000000059605,3976.7999999970198,2487.7000000029802",50,"brush,brush,brush,brush",100,12,0,random,"exist,exist,exist,exist","scissors,necklace,cushion,submarine",random,26,20
"65,58,42,61","true,true,true,true","4629.4000000059605,4502.20000000298,3809.699999988079,3187.4000000059605",50,"submarine,submarine,submarine,submarine",100,12,0,random,"oven,oven,oven,oven","gloves,work,buffalo,doll",random,10,21
"28,19,100,31","true,true,true,true","3952.3999999910593,2680.2000000029802,2691.2999999970198,3514.7000000029802",50,"shirt,shirt,shirt,shirt",100,12,0,random,"zebra,zebra,zebra,zebra","bike,knife,alligator,use",random,8,22
