sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"0,86,27,50","true,true,true,false","3388,6099,4281,5703",50,"dress,dress,dress,dress",100,12,0,type1,"shirt,shirt,shirt,shirt","necklace,coat,belt,gloves",50% type 1/50% type 3,35,3
"79,14,50,78","true,true,false,true","4225.000000000015,4312.999999999985,2499,5568",50,"make,make,make,make",100,12,0,type1,"protect,protect,protect,protect","find,exist,work,allow",50% type 1/50% type 3,12,4
"95,81,22,92","true,true,true,true","4250.999999999985,3175,2564,2552",50,"shirt,shirt,shirt,shirt",100,12,0,type1,"gloves,gloves,gloves,gloves","coat,necklace,dress,belt",50% type 1/50% type 3,14,5
"100,100,97,100","true,true,true,true","2996,2072,2416,2224",50,"pot,pot,pot,pot",100,12,0,type3,"elephant,elephant,elephant,elephant","lion,zebra,buffalo,mouse",50% type 1/50% type 3,52,6
"0,100,0,0","true,true,true,true","3206,2160,2443,2368",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"wagon,wagon,wagon,wagon","train,bike,ship,submarine",50% type 1/50% type 3,25,7
"95,93,95,0","true,true,true,true","2718,2169,2079,2133",50,"cushion,cushion,cushion,cushion",100,12,0,type1,"door,door,door,door","cabinet,chair,desk,couch",50% type 1/50% type 3,8,8
"0,52,100,50","true,false,true,false","6248,3266,2515.000000000029,2882.999999999971",50,"dish,dish,dish,dish",100,12,0,type1,"fork,fork,fork,fork","pot,oven,knife,scissors",50% type 1/50% type 3,31,9
"100,70,80,99","true,false,true,true","2698.999999999971,3249,3152,2902",50,"door,door,door,door",100,12,0,type1,"chair,chair,chair,chair","cushion,desk,cabinet,couch",50% type 1/50% type 3,29,10
"51,20,50,50","false,true,false,false","3624.000000000029,4247.999999999971,2476,2569",50,"radio,radio,radio,radio",100,12,0,type3,"find,find,find,find","hammer,pen,toy,brush",50% type 1/50% type 3,41,11
"0,20,73,90","true,true,true,true","2850.999999999971,2481,2566,2312",50,"make,make,make,make",100,12,0,type1,"find,find,find,find","use,exist,work,protect",50% type 1/50% type 3,19,12
100,true,3143,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,4,13
