sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"91,86,0,12","false,true,true,true","8400.19999999553,4860,3877.10000000149,5465.70000000298",50,"pen,pen,pen,pen",100,12,0,random,"use,use,use,use","snail,alligator,couch,dish",random,39,3
"100,30,100,88","true,true,true,true","3836.1999999955297,6743.60000000149,3594,3665.7000000029802",50,"work,work,work,work",100,12,0,random,"knife,knife,knife,knife","pot,door,pen,gloves",random,55,4
"100,0,21,100","true,true,true,true","3045,3108.89999999851,3764.1999999955297,5437.5",50,"oven,oven,oven,oven",100,12,0,random,"door,door,door,door","protect,pot,cushion,cabinet",random,27,5
"49,0,13,100","false,true,true,true","5757,3759.5,5730.0999999940395,5634.80000000447",50,"coat,coat,coat,coat",100,12,0,random,"cabinet,cabinet,cabinet,cabinet","squirrel,radio,toy,chair",random,25,6
100,true,4989.89999999851,50,left,100,12,0,catch,right,move this slider to the right,random,6,7
"40,95,100,0","false,true,true,true","3898,3820.6999999955297,3930.10000000149,4983.5",50,"bike,bike,bike,bike",100,12,0,random,"hammer,hammer,hammer,hammer","oven,fork,protect,work",random,41,8
"100,5,46,10","true,true,true,true","2933.60000000149,2871,6352,6596.5",50,"train,train,train,train",100,12,0,random,"octopus,octopus,octopus,octopus","clam,wagon,exist,dish",random,26,9
"78,50,3,5","true,false,true,true","4399,3137.39999999851,4467.19999999553,5525.10000000149",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"submarine,submarine,submarine,submarine","zebra,fox,chair,make",random,48,10
"93,100,0,100","true,true,true,true","5096,3230.2000000029802,3177.6999999955297,3277.7000000029802",50,"lion,lion,lion,lion",100,12,0,random,"chair,chair,chair,chair","shirt,radio,alligator,wagon",random,43,11
"0,0,0,89","true,true,true,true","4078.0999999940395,3918.10000000149,4782.70000000298,3314.2999999970198",50,"radio,radio,radio,radio",100,12,0,random,"alligator,alligator,alligator,alligator","necklace,ship,cabinet,lion",random,60,12
"0,0,89,89","true,true,true,true","3206.8000000044703,3465.10000000149,5474.70000000298,4134.19999999553",50,"gloves,gloves,gloves,gloves",100,12,0,random,"make,make,make,make","shirt,coat,pen,buffalo",random,66,13
"100,93,55,50","true,true,false,false","5083.10000000149,5434.10000000149,6072,2233",50,"dress,dress,dress,dress",100,12,0,random,"couch,couch,couch,couch","chair,fork,fox,clam",random,7,14
"100,20,5,6","true,true,true,true","2879.2000000029802,3844.5999999940395,4572.70000000298,3790.2000000029802",50,"allow,allow,allow,allow",100,12,0,random,"ship,ship,ship,ship","submarine,fork,elephant,find",random,64,15
"100,100,13,89","true,true,true,true","4390,2737,3746,3821.10000000149",50,"exist,exist,exist,exist",100,12,0,random,"ship,ship,ship,ship","cushion,submarine,door,bike",random,63,16
"10,0,0,0","true,true,true,true","5829.79999999702,4103.30000000447,7403.5,4211.19999999553",50,"hammer,hammer,hammer,hammer",100,12,0,random,"belt,belt,belt,belt","make,protect,lion,radio",random,35,17
"4,0,100,100","true,true,true,true","3451.5,6314.89999999851,3387.89999999851,3338.10000000149",50,"brush,brush,brush,brush",100,12,0,random,"turtle,turtle,turtle,turtle","desk,allow,protect,mouse",random,47,18
"51,0,100,62","false,true,true,true","4494.20000000298,3468.39999999851,2293.3000000044703,3673.5",50,"shirt,shirt,shirt,shirt",100,12,0,random,"find,find,find,find","clam,gloves,protect,airplane",random,34,19
"100,100,100,27","true,true,true,true","4715.79999999702,4022.7000000029802,4564,6022.79999999702",50,"turtle,turtle,turtle,turtle",100,12,0,random,"dish,dish,dish,dish","desk,knife,brush,allow",random,49,20
"78,70,31,75","true,true,true,true","3888.8000000044703,7839.89999999851,8757.60000000149,3989",50,"turtle,turtle,turtle,turtle",100,12,0,random,"doll,doll,doll,doll","pot,cabinet,submarine,shirt",random,54,21
"88,23,78,0","true,true,true,true","2974.6999999955297,3836.89999999851,3262.9000000059605,2953.7999999970198",50,"allow,allow,allow,allow",100,12,0,random,"protect,protect,protect,protect","snail,train,cabinet,use",random,20,22
"0,0,0,0","true,true,true,true","2585.5,2744.5999999940395,2770.2000000029802,2663.2000000029802",50,"lion,lion,lion,lion",100,12,0,random,"toy,toy,toy,toy","dolphin,turtle,snail,clam",random,36,23
"100,65,0,91","true,true,true,true","2975.39999999851,3607.39999999851,4126.10000000149,3221.7999999970198",50,"alligator,alligator,alligator,alligator",100,12,0,random,"scissors,scissors,scissors,scissors","fork,couch,snail,dress",random,18,24
"100,45,92,25","true,false,true,true","3117.10000000149,4669,4273.10000000149,4146.19999999553",50,"work,work,work,work",100,12,0,random,"knife,knife,knife,knife","scissors,snail,necklace,doll",random,37,25
"31,100,56,50","true,true,false,false","3207.7000000029802,2834.2999999970198,3634,2032.7000000029802",50,"alligator,alligator,alligator,alligator",100,12,0,random,"lion,lion,lion,lion","necklace,buffalo,find,fork",random,13,26
"100,0,0,67","true,true,true,true","3258.7000000029802,5822.10000000149,7359,3472.2999999970198",50,"toy,toy,toy,toy",100,12,0,random,"bike,bike,bike,bike","work,use,radio,buffalo",random,62,27
"84,55,0,85","true,false,true,true","4263.5,4406.80000000447,4762.29999999702,3787.10000000149",50,"fox,fox,fox,fox",100,12,0,random,"airplane,airplane,airplane,airplane","belt,cushion,clam,oven",random,65,28
"0,50,50,50","true,false,false,false","4423.20000000298,2470.39999999851,1696.1000000014901,4270.29999999702",50,"snail,snail,snail,snail",100,12,0,random,"octopus,octopus,octopus,octopus","zebra,desk,work,coat",random,31,29
"50,99,76,50","false,true,true,false","3530,3068.2000000029802,3804.6999999955297,5405",50,"cushion,cushion,cushion,cushion",100,12,0,random,"chair,chair,chair,chair","mouse,protect,fork,elephant",random,24,30
"0,89,86,71","true,true,true,true","5599,3602.1999999955297,3501.3000000044703,3690.1999999955297",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"exist,exist,exist,exist","submarine,train,chair,gloves",random,32,31
"11,84,100,50","true,true,true,false","3473.8000000044703,5477.89999999851,2838.89999999851,2468.7000000029802",50,"chair,chair,chair,chair",100,12,0,random,"pot,pot,pot,pot","doll,pen,make,alligator",random,30,32
"100,15,0,100","true,true,true,true","2668.10000000149,3497.60000000149,4256.70000000298,9429.89999999851",50,"submarine,submarine,submarine,submarine",100,12,0,random,"pot,pot,pot,pot","make,cushion,wagon,scissors",random,52,33
"100,100,50,0","true,true,false,true","4872,4128,11991,4163.0999999940395",50,"turtle,turtle,turtle,turtle",100,12,0,random,"work,work,work,work","train,desk,toy,zebra",random,42,34
"0,100,0,0","true,true,true,true","4458.80000000447,4062.5,3359.5,2776",50,"desk,desk,desk,desk",100,12,0,random,"exist,exist,exist,exist","door,octopus,pot,cabinet",random,14,35
"85,91,100,100","true,true,true,true","3922.5,8377.20000000298,2409.1999999955297,3462.60000000149",50,"airplane,airplane,airplane,airplane",100,12,0,random,"allow,allow,allow,allow","squirrel,belt,knife,necklace",random,50,36
"50,50,100,0","false,false,true,true","2602.2000000029802,1754,2406.39999999851,3446.39999999851",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","make,oven,ship,elephant",random,8,37
"0,96,7,100","true,true,true,true","2991.60000000149,2971.1999999955297,6217.70000000298,7446.10000000149",50,"find,find,find,find",100,12,0,random,"knife,knife,knife,knife","chair,submarine,ship,pot",random,29,38
"6,0,0,100","true,true,true,true","5864.80000000447,4301.60000000149,3254.6999999955297,2727.2000000029802",50,"train,train,train,train",100,12,0,random,"fox,fox,fox,fox","dish,ship,wagon,squirrel",random,53,39
"0,90,50,50","true,true,false,false","5740.60000000149,3617.5,2531.2999999970198,2788.39999999851",50,"airplane,airplane,airplane,airplane",100,12,0,random,"knife,knife,knife,knife","toy,lion,gloves,buffalo",random,19,40
"0,50,50,50","true,false,false,false","3237.5,3262.2999999970198,4770.89999999851,1946.8999999985099",50,"octopus,octopus,octopus,octopus",100,12,0,random,"make,make,make,make","clam,coat,door,wagon",random,59,41
"0,50,50,0","true,false,false,true","4380.69999999553,7075.10000000149,5173.80000000447,3786.89999999851",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"turtle,turtle,turtle,turtle","knife,necklace,bike,make",random,51,42
"11,50,100,5","true,false,true,true","4421.29999999702,3073.5,2853.3000000044703,2882",50,"bike,bike,bike,bike",100,12,0,random,"octopus,octopus,octopus,octopus","fork,buffalo,lion,desk",random,45,43
0,true,3790.10000000149,50,left,100,12,0,catch,right,move this slider to the left,random,5,44
"52,100,0,0","false,true,true,true","3565,4799.9000000059605,3444.1999999955297,10931.10000000149",50,"pen,pen,pen,pen",100,12,0,random,"toy,toy,toy,toy","dolphin,exist,desk,cabinet",random,46,45
"95,100,0,0","true,true,true,true","4349.5999999940395,3000.4000000059605,3210,3520",50,"fox,fox,fox,fox",100,12,0,random,"hammer,hammer,hammer,hammer","find,necklace,squirrel,zebra",random,12,46
"0,50,0,50","true,false,true,true","6964.20000000298,3355.6999999955297,3327.7000000029802,3115.89999999851",50,"door,door,door,door",100,12,0,random,"gloves,gloves,gloves,gloves","wagon,lion,cabinet,dolphin",random,11,47
0,true,5764.5,50,left,100,12,0,catch,right,move this slider to the left,random,3,48
"15,0,49,50","false,true,false,false","5988.5,3905.1999999955297,5854.9000000059605,2682.7999999970198",50,"submarine,submarine,submarine,submarine",100,12,0,random,"snail,snail,snail,snail","shirt,ship,desk,pot",random,40,49
"52,100,0,0","false,true,true,true","10651.5,11539.19999999553,3913.8000000044703,3560.1999999955297",50,"pot,pot,pot,pot",100,12,0,random,"wagon,wagon,wagon,wagon","gloves,airplane,fork,hammer",random,9,50
"0,100,10,0","true,true,true,true","3908.9000000059605,4087.39999999851,4984.89999999851,3015.39999999851",50,"scissors,scissors,scissors,scissors",100,12,0,random,"find,find,find,find","dish,ship,oven,protect",random,33,51
"51,0,100,50","false,true,true,true","3512.10000000149,2890,8183.30000000447,2966.1999999955297",50,"chair,chair,chair,chair",100,12,0,random,"pot,pot,pot,pot","buffalo,couch,pen,clam",random,57,52
"53,50,0,84","false,false,true,true","4600.39999999851,2587.60000000149,9725.5,8340.60000000149",50,"dress,dress,dress,dress",100,12,0,random,"allow,allow,allow,allow","airplane,squirrel,shirt,pen",random,28,53
"100,50,50,0","true,false,true,true","3833.39999999851,2564.10000000149,1874.6999999955297,5255",50,"couch,couch,couch,couch",100,12,0,random,"exist,exist,exist,exist","airplane,turtle,mouse,door",random,56,54
"0,100,50,0","true,true,false,true","3137.8000000044703,3993.89999999851,11556.79999999702,7287.4000000059605",50,"pot,pot,pot,pot",100,12,0,random,"fox,fox,fox,fox","fork,buffalo,dress,brush",random,38,55
"86,100,0,100","true,true,true,true","4858.29999999702,2590.89999999851,3149.2000000029802,3767.89999999851",50,"lion,lion,lion,lion",100,12,0,random,"use,use,use,use","couch,cabinet,mouse,necklace",random,44,56
"50,0,0,97","false,true,true,true","2276.1999999955297,2999.60000000149,4083.7000000029802,3031",50,"make,make,make,make",100,12,0,random,"fork,fork,fork,fork","lion,oven,coat,chair",random,10,57
