sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,100,100,100","true,true,true,true","6206,3779.199999988079,3556.100000023842,3521.400000035763",50,"snail,snail,snail,snail",100,12,0,type3,"dish,dish,dish,dish","scissors,knife,pot,oven",50% type 1/50% type 3,38,3
"0,0,100,86","true,true,true,true","3626.199999988079,5665.5,3466,5217.399999976158",50,"clam,clam,clam,clam",100,12,0,type1,"elephant,elephant,elephant,elephant","snail,alligator,lion,mouse",50% type 1/50% type 3,13,4
"100,100,48,35","true,true,true,true","3343.699999988079,2840.300000011921,8076.699999988079,7078",50,"alligator,alligator,alligator,alligator",100,12,0,type3,"pen,pen,pen,pen","hammer,brush,toy,doll",50% type 1/50% type 3,65,5
0,true,3788.399999976158,50,left,100,12,0,catch,right,move this slider to the left,50% type 1/50% type 3,3,6
"100,100,100,100","true,true,true,true","4230.599999964237,3138.400000035763,3522.899999976158,3407",50,"necklace,necklace,necklace,necklace",100,12,0,type3,"cushion,cushion,cushion,cushion","cabinet,desk,door,couch",50% type 1/50% type 3,47,7
"41,27,68,13","true,true,true,true","7993.5,7046,6390.699999988079,5233.400000035763",50,"make,make,make,make",100,12,0,type1,"exist,exist,exist,exist","protect,use,find,allow",50% type 1/50% type 3,12,8
"52,50,51,50","true,true,true,true","7209.600000023842,4684.800000011921,8710.199999988079,3520.5",50,"protect,protect,protect,protect",100,12,0,type3,"necklace,necklace,necklace,necklace","coat,dress,gloves,shirt",50% type 1/50% type 3,56,9
"34,74,27,55","true,true,true,true","7609,6033.799999952316,5030.800000011921,7817.400000035763",50,"chair,chair,chair,chair",100,12,0,type1,"desk,desk,desk,desk","couch,cabinet,cushion,door",50% type 1/50% type 3,30,10
"94,96,94,38","true,true,true,true","7692.300000011921,6754.800000011921,5458.5,6056.800000011921",50,"train,train,train,train",100,12,0,type3,"door,door,door,door","cabinet,couch,desk,chair",50% type 1/50% type 3,61,11
"0,35,37,50","true,true,true,false","5612.699999988079,9928.099999964237,7203.100000023842,5037.099999964237",50,"hammer,hammer,hammer,hammer",100,12,0,type3,"cushion,cushion,cushion,cushion","pen,radio,doll,toy",50% type 1/50% type 3,37,12
"100,52,89,69","true,true,true,true","4873.5,7780,5730.199999988079,9408.200000047684",50,"door,door,door,door",100,12,0,type1,"desk,desk,desk,desk","chair,cabinet,couch,cushion",50% type 1/50% type 3,23,13
"100,99,57,7","true,true,true,true","5904.5,6644.100000023842,9485.599999964237,8173.300000011921",50,"belt,belt,belt,belt",100,12,0,type1,"dress,dress,dress,dress","shirt,coat,necklace,gloves",50% type 1/50% type 3,35,14
100,true,4350.5,50,left,100,12,0,catch,right,move this slider to the right,50% type 1/50% type 3,6,15
"48,65,51,56","true,true,true,true","11885.800000011921,5564.699999988079,6345.800000011921,5251.699999988079",50,"allow,allow,allow,allow",100,12,0,type1,"use,use,use,use","make,work,exist,find",50% type 1/50% type 3,33,16
"100,100,100,100","true,true,true,true","4263.800000011921,3309.899999976158,2781.699999988079,3669.600000023842",50,"knife,knife,knife,knife",100,12,0,type3,"ship,ship,ship,ship","wagon,train,airplane,submarine",50% type 1/50% type 3,55,17
"100,100,50,50","true,true,true,true","3878.199999988079,3168.900000035763,6050.699999988079,5250.199999988079",50,"necklace,necklace,necklace,necklace",100,12,0,type3,"exist,exist,exist,exist","allow,protect,find,make",50% type 1/50% type 3,57,18
"46,52,26,61","true,false,true,true","11682.5,6174.899999976158,6561.700000047684,7324.399999976158",50,"pen,pen,pen,pen",100,12,0,type1,"hammer,hammer,hammer,hammer","brush,doll,radio,toy",50% type 1/50% type 3,29,19
"54,100,100,100","true,true,true,true","10321.900000035763,3424.7999999523163,3482.300000011921,2903.300000011921",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"fork,fork,fork,fork","knife,pot,oven,dish",50% type 1/50% type 3,32,20
"100,99,17,48","true,true,true,true","3003.600000023842,7062.900000035763,5337.099999964237,5809.700000047684",50,"belt,belt,belt,belt",100,12,0,type1,"dress,dress,dress,dress","shirt,coat,gloves,necklace",50% type 1/50% type 3,14,21
"100,100,34,35","true,true,true,true","4547.600000023842,3161.600000023842,5581.799999952316,5644.800000011921",50,"bike,bike,bike,bike",100,12,0,type1,"airplane,airplane,airplane,airplane","submarine,ship,train,wagon",50% type 1/50% type 3,31,22
"100,100,100,50","true,true,true,true","5112.899999976158,3639.5,2987.199999988079,5356.600000023842",50,"turtle,turtle,turtle,turtle",100,12,0,type3,"belt,belt,belt,belt","dress,necklace,gloves,shirt",50% type 1/50% type 3,63,23
"0,58,59,59","true,true,true,true","4157,8275.100000023842,5251.600000023842,5613.099999964237",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"airplane,airplane,airplane,airplane","ship,wagon,bike,train",50% type 1/50% type 3,24,24
"7,99,50,14","true,true,false,true","6438.399999976158,4075.600000023842,10049.799999952316,5087.400000035763",50,"chair,chair,chair,chair",100,12,0,type1,"desk,desk,desk,desk","couch,cabinet,door,cushion",50% type 1/50% type 3,9,25
"89,44,65,96","true,true,true,true","5685.300000011921,5185.399999976158,5862.300000011921,7044.100000023842",50,"doll,doll,doll,doll",100,12,0,type1,"brush,brush,brush,brush","hammer,toy,radio,pen",50% type 1/50% type 3,8,26
"51,56,31,35","true,true,true,true","7107.599999964237,10852.199999988079,5845,4689.400000035763",50,"make,make,make,make",100,12,0,type1,"find,find,find,find","use,exist,allow,work",50% type 1/50% type 3,26,27
"0,96,0,0","true,true,true,true","3811.199999988079,5976.800000011921,3837.199999988079,3487.100000023842",50,"dish,dish,dish,dish",100,12,0,type3,"pen,pen,pen,pen","fork,scissors,oven,pot",50% type 1/50% type 3,45,28
"78,50,98,82","true,true,true,true","7501.5,5079.699999988079,6733.5,4056.800000011921",50,"bike,bike,bike,bike",100,12,0,type1,"wagon,wagon,wagon,wagon","airplane,train,ship,submarine",50% type 1/50% type 3,10,29
