sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"40,50,86,50","true,true,true,true","3504,2626,2946,2186",50,"wagon,wagon,wagon,wagon",100,12,0,random,"protect,protect,protect,protect","couch,turtle,squirrel,fork",random,63,3
"50,50,50,50","true,true,true,true","2481,1894,2237,2501",50,"couch,couch,couch,couch",100,12,0,random,"train,train,train,train","dolphin,scissors,buffalo,work",random,49,4
"50,50,50,50","true,true,true,true","1772,2000,2031,1508",50,"couch,couch,couch,couch",100,12,0,random,"fox,fox,fox,fox","scissors,fork,airplane,dress",random,38,5
"66,23,50,50","true,true,true,true","3288,3805,2198,2021.0000000000146",50,"toy,toy,toy,toy",100,12,0,random,"zebra,zebra,zebra,zebra","squirrel,doll,knife,ship",random,57,6
"50,65,9,69","true,true,true,true","2001,3312,3422,2451",50,"ship,ship,ship,ship",100,12,0,random,"squirrel,squirrel,squirrel,squirrel","hammer,zebra,submarine,snail",random,62,7
"60,65,50,61","true,true,true,true","4720,3334,2182,3206",50,"oven,oven,oven,oven",100,12,0,random,"submarine,submarine,submarine,submarine","turtle,train,fox,wagon",random,15,8
"50,50,50,50","true,true,true,true","2004,1418,814,1126",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"scissors,scissors,scissors,scissors","brush,gloves,turtle,doll",random,43,9
"50,50,50,50","true,true,true,true","2001,2137,1162,2169",50,"knife,knife,knife,knife",100,12,0,random,"alligator,alligator,alligator,alligator","belt,chair,door,ship",random,41,10
0,true,4171,50,left,100,12,0,catch,right,move this slider to the left,random,5,11
"50,57,50,66","true,true,true,true","3272,2238,1598,4046.000000000029",50,"train,train,train,train",100,12,0,random,"wagon,wagon,wagon,wagon","knife,snail,doll,bike",random,8,12
"50,19,50,50","false,true,false,false","1986,3463,2463,1684",50,"chair,chair,chair,chair",100,12,0,random,"belt,belt,belt,belt","elephant,door,bike,fox",random,37,13
"50,45,50,91","true,true,false,true","2563.999999999971,3334,2321,3430.000000000029",50,"find,find,find,find",100,12,0,random,"zebra,zebra,zebra,zebra","airplane,scissors,desk,turtle",random,47,14
"68,61,50,50","true,true,false,false","2501,2882,1866,730.0000000000291",50,"submarine,submarine,submarine,submarine",100,12,0,random,"zebra,zebra,zebra,zebra","snail,hammer,pen,train",random,28,15
"50,50,50,50","true,true,false,false","1675,1193,883,844",50,"elephant,elephant,elephant,elephant",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","toy,wagon,mouse,snail",random,12,16
"50,50,50,50","true,true,true,true","1477.000000000029,2484.999999999971,650,730",50,"brush,brush,brush,brush",100,12,0,random,"shirt,shirt,shirt,shirt","necklace,hammer,octopus,zebra",random,16,17
100,true,3883,50,left,100,12,0,catch,right,move this slider to the right,random,4,18
"50,50,50,50","true,true,true,true","2387.999999999971,962,734,811",50,"find,find,find,find",100,12,0,random,"hammer,hammer,hammer,hammer","shirt,necklace,dish,pen",random,59,19
"50,50,50,50","true,false,false,false","964,863,718.0000000000291,728.9999999999709",50,"elephant,elephant,elephant,elephant",100,12,0,random,"pot,pot,pot,pot","mouse,chair,exist,brush",random,48,20
"50,50,50,50","true,false,false,false","944,864,684,680",50,"door,door,door,door",100,12,0,random,"necklace,necklace,necklace,necklace","cushion,brush,bike,use",random,25,21
"50,50,50,50","false,false,false,false","899,802.9999999999709,667.0000000000291,706.9999999999709",50,"protect,protect,protect,protect",100,12,0,random,"couch,couch,couch,couch","find,coat,necklace,zebra",random,53,22
"50,50,50,50","true,false,false,true","1412,651.0000000000291,599.9999999999709,656",50,"pot,pot,pot,pot",100,12,0,random,"wagon,wagon,wagon,wagon","find,squirrel,airplane,belt",random,45,23
"63,50,50,50","true,true,false,false","3435,1868,1257,928",50,"door,door,door,door",100,12,0,random,"ship,ship,ship,ship","toy,belt,pen,hammer",random,64,24
"19,82,50,50","true,true,true,true","4213.000000000029,3046,2148,1206",50,"work,work,work,work",100,12,0,random,"make,make,make,make","desk,shirt,ship,couch",random,22,25
"50,50,50,50","true,false,false,false","3330,2032,1748,1323",50,"fox,fox,fox,fox",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","protect,necklace,cushion,fork",random,34,26
"50,50,50,50","true,true,false,false","2715,963,1020.0000000000146,861",50,"clam,clam,clam,clam",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","door,desk,mouse,squirrel",random,30,27
"86,50,50,50","true,true,true,true","4184,1029,706,847",50,"wagon,wagon,wagon,wagon",100,12,0,random,"allow,allow,allow,allow","dress,alligator,belt,bike",random,36,28
"50,50,50,50","true,true,true,true","1057.0000000000146,642.9999999999854,560,814",50,"toy,toy,toy,toy",100,12,0,random,"submarine,submarine,submarine,submarine","zebra,octopus,dish,find",random,61,29
"50,50,50,50","false,false,false,true","820.0000000000146,997,773.9999999999854,762",50,"necklace,necklace,necklace,necklace",100,12,0,random,"octopus,octopus,octopus,octopus","lion,desk,alligator,fork",random,31,30
"50,50,50,50","false,true,true,true","956,1112,840.0000000000146,1100.9999999999854",50,"snail,snail,snail,snail",100,12,0,random,"octopus,octopus,octopus,octopus","shirt,bike,belt,cabinet",random,23,31
"50,50,50,50","false,true,true,true","1086,1284,790,607",50,"coat,coat,coat,coat",100,12,0,random,"gloves,gloves,gloves,gloves","squirrel,protect,submarine,cabinet",random,7,32
"50,50,50,50","true,true,true,true","1221,865,756,1027",50,"gloves,gloves,gloves,gloves",100,12,0,random,"doll,doll,doll,doll","snail,hammer,squirrel,oven",random,35,33
"50,50,50,50","true,true,true,true","866.9999999999854,703,650,680",50,"radio,radio,radio,radio",100,12,0,random,"doll,doll,doll,doll","exist,lion,submarine,knife",random,52,34
"50,50,50,50","true,true,true,true","1460.999999999971,1203,666,649",50,"elephant,elephant,elephant,elephant",100,12,0,random,"protect,protect,protect,protect","cushion,work,octopus,brush",random,10,35
"50,50,50,50","true,true,true,true","787,619.0000000000291,617.9999999999709,639",50,"pen,pen,pen,pen",100,12,0,random,"protect,protect,protect,protect","train,submarine,shirt,allow",random,58,36
"50,50,50,50","true,true,true,true","811,601,642,979",50,"toy,toy,toy,toy",100,12,0,random,"pot,pot,pot,pot","bike,pen,oven,buffalo",random,54,37
"50,50,50,50","true,true,true,true","928,1245,550,551",50,"fox,fox,fox,fox",100,12,0,random,"brush,brush,brush,brush","train,doll,allow,work",random,60,38
"50,50,50,50","true,true,true,true","919,1861,544,705.0000000000291",50,"ship,ship,ship,ship",100,12,0,random,"desk,desk,desk,desk","pot,allow,clam,toy",random,65,39
"50,50,50,50","true,true,true,true","750,526,676,722",50,"dish,dish,dish,dish",100,12,0,random,"scissors,scissors,scissors,scissors","shirt,pen,find,allow",random,9,40
"50,50,50,50","true,true,true,true","1499,568,551,773",50,"radio,radio,radio,radio",100,12,0,random,"airplane,airplane,airplane,airplane","elephant,alligator,doll,couch",random,14,41
"50,50,50,50","true,false,true,true","759,469,575,542",50,"coat,coat,coat,coat",100,12,0,random,"zebra,zebra,zebra,zebra","necklace,fox,knife,gloves",random,44,42
"50,50,50,50","true,false,false,true","1222,528,568,582.0000000000291",50,"clam,clam,clam,clam",100,12,0,random,"toy,toy,toy,toy","zebra,oven,knife,buffalo",random,20,43
100,true,3151,50,left,100,12,0,catch,right,move this slider to the left,random,3,44
"70,50,50,50","true,false,false,false","3072,2040,1226,1965",50,"fox,fox,fox,fox",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","elephant,oven,scissors,dress",random,40,45
"88,50,50,50","true,true,true,true","3334,2791,772,580.0000000000073",50,"snail,snail,snail,snail",100,12,0,random,"protect,protect,protect,protect","cushion,squirrel,ship,scissors",random,39,46
"50,50,50,50","true,false,false,false","799,1334,583,583",50,"wagon,wagon,wagon,wagon",100,12,0,random,"radio,radio,radio,radio","pot,scissors,toy,airplane",random,56,47
"50,50,50,50","false,false,false,false","745,634,570,589.0000000000073",50,"oven,oven,oven,oven",100,12,0,random,"zebra,zebra,zebra,zebra","necklace,pot,lion,alligator",random,24,48
"50,50,50,50","true,true,false,false","860,684,953,559.0000000000073",50,"find,find,find,find",100,12,0,random,"lion,lion,lion,lion","belt,airplane,toy,oven",random,21,49
"50,50,50,50","false,false,false,true","688.0000000000073,980.9999999999927,592,714",50,"lion,lion,lion,lion",100,12,0,random,"pot,pot,pot,pot","scissors,fox,shirt,work",random,17,50
"50,50,50,50","true,false,true,true","831,626,560,533",50,"elephant,elephant,elephant,elephant",100,12,0,random,"use,use,use,use","airplane,scissors,knife,protect",random,26,51
"50,50,50,50","false,true,true,true","936,1134,611,631",50,"submarine,submarine,submarine,submarine",100,12,0,random,"doll,doll,doll,doll","belt,clam,chair,train",random,19,52
"50,50,50,50","true,false,false,false","888.9999999999927,593.0000000000073,535.9999999999927,573.9999999999927",50,"dish,dish,dish,dish",100,12,0,random,"pot,pot,pot,pot","work,find,make,necklace",random,11,53
"50,50,50,50","true,false,false,false","647,496,534,542",50,"radio,radio,radio,radio",100,12,0,random,"exist,exist,exist,exist","work,dish,squirrel,fox",random,42,54
"50,50,50,50","true,false,true,true","692,468,520,491.00000000001455",50,"wagon,wagon,wagon,wagon",100,12,0,random,"radio,radio,radio,radio","buffalo,coat,make,clam",random,27,55
"50,50,50,50","true,false,true,true","1155.9999999999854,455,462,466",50,"couch,couch,couch,couch",100,12,0,random,"hammer,hammer,hammer,hammer","fox,wagon,use,belt",random,32,56
"50,50,50,50","false,true,true,false","1144,524,458,879",50,"dish,dish,dish,dish",100,12,0,random,"necklace,necklace,necklace,necklace","alligator,knife,doll,gloves",random,33,57
