sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"100,100,100,88","true,true,true,true","4324.5,2660.899999976158,2400,2128.7999999523163",50,"pot,pot,pot,pot",100,12,0,type1,"knife,knife,knife,knife","dish,scissors,oven,fork",80% type 1/20% type 3,39,3
"89,99,11,78","true,true,true,true","2261.600000023842,1804.8999999761581,1932,5415.900000035763",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"submarine,submarine,submarine,submarine","train,airplane,bike,ship",80% type 1/20% type 3,13,4
"83,99,100,79","true,true,true,true","2180.599999964237,1638.800000011921,1511.199999988079,1511.800000011921",50,"shirt,shirt,shirt,shirt",100,12,0,type3,"cabinet,cabinet,cabinet,cabinet","dress,belt,coat,necklace",80% type 1/20% type 3,58,5
"91,100,78,0","true,true,false,true","9139.899999976158,2322.100000023842,1804.800000011921,4156",50,"lion,lion,lion,lion",100,12,0,type1,"snail,snail,snail,snail","dolphin,buffalo,turtle,mouse",80% type 1/20% type 3,15,6
"86,32,97,80","true,true,true,true","3912.600000023842,2093.2999999523163,2120.800000011921,1732.9000000357628",50,"hammer,hammer,hammer,hammer",100,12,0,type1,"radio,radio,radio,radio","doll,pen,toy,brush",80% type 1/20% type 3,45,7
"100,76,77,84","true,true,true,true","1883.199999988079,1591.8999999761581,1931.9000000357628,2540",50,"ship,ship,ship,ship",100,12,0,type1,"bike,bike,bike,bike","submarine,airplane,wagon,train",80% type 1/20% type 3,34,8
"87,100,0,20","true,true,true,true","3443,1526.2000000476837,1394.5,1715.5",50,"fork,fork,fork,fork",100,12,0,type1,"pot,pot,pot,pot","scissors,knife,oven,dish",80% type 1/20% type 3,18,9
"100,95,6,50","true,true,true,","1936.3999999761581,1576.4000000357628,4107,,12039.399999976158",50,"dress,dress,dress,dress",100,12,0,type1,"shirt,shirt,shirt,shirt","coat,necklace,belt,gloves",80% type 1/20% type 3,35,10
"79,50,50,50","true,,,","2366.5,,12038.800000011921,12036,12039.300000011921",50,"dress,dress,dress,dress",100,12,0,type1,"belt,belt,belt,belt","necklace,coat,gloves,shirt",80% type 1/20% type 3,14,11
"88,68,77,100","true,true,true,true","1765.699999988079,1702.6000000238419,1600.1000000238419,1549.699999988079",50,"make,make,make,make",100,12,0,type1,"find,find,find,find","protect,exist,use,allow",80% type 1/20% type 3,40,12
"77,2,97,66","true,true,true,true","2232.199999988079,2057.2000000476837,1482.3999999761581,1629.199999988079",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"elephant,elephant,elephant,elephant","turtle,clam,squirrel,zebra",80% type 1/20% type 3,36,13
"80,0,78,71","true,true,true,true","1633.5,3119.5,1655.0999999642372,1874.4000000357628",50,"gloves,gloves,gloves,gloves",100,12,0,type3,"find,find,find,find","coat,dress,belt,necklace",80% type 1/20% type 3,65,14
"85,20,38,30","true,true,true,true","3138.300000011921,2868,1654.3999999761581,1850.699999988079",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,type1,"clam,clam,clam,clam","mouse,dolphin,squirrel,lion",80% type 1/20% type 3,29,15
"95,100,15,28","true,true,true,true","1584.300000011921,1459.6000000238419,1740.1000000238419,1526.699999988079",50,"shirt,shirt,shirt,shirt",100,12,0,type1,"belt,belt,belt,belt","coat,gloves,dress,necklace",80% type 1/20% type 3,49,16
"80,73,8,31","true,true,true,true","2482.2999999523163,1727.1000000238419,1576,1391.1000000238419",50,"protect,protect,protect,protect",100,12,0,type1,"exist,exist,exist,exist","make,allow,work,use",80% type 1/20% type 3,47,17
"80,83,21,87","true,true,true,true","1554.9000000357628,1806.5,1964.5,1692.0999999642372",50,"couch,couch,couch,couch",100,12,0,type1,"desk,desk,desk,desk","cushion,cabinet,chair,door",80% type 1/20% type 3,37,18
"69,41,91,19","false,true,false,false","2307.199999988079,1559.300000011921,1394.5,2094.099999964237",50,"knife,knife,knife,knife",100,12,0,type1,"pot,pot,pot,pot","oven,fork,dish,scissors",80% type 1/20% type 3,46,19
"93,0,100,100","true,true,false,true","1515.199999988079,2145.100000023842,1401.699999988079,1637.0999999642372",50,"allow,allow,allow,allow",100,12,0,type1,"work,work,work,work","make,protect,exist,find",80% type 1/20% type 3,12,20
"91,100,63,85","true,true,true,true","1809.6000000238419,1535,1505,1330.3999999761581",50,"pot,pot,pot,pot",100,12,0,type1,"scissors,scissors,scissors,scissors","dish,fork,knife,oven",80% type 1/20% type 3,11,21
"83,88,77,20","true,false,false,false","1420.5,2232.199999988079,1392.9000000357628,2047.8999999761581",50,"chair,chair,chair,chair",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","couch,door,desk,cushion",80% type 1/20% type 3,51,22
"77,28,71,66","false,false,false,false","1446.5999999642372,1767.6000000238419,1449,1613",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type3,"work,work,work,work","octopus,alligator,elephant,clam",80% type 1/20% type 3,56,23
"71,50,62,91","false,false,false,false","1682.8999999761581,11309.300000011921,1575.0999999642372,1502.9000000357628",50,"pen,pen,pen,pen",100,12,0,type1,"brush,brush,brush,brush","radio,doll,toy,hammer",80% type 1/20% type 3,52,24
"79,70,50,50","false,false,false,false","1888.800000011921,1431.0999999642372,1644.1000000238419,1483.300000011921",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,type1,"elephant,elephant,elephant,elephant","turtle,lion,clam,zebra",80% type 1/20% type 3,8,25
"50,50,50,50","false,false,false,false","849.8000000119209,965.5999999642372,776.1999999880791,925",50,"necklace,necklace,necklace,necklace",100,12,0,type1,"dress,dress,dress,dress","shirt,coat,gloves,belt",80% type 1/20% type 3,28,26
"50,50,50,50","false,false,false,false","772.5999999642372,641.1999999880791,5598.600000023842,839.1000000238419",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"ship,ship,ship,ship","submarine,bike,train,wagon",80% type 1/20% type 3,41,27
"50,50,50,50","false,false,false,false","805.8000000119209,870.8000000119209,1131.5,845.0999999642372",50,"work,work,work,work",100,12,0,type1,"make,make,make,make","protect,exist,use,allow",80% type 1/20% type 3,19,28
"50,50,50,50","false,false,false,false","960.1999999880791,2011,990.6000000238419,963.8000000119209",50,"make,make,make,make",100,12,0,type1,"work,work,work,work","protect,allow,use,exist",80% type 1/20% type 3,33,29
"50,50,50,50","false,false,false,false","1039.699999988079,786.3000000119209,610.3000000119209,708.6999999880791",50,"elephant,elephant,elephant,elephant",100,12,0,type1,"clam,clam,clam,clam","turtle,lion,dolphin,alligator",80% type 1/20% type 3,22,30
"50,50,50,50","true,false,false,false","1001.3000000119209,3130.100000023842,870.1999999880791,1232.800000011921",50,"mouse,mouse,mouse,mouse",100,12,0,type1,"alligator,alligator,alligator,alligator","clam,lion,zebra,turtle",80% type 1/20% type 3,50,31
"50,50,50,50","false,false,false,false","832.3000000119209,816.5,839.1000000238419,687.5999999642372",50,"submarine,submarine,submarine,submarine",100,12,0,type1,"ship,ship,ship,ship","airplane,train,bike,wagon",80% type 1/20% type 3,20,32
"50,50,50,50","false,false,false,false","1092,666.8000000119209,624.6000000238419,757.1999999880791",50,"desk,desk,desk,desk",100,12,0,type1,"chair,chair,chair,chair","cushion,cabinet,couch,door",80% type 1/20% type 3,16,33
"50,50,50,50","false,false,true,false","1190.0999999642372,640.8000000119209,593.6000000238419,1004.2999999523163",50,"scissors,scissors,scissors,scissors",100,12,0,type3,"train,train,train,train","bike,ship,submarine,airplane",80% type 1/20% type 3,57,34
"50,50,50,50","false,true,true,false","784.6999999880791,657.8000000119209,1400.5,869.6000000238419",50,"chair,chair,chair,chair",100,12,0,type1,"desk,desk,desk,desk","cushion,cabinet,door,couch",80% type 1/20% type 3,23,35
"50,50,50,50","false,false,false,false","935.4000000357628,664.0999999642372,857,749.3000000119209",50,"train,train,train,train",100,12,0,type1,"airplane,airplane,airplane,airplane","submarine,bike,ship,wagon",80% type 1/20% type 3,27,36
