sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"34,64,64,33","true,true,true,true","3310.5999999046326,3374.2999999523163,2746.4000000953674,5796.899999856949",50,"wagon,wagon,wagon,wagon",100,12,0,type1,"airplane,airplane,airplane,airplane","bike,train,submarine,ship",80% type 1/20% type 3,28,3
"58,75,49,49","true,true,true,true","3490.2000000476837,3873,4166.400000095367,4965.599999904633",50,"radio,radio,radio,radio",100,12,0,type1,"hammer,hammer,hammer,hammer","pen,brush,doll,toy",80% type 1/20% type 3,23,4
"18,16,17,19","true,true,true,true","6841.5,5811.299999952316,3560.9000000953674,4160.799999952316",50,"fork,fork,fork,fork",100,12,0,type1,"scissors,scissors,scissors,scissors","dish,pot,oven,knife",80% type 1/20% type 3,46,5
"74,69,79,69","true,true,true,true","4400.299999952316,3383.2999999523163,4988.599999904633,3512.2000000476837",50,"wagon,wagon,wagon,wagon",100,12,0,type3,"buffalo,buffalo,buffalo,buffalo","turtle,clam,fox,squirrel",80% type 1/20% type 3,62,6
"99,14,24,75","true,true,true,false","4335.799999952316,3569.5999999046326,3665.9000000953674,3010.2000000476837",50,"door,door,door,door",100,12,0,type1,"couch,couch,couch,couch","cushion,desk,cabinet,chair",80% type 1/20% type 3,36,7
"54,0,51,86","false,true,false,true","9604.399999856949,3173.9000000953674,7050.400000095367,5063.5",50,"couch,couch,couch,couch",100,12,0,type1,"chair,chair,chair,chair","cabinet,cushion,door,desk",80% type 1/20% type 3,15,8
"15,14,15,13","true,true,true,false","4594.899999856949,3301.100000143051,2827.5999999046326,2476.4000000953674",50,"dish,dish,dish,dish",100,12,0,type1,"scissors,scissors,scissors,scissors","oven,fork,knife,pot",80% type 1/20% type 3,11,9
"13,53,17,83","true,false,true,true","7315.299999952316,3709.2000000476837,3881.7000000476837,9772.799999952316",50,"exist,exist,exist,exist",100,12,0,type1,"use,use,use,use","make,protect,find,work",80% type 1/20% type 3,47,10
"51,80,45,54","true,true,false,false","5867.799999952316,5280.599999904633,4537.900000095367,5838.599999904633",50,"radio,radio,radio,radio",100,12,0,type1,"pen,pen,pen,pen","toy,brush,doll,hammer",80% type 1/20% type 3,9,11
"89,5,94,5","true,true,true,true","2693.2000000476837,5965.699999809265,4416.5,3484.9000000953674",50,"dress,dress,dress,dress",100,12,0,type1,"gloves,gloves,gloves,gloves","coat,necklace,shirt,belt",80% type 1/20% type 3,24,12
"6,9,6,2","true,true,true,true","4046.7000000476837,3045.5,4959.900000095367,4211.699999809265",50,"knife,knife,knife,knife",100,12,0,type3,"doll,doll,doll,doll","dish,oven,scissors,pot",80% type 1/20% type 3,65,13
"6,6,7,7","true,true,true,true","4304.200000047684,5220.399999856949,3579.5,4336.200000047684",50,"make,make,make,make",100,12,0,type1,"work,work,work,work","use,find,protect,exist",80% type 1/20% type 3,54,14
"90,3,82,85","true,true,,true","3883.7000000476837,3823.600000143051,,5149.400000095367",50,"coat,coat,coat,coat",100,12,0,type1,"shirt,shirt,shirt,shirt","dress,gloves,belt,necklace",80% type 1/20% type 3,52,15
"89,10,86,8","true,true,true,true","5096,4258,4045.4000000953674,5396.399999856949",50,"oven,oven,oven,oven",100,12,0,type1,"scissors,scissors,scissors,scissors","fork,dish,knife,pot",80% type 1/20% type 3,18,16
