sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"50,23,50,50","true,true,true,false","7505.099999904633,5106.900000095367,7581.599999904633,5845.400000095367",50,"bike,bike,bike,bike",100,12,0,random,"desk,desk,desk,desk","belt,allow,use,doll",random,38,3
"13,100,50,13","true,true,false,true","5655.799999713898,4752.300000190735,6230.599999904633,7491.599999904633",50,"coat,coat,coat,coat",100,12,0,random,"dish,dish,dish,dish","gloves,fork,exist,doll",random,26,4
"69,50,50,0","true,false,false,true","11014.10000038147,7290.400000095367,4271.799999713898,4294.800000190735",50,"door,door,door,door",100,12,0,random,"find,find,find,find","belt,toy,alligator,cabinet",random,24,5
"35,49,50,50","true,true,false,false","6207.599999904633,9487.800000190735,5589.39999961853,5443.900000095367",50,"bike,bike,bike,bike",100,12,0,random,"cushion,cushion,cushion,cushion","alligator,protect,cabinet,clam",random,11,6
"99,60,90,89","true,true,true,true","8619.599999904633,7659.900000095367,5926.700000286102,7576.5",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"cabinet,cabinet,cabinet,cabinet","knife,brush,dress,shirt",random,53,7
"50,20,50,62","true,true,false,true","5326.400000095367,4304,7971.599999904633,6408.10000038147",50,"lion,lion,lion,lion",100,12,0,random,"necklace,necklace,necklace,necklace","pen,wagon,scissors,chair",random,64,8
"50,85,50,15","false,true,,true","4265,5925.099999904633,,5441.599999904633",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"wagon,wagon,wagon,wagon","octopus,cabinet,train,fox",random,36,9
"32,23,85,62","true,true,true,true","5729.300000190735,4811.299999713898,5749,5587.900000095367",50,"lion,lion,lion,lion",100,12,0,random,"dish,dish,dish,dish","brush,snail,radio,couch",random,21,10
"14,50,50,50","true,,false,false","4336.900000095367,,5232.799999713898,2039.5",50,"coat,coat,coat,coat",100,12,0,random,"dress,dress,dress,dress","bike,snail,exist,hammer",random,56,11
0,true,7224.400000095367,50,left,100,12,0,catch,right,move this slider to the left,random,3,12
"50,50,50,50","false,false,false,false","7271.5,1737.5,1265.1999998092651,1398.6000003814697",50,"gloves,gloves,gloves,gloves",100,12,0,random,"door,door,door,door","doll,octopus,fox,clam",random,52,13
"50,50,50,50","false,false,false,false","2541,925.1999998092651,1205.5,1145.5",50,"knife,knife,knife,knife",100,12,0,random,"doll,doll,doll,doll","work,lion,desk,mouse",random,15,14
"50,50,50,50","false,false,false,false","1278.4000000953674,1218.7999997138977,851.9000000953674,1145",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"coat,coat,coat,coat","dolphin,pot,octopus,work",random,30,15
"50,50,50,50","false,false,false,false","2590.800000190735,939.8999996185303,1015.7000002861023,1010.2999997138977",50,"hammer,hammer,hammer,hammer",100,12,0,random,"pot,pot,pot,pot","dress,airplane,protect,oven",random,47,16
"50,50,50,50","false,false,false,false","934.8999996185303,918.2000002861023,828.9000000953674,1065.5999999046326",50,"radio,radio,radio,radio",100,12,0,random,"door,door,door,door","dress,make,elephant,gloves",random,40,17
"50,50,50,50","false,false,false,false","1447.5,1038.3000001907349,1026,1122.5999999046326",50,"elephant,elephant,elephant,elephant",100,12,0,random,"shirt,shirt,shirt,shirt","pot,bike,necklace,work",random,44,18
"50,50,50,50","false,false,false,false","1655.9000000953674,970.6999998092651,1024,1053.8000001907349",50,"knife,knife,knife,knife",100,12,0,random,"train,train,train,train","cushion,elephant,clam,desk",random,39,19
"50,50,50,50","false,false,false,false","1371.8999996185303,1001.4000000953674,1068.9000000953674,1115.4000000953674",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"door,door,door,door","mouse,cushion,coat,belt",random,29,20
"50,50,50,50","false,false,false,false","7186.799999713898,1196.4000000953674,1017.7000002861023,1203.6999998092651",50,"work,work,work,work",100,12,0,random,"snail,snail,snail,snail","door,make,use,clam",random,48,21
"50,50,50,50","false,false,false,false","1608.5999999046326,1045.2000002861023,1287.7999997138977,1215.5",50,"allow,allow,allow,allow",100,12,0,random,"brush,brush,brush,brush","couch,scissors,cabinet,airplane",random,35,22
"50,50,50,50","false,false,false,false","1101.1000003814697,987.1999998092651,837,871.5",50,"use,use,use,use",100,12,0,random,"dolphin,dolphin,dolphin,dolphin","doll,zebra,mouse,lion",random,14,23
100,true,3102,50,left,100,12,0,catch,right,move this slider to the right,random,6,24
"50,50,50,50","false,false,false,false","1529.7999997138977,1309.3000001907349,949.5999999046326,829.8000001907349",50,"brush,brush,brush,brush",100,12,0,random,"snail,snail,snail,snail","radio,door,elephant,dress",random,45,25
"50,50,50,50","false,false,false,false","1436.3999996185303,939,875.2999997138977,960.0999999046326",50,"make,make,make,make",100,12,0,random,"squirrel,squirrel,squirrel,squirrel","toy,necklace,wagon,mouse",random,34,26
"50,50,50,50","false,false,true,false","1090.0999999046326,798.1999998092651,1039,1283.2000002861023",50,"brush,brush,brush,brush",100,12,0,random,"doll,doll,doll,doll","lion,alligator,use,dolphin",random,18,27
"50,50,50,50","false,false,false,false","1776.1999998092651,1027.6999998092651,1004.1000003814697,1008.5999999046326",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"elephant,elephant,elephant,elephant","octopus,chair,airplane,gloves",random,19,28
"50,50,50,50","false,false,false,false","1207.2999997138977,1099.1000003814697,1028.5999999046326,921.1999998092651",50,"doll,doll,doll,doll",100,12,0,random,"buffalo,buffalo,buffalo,buffalo","exist,bike,cabinet,allow",random,20,29
"50,50,50,50","false,false,false,false","1110.5,1115.0999999046326,1004.2000002861023,1031.1999998092651",50,"dress,dress,dress,dress",100,12,0,random,"squirrel,squirrel,squirrel,squirrel","hammer,toy,scissors,turtle",random,22,30
"50,50,50,50","false,false,false,false","1659.5,1364.7999997138977,971.9000000953674,1049.9000000953674",50,"scissors,scissors,scissors,scissors",100,12,0,random,"doll,doll,doll,doll","cushion,ship,protect,shirt",random,13,31
"50,50,50,50","false,false,false,false","1268.2999997138977,821.8000001907349,946.6999998092651,1015.1000003814697",50,"exist,exist,exist,exist",100,12,0,random,"mouse,mouse,mouse,mouse","buffalo,cabinet,wagon,shirt",random,43,32
"50,50,50,50","false,false,false,false","837.4000000953674,783.2999997138977,949.2000002861023,763.5",50,"fork,fork,fork,fork",100,12,0,random,"mouse,mouse,mouse,mouse","squirrel,alligator,wagon,scissors",random,59,33
"50,50,50,50","false,false,false,false","1269.8000001907349,986.5999999046326,994.8000001907349,874.8999996185303",50,"mouse,mouse,mouse,mouse",100,12,0,random,"radio,radio,radio,radio","oven,elephant,ship,airplane",random,55,34
"50,50,50,50","false,false,false,false","1093,862.5,901.1000003814697,999.6999998092651",50,"octopus,octopus,octopus,octopus",100,12,0,random,"turtle,turtle,turtle,turtle","cabinet,hammer,exist,allow",random,16,35
"50,50,50,50","false,false,false,false","1026.6999998092651,1135.9000000953674,922.5,1024.5999999046326",50,"train,train,train,train",100,12,0,random,"chair,chair,chair,chair","desk,door,pen,mouse",random,23,36
100,true,2462.8999996185303,50,left,100,12,0,catch,right,move this slider to the right,random,4,37
"50,50,50,50","false,false,false,false","1668.7000002861023,941.7999997138977,801.0999999046326,1009.4000000953674",50,"allow,allow,allow,allow",100,12,0,random,"coat,coat,coat,coat","dish,hammer,train,shirt",random,31,38
"50,50,50,50","false,false,false,false","1233.0999999046326,809.2000002861023,805.5,946.2999997138977",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"doll,doll,doll,doll","cabinet,dress,airplane,coat",random,60,39
"50,50,50,50","false,false,false,false","1031.3999996185303,964.9000000953674,897.5999999046326,1052.1000003814697",50,"necklace,necklace,necklace,necklace",100,12,0,random,"snail,snail,snail,snail","lion,exist,protect,dress",random,25,40
"50,50,50,50","false,false,false,false","1506.1999998092651,851.1999998092651,835.7000002861023,969.5999999046326",50,"belt,belt,belt,belt",100,12,0,random,"elephant,elephant,elephant,elephant","find,chair,gloves,dress",random,66,41
"50,50,50,50","false,false,false,false","986.1000003814697,755.5999999046326,964.7999997138977,1859.2000002861023",50,"work,work,work,work",100,12,0,random,"exist,exist,exist,exist","radio,gloves,submarine,allow",random,27,42
"50,50,50,50","false,false,false,false","1526.5999999046326,921.5999999046326,1155.5,2610.199999809265",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,random,"clam,clam,clam,clam","dish,mouse,radio,protect",random,65,43
"50,50,50,50","false,false,false,false","1922.9000000953674,856,987,1189.5999999046326",50,"octopus,octopus,octopus,octopus",100,12,0,random,"chair,chair,chair,chair","doll,fork,zebra,work",random,17,44
"50,50,50,50","false,false,false,false","1277.0999999046326,827.0999999046326,779,793.3000001907349",50,"scissors,scissors,scissors,scissors",100,12,0,random,"knife,knife,knife,knife","pen,fork,exist,door",random,51,45
"50,50,50,50","false,false,false,false","1302.3000001907349,1067.0999999046326,1047.5,689.7000002861023",50,"ship,ship,ship,ship",100,12,0,random,"hammer,hammer,hammer,hammer","chair,zebra,fox,brush",random,46,46
"50,50,50,50","false,false,false,false","1448.7999997138977,932.7000002861023,954.5999999046326,1042.0999999046326",50,"toy,toy,toy,toy",100,12,0,random,"couch,couch,couch,couch","fork,buffalo,bike,scissors",random,7,47
100,false,4980.300000190735,50,left,100,12,0,catch,right,move this slider to the left,random,5,48
"50,50,50,50","false,false,false,false","1183.1000003814697,891.1999998092651,909.4000000953674,968.5",50,"belt,belt,belt,belt",100,12,0,random,"allow,allow,allow,allow","toy,work,door,dish",random,8,49
"50,50,50,50","false,false,false,false","1190,1101.5,1190,912.7999997138977",50,"scissors,scissors,scissors,scissors",100,12,0,random,"dish,dish,dish,dish","exist,desk,buffalo,lion",random,32,50
"50,50,50,50","false,false,false,false","1110.6999998092651,911.4000000953674,1027.7000002861023,2095.7999997138977",50,"bike,bike,bike,bike",100,12,0,random,"wagon,wagon,wagon,wagon","elephant,octopus,hammer,turtle",random,49,51
"50,50,50,50","false,false,false,false","3687.6000003814697,895.8999996185303,943,994.2999997138977",50,"dish,dish,dish,dish",100,12,0,random,"use,use,use,use","shirt,belt,cabinet,zebra",random,37,52
"50,50,50,50","false,false,false,false","885.4000000953674,905.1999998092651,884.1000003814697,992.1999998092651",50,"dolphin,dolphin,dolphin,dolphin",100,12,0,random,"hammer,hammer,hammer,hammer","squirrel,belt,allow,scissors",random,63,53
"50,50,50,50","false,false,false,false","1071.5,1011,747.0999999046326,915.6999998092651",50,"bike,bike,bike,bike",100,12,0,random,"dish,dish,dish,dish","zebra,ship,dolphin,fork",random,12,54
"50,50,50,50","false,false,false,false","1207,1093,850.6999998092651,1541.1999998092651",50,"belt,belt,belt,belt",100,12,0,random,"couch,couch,couch,couch","snail,radio,wagon,gloves",random,33,55
"50,50,50,50","false,false,false,false","1575.4000000953674,1140.0999999046326,892,848.4000000953674",50,"squirrel,squirrel,squirrel,squirrel",100,12,0,random,"wagon,wagon,wagon,wagon","submarine,buffalo,toy,oven",random,28,56
"50,50,50,50","false,false,false,false","2005.5999999046326,803.0999999046326,1115.6999998092651,841.2000002861023",50,"lion,lion,lion,lion",100,12,0,random,"shirt,shirt,shirt,shirt","desk,door,pot,alligator",random,10,57
"50,50,50,50","false,false,false,false","1024.5999999046326,812,1061.5,679.5",50,"make,make,make,make",100,12,0,random,"radio,radio,radio,radio","oven,alligator,coat,chair",random,9,58
