sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"31,25,76,53","true,true,true,true","3320.4000000953674,4271.400000095367,2773.0999999046326,3630.5999999046326",50,"knife,knife,knife,knife",100,12,0,type1,"pot,pot,pot,pot","scissors,fork,dish,oven",80% type 1/20% type 3,44,3
"53,50,75,49","true,true,true,true","6241,3208.5,3319.7999999523163,3437.4000000953674",50,"airplane,airplane,airplane,airplane",100,12,0,type1,"ship,ship,ship,ship","train,bike,submarine,wagon",80% type 1/20% type 3,12,4
"71,31,61,33","true,true,true,true","4030.2000000476837,3180.5999999046326,2817.600000143051,2983.5",50,"coat,coat,coat,coat",100,12,0,type1,"gloves,gloves,gloves,gloves","belt,shirt,necklace,dress",80% type 1/20% type 3,34,5
"34,31,29,87","true,true,true,true","3739.9000000953674,3060,3468.5999999046326,3349.5999999046326",50,"desk,desk,desk,desk",100,12,0,type1,"couch,couch,couch,couch","door,chair,cabinet,cushion",80% type 1/20% type 3,35,6
"50,55,50,50","true,true,false,true","3458.4000000953674,4279.700000047684,7594.599999904633,2208.2000000476837",50,"zebra,zebra,zebra,zebra",100,12,0,type1,"fox,fox,fox,fox","turtle,lion,alligator,squirrel",80% type 1/20% type 3,53,7
0,true,4214.800000190735,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,3,8
"51,55,64,18","true,true,true,true","5056.399999856949,2391.9000000953674,2262.0999999046326,2825.9000000953674",50,"pen,pen,pen,pen",100,12,0,type1,"hammer,hammer,hammer,hammer","toy,doll,radio,brush",80% type 1/20% type 3,38,9
"23,34,35,32","true,true,true,true","5556.400000095367,4638.299999952316,3146.7000000476837,2697.7999999523163",50,"make,make,make,make",100,12,0,type1,"work,work,work,work","use,protect,exist,find",80% type 1/20% type 3,15,10
"28,23,43,39","true,true,true,true","2921.0999999046326,2991.0999999046326,2298.2000000476837,2131.4000000953674",50,"knife,knife,knife,knife",100,12,0,type3,"allow,allow,allow,allow","scissors,dish,oven,fork",80% type 1/20% type 3,56,11
"55,62,82,61","true,true,true,true","2748.699999809265,2777,2628,3545.800000190735",50,"fox,fox,fox,fox",100,12,0,type1,"octopus,octopus,octopus,octopus","buffalo,alligator,clam,turtle",80% type 1/20% type 3,46,12
