sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"78,16,3,7","true,true,true,true","6913,4822.000000000015,3956.9999999999854,3384",50,"chair,chair,chair,chair",100,12,0,type1,"door,door,door,door","cabinet,desk,cushion,couch",80% type 1/20% type 3,28,3
"56,97,68,90","false,true,true,true","5938.000000000015,6852.999999999985,5122,3619",50,"bike,bike,bike,bike",100,12,0,type3,"exist,exist,exist,exist","work,allow,find,make",80% type 1/20% type 3,61,4
"93,90,77,78","true,true,true,true","3287,3464,4347,3770",50,"cabinet,cabinet,cabinet,cabinet",100,12,0,type3,"train,train,train,train","wagon,airplane,bike,submarine",80% type 1/20% type 3,57,5
"84,51,0,50","true,false,true,false","4690,4605,3456,3744",50,"doll,doll,doll,doll",100,12,0,type1,"hammer,hammer,hammer,hammer","pen,radio,toy,brush",80% type 1/20% type 3,30,6
"8,18,14,55","true,true,true,false","6417,4485,4784.000000000029,5051.999999999971",50,"use,use,use,use",100,12,0,type1,"allow,allow,allow,allow","find,work,protect,make",80% type 1/20% type 3,22,7
"20,19,38,91","true,true,true,true","5259,6056.000000000029,3961.999999999971,4147",50,"gloves,gloves,gloves,gloves",100,12,0,type1,"belt,belt,belt,belt","coat,shirt,dress,necklace",80% type 1/20% type 3,33,8
"90,81,77,85","true,true,true,true","3444,4274,3263,3883",50,"couch,couch,couch,couch",100,12,0,type3,"snail,snail,snail,snail","clam,alligator,elephant,octopus",80% type 1/20% type 3,59,9
"100,50,89,80","true,false,true,true","3861,3295.000000000029,4198.999999999971,3675",50,"radio,radio,radio,radio",100,12,0,type3,"scissors,scissors,scissors,scissors","knife,oven,pot,dish",80% type 1/20% type 3,55,10
"85,27,26,26","true,true,true,true","3762.999999999971,8524,5007,5121",50,"ship,ship,ship,ship",100,12,0,type1,"submarine,submarine,submarine,submarine","airplane,bike,train,wagon",80% type 1/20% type 3,46,11
"21,79,23,12","true,true,true,true","5761,3439,6785,5722",50,"shirt,shirt,shirt,shirt",100,12,0,type1,"coat,coat,coat,coat","belt,gloves,necklace,dress",80% type 1/20% type 3,12,12
