sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"50,0,100,50","true,true,true,true","2943.5,3820.1999999955297,3030.8000000044703,2945.39999999851",50,"necklace,necklace,necklace,necklace",100,12,0,random,"find,find,find,find","submarine,make,door,work",random,61,3
"50,50,50,0","true,true,true,true","2812.2999999970198,1466,2153.4000000059605,3778",50,"octopus,octopus,octopus,octopus",100,12,0,random,"protect,protect,protect,protect","work,necklace,pen,oven",random,45,4
100,true,4980.20000000298,50,left,100,12,0,catch,right,move this slider to the right,random,6,5
"50,0,50,100","true,true,true,true","2652.60000000149,3673.2999999970198,1596.8999999985099,3018",50,"buffalo,buffalo,buffalo,buffalo",100,12,0,random,"pen,pen,pen,pen","exist,pot,allow,find",random,15,6
"50,50,50,50","true,true,true,true","2095.5999999940395,1102.8000000044703,1034.2999999970198,1238.6000000014901",50,"ship,ship,ship,ship",100,12,0,random,"submarine,submarine,submarine,submarine","wagon,mouse,desk,lion",random,52,7
"50,100,100,50","true,true,true,true","1075.9000000059605,3343.7000000029802,2517,1062.1000000014901",50,"scissors,scissors,scissors,scissors",100,12,0,random,"exist,exist,exist,exist","snail,pot,desk,ship",random,65,8
"50,50,50,100","true,true,true,true","1367.1000000014901,1362.6999999955297,1200,3794.7000000029802",50,"hammer,hammer,hammer,hammer",100,12,0,random,"protect,protect,protect,protect","exist,allow,necklace,shirt",random,35,9
"100,50,50,50","true,true,true,true","2705,793.2000000029802,865.1999999955297,729.8000000044703",50,"elephant,elephant,elephant,elephant",100,12,0,random,"couch,couch,couch,couch","allow,brush,dolphin,cushion",random,31,10
"50,50,50,0","true,true,true,true","3247.60000000149,2937.5999999940395,2403.4000000059605,3036.6999999955297",50,"alligator,alligator,alligator,alligator",100,12,0,random,"brush,brush,brush,brush","clam,zebra,belt,exist",random,20,11
"50,100,50,50","true,true,true,true","2484.39999999851,3999.89999999851,865.3000000044703,804.7999999970198",50,"mouse,mouse,mouse,mouse",100,12,0,random,"find,find,find,find","train,toy,wagon,zebra",random,49,12
"50,50,0,50","true,true,true,true","1728,720.5,3093.2999999970198,1117",50,"cushion,cushion,cushion,cushion",100,12,0,random,"bike,bike,bike,bike","coat,toy,doll,find",random,48,13
"0,8,50,50","true,true,true,true","4148.9000000059605,3175,2529.39999999851,800.6000000014901",50,"door,door,door,door",100,12,0,random,"cabinet,cabinet,cabinet,cabinet","protect,work,gloves,coat",random,53,14
"50,0,50,50","true,true,true,true","2606.8000000044703,3247,1152,926",50,"coat,coat,coat,coat",100,12,0,random,"scissors,scissors,scissors,scissors","lion,cabinet,radio,dish",random,62,15
