sliders,choices,rt,default,left_words,max,max_duration,min,question_type,right_words,slider_words,triad_mix,trial,trial_num
"18,100,67,100","true,true,true,true","3558,2584.9999999998836,3178,3116",50,"scissors,scissors,scissors,scissors",100,12,0,type1,"pot,pot,pot,pot","knife,oven,fork,dish",80% type 1/20% type 3,38,3
"0,100,100,3","true,true,true,true","2498,2103,3620,4137",50,"chair,chair,chair,chair",100,12,0,type1,"cabinet,cabinet,cabinet,cabinet","cushion,desk,door,couch",80% type 1/20% type 3,37,4
0,true,4675,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,5,5
"0,100,4,38","true,true,true,true","3773,2052,2666,7308",50,"desk,desk,desk,desk",100,12,0,type1,"couch,couch,couch,couch","cabinet,cushion,door,chair",80% type 1/20% type 3,9,6
"48,50,50,35","true,false,false,true","4552,2396,1802,4310",50,"lion,lion,lion,lion",100,12,0,type1,"elephant,elephant,elephant,elephant","zebra,turtle,dolphin,squirrel",80% type 1/20% type 3,21,7
"60,100,50,50","false,true,false,false","8181,2407,2171,2010",50,"alligator,alligator,alligator,alligator",100,12,0,type1,"snail,snail,snail,snail","squirrel,clam,fox,mouse",80% type 1/20% type 3,49,8
"50,50,50,50","false,false,false,false","3745.9999999998836,2704,1676,1513",50,"make,make,make,make",100,12,0,type3,"clam,clam,clam,clam","mouse,turtle,lion,dolphin",80% type 1/20% type 3,61,9
"62,100,100,0","true,true,true,true","4583,2603,2878.0000000001164,3044.9999999998836",50,"belt,belt,belt,belt",100,12,0,type1,"coat,coat,coat,coat","necklace,gloves,dress,shirt",80% type 1/20% type 3,15,10
"50,50,50,38","false,false,false,true","3036,1598,1346,3251",50,"alligator,alligator,alligator,alligator",100,12,0,type1,"octopus,octopus,octopus,octopus","buffalo,lion,mouse,turtle",80% type 1/20% type 3,42,11
"50,50,50,29",",false,false,true",",9310,4617,3266",50,"find,find,find,find",100,12,0,type3,"lion,lion,lion,lion","exist,work,make,allow",80% type 1/20% type 3,55,12
"24,36,100,80","true,true,true,true","3421,3188.0000000001164,3719.9999999998836,3089",50,"protect,protect,protect,protect",100,12,0,type3,"shirt,shirt,shirt,shirt","allow,work,find,make",80% type 1/20% type 3,62,13
"93,50,92,50","true,false,true,false","4396,4360,3047,2778",50,"fork,fork,fork,fork",100,12,0,type1,"knife,knife,knife,knife","pot,oven,scissors,dish",80% type 1/20% type 3,10,14
"50,14,96,19","false,true,true,true","3538,3526,2791,3148",50,"toy,toy,toy,toy",100,12,0,type1,"doll,doll,doll,doll","pen,hammer,brush,radio",80% type 1/20% type 3,40,15
0,true,2695.0000000001164,50,left,100,12,0,catch,right,move this slider to the left,80% type 1/20% type 3,3,16
"70,76,52,68","true,true,false,true","3814,2914,3236,3042.0000000001164",50,"allow,allow,allow,allow",100,12,0,type1,"find,find,find,find","exist,protect,use,make",80% type 1/20% type 3,20,17
